id_restaurant,label,food_type,city,rest_county,rest_region,street_num,street_name,review
3073,happy garden restaurant,chinese,el cerrito,contra costa county,bay area,11265,san pablo ave # a,2
3074,king chwan chinese retuarant,chinese,el cerrito,contra costa county,bay area,225,el cerrito plz,2
3075,little hong kong restaurant,chinese,el cerrito,contra costa county,bay area,10350,san pablo ave,2.7
3076,mandarian house,chinese,el cerrito,contra costa county,bay area,10443,san pablo ave,2.4
3077,original peking restaurant,chinese,el cerrito,contra costa county,bay area,10675,san pablo ave,2
3078,uncle wongs restaurant,chinese,el cerrito,contra costa county,bay area,11760,san pablo ave ste c,3
3079,yummy chinese cuisine,chinese,el cerrito,contra costa county,bay area,10264,san pablo ave,2.7
3080,hong kong express,chinese,el sobrante,contra costa county,bay area,3340,san pablo dam rd ste f,2
3081,mandarin house,chinese,el sobrante,contra costa county,bay area,5047,appian way,3.2
3082,hong kong chef restaurant,chinese,emeryville,alameda county,bay area,1310,67th st,2
3083,hongkong east ocean restaurant,chinese,emeryville,alameda county,bay area,3199,powell st,3.4
3084,moon's chinese kitchen,chinese,emeryville,alameda county,bay area,3986,adeline st,2
3085,moons chinese kitchen,chinese,emeryville,alameda county,bay area,3986,adeline st,2
3086,noodles etc,chinese,emeryville,alameda county,bay area,5800,shellmound st,2
3087,birdcage wok,chinese,fairfield,solano county,bay area,2731,n texas st,2
3088,bridcage wok of fairfield,chinese,fairfield,solano county,bay area,2731,n texas st,2
3089,china palace,chinese,fairfield,solano county,bay area,715,jackson st,2
3090,dragon palace,chinese,fairfield,solano county,bay area,594,parker rd,2
3091,dynasty restaurant,chinese,fairfield,solano county,bay area,2401,waterman blvdsuite 7,3
3092,frank & yuen's restaurant,chinese,fairfield,solano county,bay area,1955,w texas st,2.3
3093,great china,chinese,fairfield,solano county,bay area,1972,n texas st # a,2
3094,green bamboo restaurant,chinese,fairfield,solano county,bay area,4437,central pl,2
3095,han kung chinese restaurant,chinese,fairfield,solano county,bay area,739,w texas st,2
3096,new manila express,chinese,fairfield,solano county,bay area,2703,n texas st,2
3097,pagoda restaurant,chinese,fairfield,solano county,bay area,2155,n texas st,2
3098,peking restaurant,chinese,fairfield,solano county,bay area,3073,travis blvd,2
3099,six fortunes,chinese,fairfield,solano county,bay area,844,texas st,2
3100,the chopsticks restaurant,chinese,fairfield,solano county,bay area,1343,oliver rd,2
3101,the mandarin restaurant,chinese,fairfield,solano county,bay area,219,w texas st,2
3102,wokman,chinese,fairfield,solano county,bay area,1500,oliver rd ste l,2
3103,joy restaurant,chinese,foster city,san mateo county,bay area,1495,beach park blvd,3
3104,mr fong's restaurant,chinese,foster city,san mateo county,bay area,1288,e hillsdale blvd # ste,2.7
3105,rickshaw corner chines restaurant,chinese,foster city,san mateo county,bay area,901,edgewater blvd # e,2
3106,kings garden cantonese cuisine,chinese,freedom,unknown,unknown,225,carnation dr,2
3107,chef lee 1 chinese restaurant,chinese,fremont,alameda county,bay area,1025,glenhill dr,2
3108,chicken a la king,chinese,fremont,alameda county,bay area,34360,fremont blvd,2
3109,china buffet court,chinese,fremont,alameda county,bay area,39176,argonaut way,2
3110,china chili restaurant,chinese,fremont,alameda county,bay area,39116,state st,3.8
3111,china harbour restaurant,chinese,fremont,alameda county,bay area,34755,ardenwood blvd,2.5
3112,china paradise restaurant,chinese,fremont,alameda county,bay area,681,mowry ave,2
3113,china station restaurant,chinese,fremont,alameda county,bay area,3880,lake arrowhead ave,2
3114,chwan nong restaurant,chinese,fremont,alameda county,bay area,37415,fremont blvd,2
3115,full house chinese restaurant,chinese,fremont,alameda county,bay area,39933,mission blvd,2.4
3116,furama restaurant,chinese,fremont,alameda county,bay area,46850,warm springs blvd,3.1
3117,golden china chinese restauran,chinese,fremont,alameda county,bay area,3625,thornton ave,2
3118,grand orient restaurant,chinese,fremont,alameda county,bay area,39060,fremont blvd,2.3
3119,grand taipei restaurant,chinese,fremont,alameda county,bay area,40460,albrae st,2.5
3120,great wall peking resturant,chinese,fremont,alameda county,bay area,42891,hamilton way,2
3121,happi house restaurant,chinese,fremont,alameda county,bay area,40559,fremont blvd,1.6
3122,ho-chow restaurant,chinese,fremont,alameda county,bay area,47966,warm springs blvd,3.7
3123,hong kong buffet,chinese,fremont,alameda county,bay area,41063,fremont blvd,2
3124,house of suns chinese rest,chinese,fremont,alameda county,bay area,34460,fremont blvd ste b,2
3125,hunan palace,chinese,fremont,alameda county,bay area,39134,fremont blvd,2.8
3126,jade village,chinese,fremont,alameda county,bay area,37533,niles blvd,2
3127,kingdo restaurant,chinese,fremont,alameda county,bay area,39486,fremont blvd,2.7
3128,lumyuen,chinese,fremont,alameda county,bay area,39139,farwell dr,2
3129,mandarin inn,chinese,fremont,alameda county,bay area,45401,fremont blvd,2
3130,marui machi cuisine,chinese,fremont,alameda county,bay area,41043,fremont blvd,2
3131,ming's szechwan restaurant,chinese,fremont,alameda county,bay area,3915,washington blvd,2.7
3132,ninety-nine madarin delight,chinese,fremont,alameda county,bay area,39473,fremont blvd,2
3133,north china restaurant,chinese,fremont,alameda county,bay area,39144,paseo padre pky,2.8
3134,ohlone yen ching,chinese,fremont,alameda county,bay area,1616,washington blvd,2.3
3135,orient grill,chinese,fremont,alameda county,bay area,34299,quartz ter,2
3136,phoenix garden restaurant,chinese,fremont,alameda county,bay area,34123,fremont blvd,2
3137,r & j chinese food to,chinese,fremont,alameda county,bay area,37149,fremont blvd,2
3138,sun tung restaurant,chinese,fremont,alameda county,bay area,4222,deep creek rd,2
3139,szechwan house restaurant,chinese,fremont,alameda county,bay area,38256,glenmoor dr # a,2
3140,tasty chinese food,chinese,fremont,alameda county,bay area,41039,fremont blvd,2
3141,the new orient,chinese,fremont,alameda county,bay area,3988,washington blvd,2
3142,uncle chong chinese restuarant,chinese,fremont,alameda county,bay area,36659,fremont blvd,3.6
3143,wok city diner,chinese,fremont,alameda county,bay area,1847,argus ct,2.6
3144,yat sing restaurant,chinese,fremont,alameda county,bay area,3625,thornton ave,2
3145,yuk wah restaurant,chinese,fremont,alameda county,bay area,37418,fremont blvd,2.3
3146,luckies chinese restaurant,chinese,gilroy,santa clara county,bay area,7760,monterey st # e,2
3147,china kitchen,chinese,half moon bay,san mateo county,bay area,80,cabrillo hwy n ste u,1.7
3148,gin wah,chinese,half moon bay,san mateo county,bay area,1,NULL,2.2
3149,abacus chinese restaurant,chinese,hayward,alameda county,bay area,20500,hesperian blvd ste b,2.5
3150,al's hof-brau & chinese restaurant,chinese,hayward,alameda county,bay area,320,jackson st,1.7
3151,asian wok chinese restaurant,chinese,hayward,alameda county,bay area,24933,santa clara st ste a3,2
3152,beijing restaurant,chinese,hayward,alameda county,bay area,22218,foothill blvd,2
3153,canton house,chinese,hayward,alameda county,bay area,991,w winton ave,2
3154,china best restaurant,chinese,hayward,alameda county,bay area,22545,foothill blvd,3.1
3155,china cafe,chinese,hayward,alameda county,bay area,22624,vermont st,2
3156,china chef restaurant,chinese,hayward,alameda county,bay area,21439,foothill blvd,2.6
3157,china kitchen,chinese,hayward,alameda county,bay area,392,st,2
3158,chinese garden restaurant,chinese,hayward,alameda county,bay area,766,a st,2
3159,ching chuan restaurant,chinese,hayward,alameda county,bay area,754,w a st,2.7
3160,golden dragon cafe,chinese,hayward,alameda county,bay area,320,a st,2
3161,golden phoenix restaurant,chinese,hayward,alameda county,bay area,26617,mission blvd,2
3162,grand taipei restaurant,chinese,hayward,alameda county,bay area,25036,hesperian blvd,2
3163,hop sinh,chinese,hayward,alameda county,bay area,21101,mission blvd,2.7
3164,hunan wok,chinese,hayward,alameda county,bay area,22436,foothill blvd,3
3165,imperial star empire inc,chinese,hayward,alameda county,bay area,22292,foothill blvd,2
3166,manila garden restaurant,chinese,hayward,alameda county,bay area,20500,hesperian blvd ste d,2
3167,r oriental place,chinese,hayward,alameda county,bay area,591,penny ln,2
3168,rickshaw restaurant,chinese,hayward,alameda county,bay area,20936,mission blvd,2
3169,shiansan restaurant,chinese,hayward,alameda county,bay area,219,harder rd,2.8
3170,szechuan taste restaurant,chinese,hayward,alameda county,bay area,22544,mission blvd,2
3171,tin fu restaurant,chinese,hayward,alameda county,bay area,448,w harder rd,2
3172,tong-ho restaurant,chinese,hayward,alameda county,bay area,21849,mission blvd,2
3173,wonton villa,chinese,hayward,alameda county,bay area,25817,mission blvd # 4,2
3174,yees restaurant,chinese,hayward,alameda county,bay area,2010,b st,2
3175,yu chen lien sesame chicken,chinese,hayward,alameda county,bay area,17,southland mall,2
3176,oriental express food to,chinese,hercules,contra costa county,bay area,1572,sycamore ave # b,2
3177,cheung sheng chinese restaurant,chinese,hollister,san benito county,northern california,201,6th st,2
3178,the wok,chinese,hollister,san benito county,northern california,355,san felipe rd,2
3179,wong's garden,chinese,hollister,san benito county,northern california,1709,airline hwy ste j,2.7
3180,jade palace,chinese,lafayette,contra costa county,bay area,3444,mount diablo blvd,3
3181,tang's restaurant,chinese,lafayette,contra costa county,bay area,3555,mount diablo blvd,2.3
3182,the great wall restaurant,chinese,lafayette,contra costa county,bay area,3500,golden gate way,3
3183,uncle yu's restaurant,chinese,lafayette,contra costa county,bay area,999,oak hill rd,2.5
3184,canton village restaurant,chinese,livermore,alameda county,bay area,1100,e stanley blvd,3
3185,celadon chinese restaurant,chinese,livermore,alameda county,bay area,2111,railroad,2.6
3186,china garden,chinese,livermore,alameda county,bay area,1536,railroad,2.5
3187,great szechwan restaurant,chinese,livermore,alameda county,bay area,2059,1st st,2.9
3188,che win,chinese,livermore,alameda county,bay area,855,rincon ave,2
3189,hunan restaurant,chinese,livermore,alameda county,bay area,2206,first st,2.3
3190,la cocina oriental,chinese,livermore,alameda county,bay area,961,bluebell dr,2
3191,lemon grass restaurant,chinese,livermore,alameda county,bay area,2216,1st st,3.2
3192,chef chu's,chinese,los altos,santa clara county,bay area,1067,north san antonio,2.4
3193,china valley,chinese,los altos,santa clara county,bay area,355,state st,3
3194,grand china restaurant,chinese,los altos,santa clara county,bay area,5100,el camino real,3
3195,hunan home's restaurant,chinese,los altos,santa clara county,bay area,4880,el camino real,3.7
3196,lucky chinese restaurant,chinese,los altos,santa clara county,bay area,140,state st,2.7
3197,mandarin classic,chinese,los altos,santa clara county,bay area,397,main st,3.3
3198,royal palace,chinese,los altos,santa clara county,bay area,4320,el camino real,2.5
3199,ednaray's restaurant,chinese,los gatos,santa clara county,bay area,406,n santa cruz ave,1.7
3200,tea garden chinese kitchen,chinese,los gatos,santa clara county,bay area,14030,blossom hill rd,2
3201,ying n rose's chinese deli,chinese,los gatos,santa clara county,bay area,15495,los gatos blvd # f,2
3202,canton restaurant,chinese,martinez,contra costa county,bay area,719,main st,2
3203,china villa restaurant,chinese,martinez,contra costa county,bay area,2376,pacheco blvd,2
3204,grand china,chinese,martinez,contra costa county,bay area,1135,arnold dr ste g,2.3
3205,gung ho kitchen,chinese,martinez,contra costa county,bay area,170,arnold drive #120,2.3
3206,sunflower garden,chinese,martinez,contra costa county,bay area,822,escobar st,2
3207,k 2 the ultimate chinese food,chinese,menlo park,san mateo county,bay area,1180,alma st,2
3208,su hong restaurant,chinese,menlo park,san mateo county,bay area,1039,el camino real,3.1
3209,su hong to go,chinese,menlo park,san mateo county,bay area,630,menlo ave,2
3210,yuen yung restaurant,chinese,menlo park,san mateo county,bay area,639,santa cruz ave,3
3211,flower lounge restaurant,chinese,millbrae,san mateo county,bay area,51,millbrae ave,2.5
3212,mandarin restaurant,chinese,millbrae,san mateo county,bay area,465,broadway,3
3213,chin's take out chinese food,chinese,milpitas,santa clara county,bay area,114,poppy ct,2
3214,china express,chinese,milpitas,santa clara county,bay area,1455,landess ave,2
3215,fortune china restaurant,chinese,milpitas,santa clara county,bay area,978,hanson ct,2
3216,koong's mandarin & szechuan,chinese,milpitas,santa clara county,bay area,103,n milpitas blvd,2.8
3217,new china station,chinese,milpitas,santa clara county,bay area,1828,n milpitas blvd,2.7
3218,new sam kee chinese restaurant,chinese,milpitas,santa clara county,bay area,775,e capitol ave # a,2.3
3219,chef chao restaurant,chinese,moraga,unknown,bay area,343,rheem blvd,3
3220,mandarin flower restaurant,chinese,moraga,unknown,bay area,581,moraga rd,3
3221,shangri,chinese,moraga,unknown,bay area,1460,moraga rd ste b,2
3222,uncle lys restaurant,chinese,moraga,unknown,bay area,380,park st,3
3223,china palace restaurant,chinese,morgan hill,santa clara county,bay area,16715,monterey rd # c,2.8
3224,golden china,chinese,morgan hill,santa clara county,bay area,16965,monterey rd # 108e,2
3225,morgan hill chinese food,chinese,morgan hill,santa clara county,bay area,340,pebble creek ct,2.7
3226,peking restaurant,chinese,morgan hill,santa clara county,bay area,92,e 2nd st,2.7
3227,beijing house restaurant,chinese,mountain view,santa clara county,bay area,779,e evelyn ave # b,2.7
3228,china city restaurant,chinese,mountain view,santa clara county,bay area,855,w el camino real,2
