id,atom_id,molecule_id,type,fpk_molecule_id
1997,i135_20_6_8_1i,i135_20_6i,h,95
1998,i135_20_6_9i,i135_20_6i,c,95
1999,i135_20_6_9_1i,i135_20_6i,h,95
2000,i139_13_9_10i,i139_13_9i,c,96
2001,i139_13_9_10_1i,i139_13_9i,h,96
2002,i139_13_9_10_2i,i139_13_9i,h,96
2003,i139_13_9_11i,i139_13_9i,c,96
2004,i139_13_9_12i,i139_13_9i,o,96
2005,i139_13_9_13i,i139_13_9i,o,96
2006,i139_13_9_13_1i,i139_13_9i,h,96
2007,i139_13_9_1i,i139_13_9i,o,96
2008,i139_13_9_2i,i139_13_9i,c,96
2009,i139_13_9_3i,i139_13_9i,o,96
2010,i139_13_9_3_1i,i139_13_9i,h,96
2011,i139_13_9_4i,i139_13_9i,c,96
2012,i139_13_9_4_1i,i139_13_9i,h,96
2013,i139_13_9_4_2i,i139_13_9i,h,96
2014,i139_13_9_5i,i139_13_9i,n,96
2015,i139_13_9_6i,i139_13_9i,c,96
2016,i139_13_9_6_1i,i139_13_9i,h,96
2017,i139_13_9_6_2i,i139_13_9i,h,96
2018,i139_13_9_7i,i139_13_9i,c,96
2019,i139_13_9_8i,i139_13_9i,o,96
2020,i139_13_9_9i,i139_13_9i,o,96
2021,i139_13_9_9_1i,i139_13_9i,h,96
2022,i139_65_1_10i,i139_65_1i,c,97
2023,i139_65_1_10_1i,i139_65_1i,h,97
2024,i139_65_1_11i,i139_65_1i,c,97
2025,i139_65_1_11_1i,i139_65_1i,h,97
2026,i139_65_1_12i,i139_65_1i,c,97
2027,i139_65_1_13i,i139_65_1i,n,97
2028,i139_65_1_13_1i,i139_65_1i,h,97
2029,i139_65_1_13_2i,i139_65_1i,h,97
2030,i139_65_1_14i,i139_65_1i,c,97
2031,i139_65_1_14_1i,i139_65_1i,h,97
2032,i139_65_1_15i,i139_65_1i,c,97
2033,i139_65_1_15_1i,i139_65_1i,h,97
2034,i139_65_1_1i,i139_65_1i,s,97
2035,i139_65_1_2i,i139_65_1i,c,97
2036,i139_65_1_3i,i139_65_1i,c,97
2037,i139_65_1_3_1i,i139_65_1i,h,97
2038,i139_65_1_4i,i139_65_1i,c,97
2039,i139_65_1_4_1i,i139_65_1i,h,97
2040,i139_65_1_5i,i139_65_1i,c,97
2041,i139_65_1_6i,i139_65_1i,n,97
2042,i139_65_1_6_1i,i139_65_1i,h,97
2043,i139_65_1_6_2i,i139_65_1i,h,97
2044,i139_65_1_7i,i139_65_1i,c,97
2045,i139_65_1_7_1i,i139_65_1i,h,97
2046,i139_65_1_8i,i139_65_1i,c,97
2047,i139_65_1_8_1i,i139_65_1i,h,97
2048,i139_65_1_9i,i139_65_1i,c,97
2049,i140_88_5_1i,i140_88_5i,o,98
2050,i140_88_5_2i,i140_88_5i,c,98
2051,i140_88_5_3i,i140_88_5i,o,98
2052,i140_88_5_4i,i140_88_5i,c,98
2053,i140_88_5_4_1i,i140_88_5i,h,98
2054,i140_88_5_4_2i,i140_88_5i,h,98
2055,i140_88_5_5i,i140_88_5i,c,98
2056,i140_88_5_5_1i,i140_88_5i,h,98
2057,i140_88_5_5_2i,i140_88_5i,h,98
2058,i140_88_5_5_3i,i140_88_5i,h,98
2059,i140_88_5_6i,i140_88_5i,c,98
2060,i140_88_5_6_1i,i140_88_5i,h,98
2061,i140_88_5_7i,i140_88_5i,c,98
2062,i140_88_5_7_1i,i140_88_5i,h,98
2063,i140_88_5_7_2i,i140_88_5i,h,98
2064,i141_32_2_1i,i141_32_2i,o,99
2065,i141_32_2_2i,i141_32_2i,c,99
2066,i141_32_2_3i,i141_32_2i,o,99
2067,i141_32_2_4i,i141_32_2i,c,99
2068,i141_32_2_4_1i,i141_32_2i,h,99
2069,i141_32_2_4_2i,i141_32_2i,h,99
2070,i141_32_2_5i,i141_32_2i,c,99
2071,i141_32_2_5_1i,i141_32_2i,h,99
2072,i141_32_2_5_2i,i141_32_2i,h,99
2073,i141_32_2_6i,i141_32_2i,c,99
2074,i141_32_2_6_1i,i141_32_2i,h,99
2075,i141_32_2_6_2i,i141_32_2i,h,99
2076,i141_32_2_7i,i141_32_2i,c,99
2077,i141_32_2_7_1i,i141_32_2i,h,99
2078,i141_32_2_7_2i,i141_32_2i,h,99
2079,i141_32_2_7_3i,i141_32_2i,h,99
2080,i141_32_2_8i,i141_32_2i,c,99
2081,i141_32_2_8_1i,i141_32_2i,h,99
2082,i141_32_2_9i,i141_32_2i,c,99
2083,i141_32_2_9_1i,i141_32_2i,h,99
2084,i141_32_2_9_2i,i141_32_2i,h,99
2085,i141_78_6_1i,i141_78_6i,o,100
2086,i141_78_6_2i,i141_78_6i,c,100
2087,i141_78_6_3i,i141_78_6i,o,100
2088,i141_78_6_4i,i141_78_6i,c,100
2089,i141_78_6_4_1i,i141_78_6i,h,100
2090,i141_78_6_4_2i,i141_78_6i,h,100
2091,i141_78_6_5i,i141_78_6i,c,100
2092,i141_78_6_5_1i,i141_78_6i,h,100
2093,i141_78_6_5_2i,i141_78_6i,h,100
2094,i141_78_6_5_3i,i141_78_6i,h,100
2095,i141_78_6_6i,i141_78_6i,c,100
2096,i141_78_6_6_1i,i141_78_6i,h,100
2097,i141_78_6_6_2i,i141_78_6i,h,100
2098,i141_78_6_6_3i,i141_78_6i,h,100
2099,i143_50_0_10i,i143_50_0i,c,101
2100,i143_50_0_11i,i143_50_0i,o,101
2101,i143_50_0_12i,i143_50_0i,c,101
2102,i143_50_0_13i,i143_50_0i,cl,101
2103,i143_50_0_14i,i143_50_0i,c,101
2104,i143_50_0_15i,i143_50_0i,cl,101
2105,i143_50_0_16i,i143_50_0i,c,101
2106,i143_50_0_17i,i143_50_0i,cl,101
2107,i143_50_0_18i,i143_50_0i,c,101
2108,i143_50_0_19i,i143_50_0i,cl,101
2109,i143_50_0_1i,i143_50_0i,cl,101
2110,i143_50_0_20i,i143_50_0i,c,101
2111,i143_50_0_21i,i143_50_0i,cl,101
2112,i143_50_0_2i,i143_50_0i,c,101
2113,i143_50_0_3i,i143_50_0i,cl,101
2114,i143_50_0_4i,i143_50_0i,c,101
2115,i143_50_0_5i,i143_50_0i,cl,101
2116,i143_50_0_6i,i143_50_0i,c,101
2117,i143_50_0_7i,i143_50_0i,cl,101
2118,i143_50_0_8i,i143_50_0i,c,101
2119,i143_50_0_9i,i143_50_0i,cl,101
2120,i1464_53_5_1i,i1464_53_5i,o,102
2121,i1464_53_5_2i,i1464_53_5i,c,102
2122,i1464_53_5_2_1i,i1464_53_5i,h,102
2123,i1464_53_5_3i,i1464_53_5i,c,102
2124,i1464_53_5_3_1i,i1464_53_5i,h,102
2125,i1464_53_5_4i,i1464_53_5i,o,102
2126,i1464_53_5_5i,i1464_53_5i,c,102
2127,i1464_53_5_5_1i,i1464_53_5i,h,102
2128,i1464_53_5_5_2i,i1464_53_5i,h,102
2129,i1464_53_5_6i,i1464_53_5i,c,102
2130,i1464_53_5_6_1i,i1464_53_5i,h,102
2131,i1464_53_5_6_2i,i1464_53_5i,h,102
2132,i148_82_3_10i,i148_82_3i,n,103
2133,i148_82_3_11i,i148_82_3i,c,103
2134,i148_82_3_11_1i,i148_82_3i,h,103
2135,i148_82_3_11_2i,i148_82_3i,h,103
2136,i148_82_3_12i,i148_82_3i,c,103
2137,i148_82_3_12_1i,i148_82_3i,h,103
2138,i148_82_3_12_2i,i148_82_3i,h,103
2139,i148_82_3_13i,i148_82_3i,cl,103
2140,i148_82_3_14i,i148_82_3i,c,103
2141,i148_82_3_14_1i,i148_82_3i,h,103
2142,i148_82_3_14_2i,i148_82_3i,h,103
2143,i148_82_3_15i,i148_82_3i,c,103
2144,i148_82_3_15_1i,i148_82_3i,h,103
2145,i148_82_3_15_2i,i148_82_3i,h,103
2146,i148_82_3_16i,i148_82_3i,cl,103
2147,i148_82_3_17i,i148_82_3i,c,103
2148,i148_82_3_18i,i148_82_3i,o,103
2149,i148_82_3_18_1i,i148_82_3i,h,103
2150,i148_82_3_19i,i148_82_3i,o,103
2151,i148_82_3_1i,i148_82_3i,n,103
2152,i148_82_3_1_1i,i148_82_3i,h,103
2153,i148_82_3_1_2i,i148_82_3i,h,103
2154,i148_82_3_2i,i148_82_3i,c,103
2155,i148_82_3_2_1i,i148_82_3i,h,103
2156,i148_82_3_3i,i148_82_3i,c,103
2157,i148_82_3_3_1i,i148_82_3i,h,103
2158,i148_82_3_3_2i,i148_82_3i,h,103
2159,i148_82_3_4i,i148_82_3i,c,103
2160,i148_82_3_5i,i148_82_3i,c,103
2161,i148_82_3_5_1i,i148_82_3i,h,103
2162,i148_82_3_6i,i148_82_3i,c,103
2163,i148_82_3_6_1i,i148_82_3i,h,103
2164,i148_82_3_7i,i148_82_3i,c,103
2165,i148_82_3_8i,i148_82_3i,c,103
2166,i148_82_3_8_1i,i148_82_3i,h,103
2167,i148_82_3_9i,i148_82_3i,c,103
2168,i148_82_3_9_1i,i148_82_3i,h,103
2169,i151_56_4_1i,i151_56_4i,n,104
2170,i151_56_4_1_1i,i151_56_4i,h,104
2171,i151_56_4_2i,i151_56_4i,c,104
2172,i151_56_4_2_1i,i151_56_4i,h,104
2173,i151_56_4_2_2i,i151_56_4i,h,104
2174,i151_56_4_3i,i151_56_4i,c,104
2175,i151_56_4_3_1i,i151_56_4i,h,104
2176,i151_56_4_3_2i,i151_56_4i,h,104
2177,i156_10_5_10i,i156_10_5i,c,105
2178,i156_10_5_10_1i,i156_10_5i,h,105
2179,i156_10_5_11i,i156_10_5i,c,105
2180,i156_10_5_11_1i,i156_10_5i,h,105
2181,i156_10_5_12i,i156_10_5i,c,105
2182,i156_10_5_12_1i,i156_10_5i,h,105
2183,i156_10_5_13i,i156_10_5i,c,105
2184,i156_10_5_13_1i,i156_10_5i,h,105
2185,i156_10_5_14i,i156_10_5i,c,105
2186,i156_10_5_14_1i,i156_10_5i,h,105
2187,i156_10_5_15i,i156_10_5i,c,105
2188,i156_10_5_15_1i,i156_10_5i,h,105
2189,i156_10_5_1i,i156_10_5i,o,105
2190,i156_10_5_2i,i156_10_5i,n,105
2191,i156_10_5_3i,i156_10_5i,c,105
2192,i156_10_5_4i,i156_10_5i,c,105
2193,i156_10_5_4_1i,i156_10_5i,h,105
2194,i156_10_5_5i,i156_10_5i,c,105
2195,i156_10_5_5_1i,i156_10_5i,h,105
2196,i156_10_5_6i,i156_10_5i,c,105
2197,i156_10_5_7i,i156_10_5i,n,105
2198,i156_10_5_7_1i,i156_10_5i,h,105
2199,i156_10_5_8i,i156_10_5i,c,105
2200,i156_10_5_9i,i156_10_5i,c,105
2201,i156_10_5_9_1i,i156_10_5i,h,105
2202,i156_62_7_1i,i156_62_7i,ca,106
2203,i156_62_7_2i,i156_62_7i,n,106
2204,i156_62_7_3i,i156_62_7i,c,106
2205,i156_62_7_4i,i156_62_7i,n,106
2206,i1615_80_1_1i,i1615_80_1i,c,107
2207,i1615_80_1_1_1i,i1615_80_1i,h,107
2208,i1615_80_1_1_2i,i1615_80_1i,h,107
2209,i1615_80_1_1_3i,i1615_80_1i,h,107
2210,i1615_80_1_2i,i1615_80_1i,c,107
2211,i1615_80_1_2_1i,i1615_80_1i,h,107
2212,i1615_80_1_2_2i,i1615_80_1i,h,107
2213,i1615_80_1_3i,i1615_80_1i,n,107
2214,i1615_80_1_3_1i,i1615_80_1i,h,107
2215,i1615_80_1_4i,i1615_80_1i,n,107
2216,i1615_80_1_4_1i,i1615_80_1i,h,107
2217,i1615_80_1_5i,i1615_80_1i,c,107
2218,i1615_80_1_5_1i,i1615_80_1i,h,107
2219,i1615_80_1_5_2i,i1615_80_1i,h,107
2220,i1615_80_1_6i,i1615_80_1i,c,107
2221,i1615_80_1_6_1i,i1615_80_1i,h,107
2222,i1615_80_1_6_2i,i1615_80_1i,h,107
2223,i1615_80_1_6_3i,i1615_80_1i,h,107
2224,i1634_04_4_1i,i1634_04_4i,o,108
2225,i1634_04_4_2i,i1634_04_4i,c,108
2226,i1634_04_4_3i,i1634_04_4i,c,108
2227,i1634_04_4_3_1i,i1634_04_4i,h,108
2228,i1634_04_4_3_2i,i1634_04_4i,h,108
2229,i1634_04_4_3_3i,i1634_04_4i,h,108
2230,i1634_04_4_4i,i1634_04_4i,c,108
2231,i1634_04_4_4_1i,i1634_04_4i,h,108
2232,i1634_04_4_4_2i,i1634_04_4i,h,108
2233,i1634_04_4_4_3i,i1634_04_4i,h,108
2234,i1634_04_4_5i,i1634_04_4i,c,108
2235,i1634_04_4_5_1i,i1634_04_4i,h,108
2236,i1634_04_4_5_2i,i1634_04_4i,h,108
2237,i1634_04_4_5_3i,i1634_04_4i,h,108
2238,i1634_04_4_6i,i1634_04_4i,c,108
2239,i1634_04_4_6_1i,i1634_04_4i,h,108
2240,i1634_04_4_6_2i,i1634_04_4i,h,108
2241,i1634_04_4_6_3i,i1634_04_4i,h,108
2242,i1689_99_2_10i,i1689_99_2i,c,109
2243,i1689_99_2_10_1i,i1689_99_2i,h,109
2244,i1689_99_2_11i,i1689_99_2i,br,109
2245,i1689_99_2_11_1i,i1689_99_2i,h,109
2246,i1689_99_2_11_2i,i1689_99_2i,h,109
2247,i1689_99_2_11_3i,i1689_99_2i,h,109
2248,i1689_99_2_11_4i,i1689_99_2i,h,109
2249,i1689_99_2_11_5i,i1689_99_2i,h,109
2250,i1689_99_2_11_6i,i1689_99_2i,h,109
2251,i1689_99_2_12i,i1689_99_2i,c,109
2252,i1689_99_2_13i,i1689_99_2i,br,109
2253,i1689_99_2_13_1i,i1689_99_2i,h,109
2254,i1689_99_2_13_2i,i1689_99_2i,h,109
2255,i1689_99_2_13_3i,i1689_99_2i,h,109
2256,i1689_99_2_13_4i,i1689_99_2i,h,109
2257,i1689_99_2_13_5i,i1689_99_2i,h,109
2258,i1689_99_2_13_6i,i1689_99_2i,h,109
2259,i1689_99_2_14i,i1689_99_2i,c,109
2260,i1689_99_2_14_1i,i1689_99_2i,h,109
2261,i1689_99_2_14_2i,i1689_99_2i,h,109
2262,i1689_99_2_15i,i1689_99_2i,c,109
2263,i1689_99_2_15_1i,i1689_99_2i,h,109
2264,i1689_99_2_15_2i,i1689_99_2i,h,109
2265,i1689_99_2_16i,i1689_99_2i,c,109
2266,i1689_99_2_16_1i,i1689_99_2i,h,109
2267,i1689_99_2_16_2i,i1689_99_2i,h,109
2268,i1689_99_2_17i,i1689_99_2i,c,109
2269,i1689_99_2_17_1i,i1689_99_2i,h,109
2270,i1689_99_2_17_2i,i1689_99_2i,h,109
2271,i1689_99_2_18i,i1689_99_2i,c,109
2272,i1689_99_2_18_1i,i1689_99_2i,h,109
2273,i1689_99_2_18_2i,i1689_99_2i,h,109
2274,i1689_99_2_19i,i1689_99_2i,c,109
2275,i1689_99_2_19_1i,i1689_99_2i,h,109
2276,i1689_99_2_19_2i,i1689_99_2i,h,109
2277,i1689_99_2_1i,i1689_99_2i,o,109
2278,i1689_99_2_20i,i1689_99_2i,c,109
2279,i1689_99_2_20_1i,i1689_99_2i,h,109
2280,i1689_99_2_20_2i,i1689_99_2i,h,109
2281,i1689_99_2_20_3i,i1689_99_2i,h,109
2282,i1689_99_2_2i,i1689_99_2i,c,109
2283,i1689_99_2_3i,i1689_99_2i,o,109
2284,i1689_99_2_4i,i1689_99_2i,c,109
2285,i1689_99_2_5i,i1689_99_2i,c,109
2286,i1689_99_2_6i,i1689_99_2i,c,109
2287,i1689_99_2_6_1i,i1689_99_2i,h,109
2288,i1689_99_2_7i,i1689_99_2i,c,109
2289,i1689_99_2_8i,i1689_99_2i,c,109
2290,i1689_99_2_9i,i1689_99_2i,n,109
2291,i1746_01_6_10i,i1746_01_6i,c,110
2292,i1746_01_6_11i,i1746_01_6i,cl,110
2293,i1746_01_6_12i,i1746_01_6i,c,110
2294,i1746_01_6_12_1i,i1746_01_6i,h,110
2295,i1746_01_6_13i,i1746_01_6i,c,110
2296,i1746_01_6_14i,i1746_01_6i,o,110
2297,i1746_01_6_15i,i1746_01_6i,c,110
2298,i1746_01_6_16i,i1746_01_6i,c,110
2299,i1746_01_6_16_1i,i1746_01_6i,h,110
2300,i1746_01_6_17i,i1746_01_6i,c,110
2301,i1746_01_6_18i,i1746_01_6i,cl,110
2302,i1746_01_6_1i,i1746_01_6i,cl,110
2303,i1746_01_6_2i,i1746_01_6i,c,110
2304,i1746_01_6_3i,i1746_01_6i,c,110
2305,i1746_01_6_3_1i,i1746_01_6i,h,110
2306,i1746_01_6_4i,i1746_01_6i,c,110
2307,i1746_01_6_5i,i1746_01_6i,o,110
2308,i1746_01_6_6i,i1746_01_6i,c,110
2309,i1746_01_6_7i,i1746_01_6i,c,110
2310,i1746_01_6_7_1i,i1746_01_6i,h,110
2311,i1746_01_6_8i,i1746_01_6i,c,110
2312,i1746_01_6_9i,i1746_01_6i,cl,110
2313,i1861_32_1_10i,i1861_32_1i,c,111
2314,i1861_32_1_11i,i1861_32_1i,c,111
2315,i1861_32_1_12i,i1861_32_1i,o,111
2316,i1861_32_1_13i,i1861_32_1i,o,111
2317,i1861_32_1_14i,i1861_32_1i,c,111
2318,i1861_32_1_14_1i,i1861_32_1i,h,111
2319,i1861_32_1_14_2i,i1861_32_1i,h,111
2320,i1861_32_1_14_3i,i1861_32_1i,h,111
2321,i1861_32_1_15i,i1861_32_1i,c,111
2322,i1861_32_1_16i,i1861_32_1i,cl,111
2323,i1861_32_1_17i,i1861_32_1i,c,111
2324,i1861_32_1_18i,i1861_32_1i,cl,111
2325,i1861_32_1_1i,i1861_32_1i,c,111
2326,i1861_32_1_1_1i,i1861_32_1i,h,111
2327,i1861_32_1_1_2i,i1861_32_1i,h,111
2328,i1861_32_1_1_3i,i1861_32_1i,h,111
2329,i1861_32_1_2i,i1861_32_1i,o,111
2330,i1861_32_1_3i,i1861_32_1i,c,111
2331,i1861_32_1_4i,i1861_32_1i,o,111
2332,i1861_32_1_5i,i1861_32_1i,c,111
2333,i1861_32_1_6i,i1861_32_1i,c,111
2334,i1861_32_1_7i,i1861_32_1i,cl,111
2335,i1861_32_1_8i,i1861_32_1i,c,111
2336,i1861_32_1_9i,i1861_32_1i,cl,111
2337,i1861_40_1_10i,i1861_40_1i,c,112
2338,i1861_40_1_10_1i,i1861_40_1i,h,112
2339,i1861_40_1_11i,i1861_40_1i,c,112
2340,i1861_40_1_12i,i1861_40_1i,c,112
2341,i1861_40_1_12_1i,i1861_40_1i,h,112
2342,i1861_40_1_13i,i1861_40_1i,c,112
2343,i1861_40_1_14i,i1861_40_1i,n,112
2344,i1861_40_1_15i,i1861_40_1i,o,112
2345,i1861_40_1_16i,i1861_40_1i,o,112
2346,i1861_40_1_17i,i1861_40_1i,c,112
2347,i1861_40_1_18i,i1861_40_1i,f,112
2348,i1861_40_1_19i,i1861_40_1i,f,112
2349,i1861_40_1_1i,i1861_40_1i,c,112
2350,i1861_40_1_1_1i,i1861_40_1i,h,112
2351,i1861_40_1_1_2i,i1861_40_1i,h,112
2352,i1861_40_1_1_3i,i1861_40_1i,h,112
2353,i1861_40_1_20i,i1861_40_1i,f,112
2354,i1861_40_1_21i,i1861_40_1i,n,112
2355,i1861_40_1_22i,i1861_40_1i,o,112
2356,i1861_40_1_23i,i1861_40_1i,o,112
2357,i1861_40_1_2i,i1861_40_1i,c,112
2358,i1861_40_1_2_1i,i1861_40_1i,h,112
2359,i1861_40_1_2_2i,i1861_40_1i,h,112
2360,i1861_40_1_3i,i1861_40_1i,c,112
2361,i1861_40_1_3_1i,i1861_40_1i,h,112
2362,i1861_40_1_3_2i,i1861_40_1i,h,112
2363,i1861_40_1_4i,i1861_40_1i,c,112
2364,i1861_40_1_4_1i,i1861_40_1i,h,112
2365,i1861_40_1_4_2i,i1861_40_1i,h,112
2366,i1861_40_1_5i,i1861_40_1i,n,112
2367,i1861_40_1_6i,i1861_40_1i,c,112
2368,i1861_40_1_6_1i,i1861_40_1i,h,112
2369,i1861_40_1_6_2i,i1861_40_1i,h,112
2370,i1861_40_1_7i,i1861_40_1i,c,112
2371,i1861_40_1_7_1i,i1861_40_1i,h,112
2372,i1861_40_1_7_2i,i1861_40_1i,h,112
2373,i1861_40_1_7_3i,i1861_40_1i,h,112
2374,i1861_40_1_8i,i1861_40_1i,c,112
2375,i1861_40_1_9i,i1861_40_1i,c,112
2376,i18883_66_4_10i,i18883_66_4i,o,113
2377,i18883_66_4_10_1i,i18883_66_4i,h,113
2378,i18883_66_4_11i,i18883_66_4i,o,113
2379,i18883_66_4_12i,i18883_66_4i,c,113
2380,i18883_66_4_12_1i,i18883_66_4i,h,113
2381,i18883_66_4_13i,i18883_66_4i,c,113
2382,i18883_66_4_13_1i,i18883_66_4i,h,113
2383,i18883_66_4_13_2i,i18883_66_4i,h,113
2384,i18883_66_4_14i,i18883_66_4i,o,113
2385,i18883_66_4_14_1i,i18883_66_4i,h,113
2386,i18883_66_4_15i,i18883_66_4i,c,113
2387,i18883_66_4_15_1i,i18883_66_4i,h,113
2388,i18883_66_4_16i,i18883_66_4i,o,113
2389,i18883_66_4_16_1i,i18883_66_4i,h,113
2390,i18883_66_4_17i,i18883_66_4i,c,113
2391,i18883_66_4_17_1i,i18883_66_4i,h,113
2392,i18883_66_4_18i,i18883_66_4i,o,113
2393,i18883_66_4_18_1i,i18883_66_4i,h,113
2394,i18883_66_4_1i,i18883_66_4i,c,113
2395,i18883_66_4_1_1i,i18883_66_4i,h,113
2396,i18883_66_4_1_2i,i18883_66_4i,h,113
2397,i18883_66_4_1_3i,i18883_66_4i,h,113
2398,i18883_66_4_2i,i18883_66_4i,n,113
2399,i18883_66_4_3i,i18883_66_4i,n,113
2400,i18883_66_4_4i,i18883_66_4i,o,113
2401,i18883_66_4_5i,i18883_66_4i,c,113
2402,i18883_66_4_6i,i18883_66_4i,o,113
2403,i18883_66_4_7i,i18883_66_4i,n,113
2404,i18883_66_4_7_1i,i18883_66_4i,h,113
2405,i18883_66_4_8i,i18883_66_4i,c,113
2406,i18883_66_4_8_1i,i18883_66_4i,h,113
2407,i18883_66_4_9i,i18883_66_4i,c,113
2408,i18883_66_4_9_1i,i18883_66_4i,h,113
2409,i189_55_9_10i,i189_55_9i,c,114
2410,i189_55_9_10_1i,i189_55_9i,h,114
2411,i189_55_9_11i,i189_55_9i,c,114
2412,i189_55_9_12i,i189_55_9i,c,114
2413,i189_55_9_12_1i,i189_55_9i,h,114
2414,i189_55_9_13i,i189_55_9i,c,114
2415,i189_55_9_14i,i189_55_9i,c,114
2416,i189_55_9_14_1i,i189_55_9i,h,114
2417,i189_55_9_15i,i189_55_9i,c,114
2418,i189_55_9_15_1i,i189_55_9i,h,114
2419,i189_55_9_16i,i189_55_9i,c,114
2420,i189_55_9_16_1i,i189_55_9i,h,114
2421,i189_55_9_17i,i189_55_9i,c,114
2422,i189_55_9_17_1i,i189_55_9i,h,114
2423,i189_55_9_18i,i189_55_9i,c,114
2424,i189_55_9_19i,i189_55_9i,c,114
2425,i189_55_9_1i,i189_55_9i,c,114
2426,i189_55_9_1_1i,i189_55_9i,h,114
2427,i189_55_9_20i,i189_55_9i,c,114
2428,i189_55_9_20_1i,i189_55_9i,h,114
2429,i189_55_9_21i,i189_55_9i,c,114
2430,i189_55_9_21_1i,i189_55_9i,h,114
2431,i189_55_9_22i,i189_55_9i,c,114
2432,i189_55_9_23i,i189_55_9i,c,114
2433,i189_55_9_24i,i189_55_9i,c,114
2434,i189_55_9_2i,i189_55_9i,c,114
2435,i189_55_9_2_1i,i189_55_9i,h,114
2436,i189_55_9_3i,i189_55_9i,c,114
2437,i189_55_9_3_1i,i189_55_9i,h,114
2438,i189_55_9_4i,i189_55_9i,c,114
2439,i189_55_9_5i,i189_55_9i,c,114
2440,i189_55_9_6i,i189_55_9i,c,114
2441,i189_55_9_6_1i,i189_55_9i,h,114
2442,i189_55_9_7i,i189_55_9i,c,114
2443,i189_55_9_7_1i,i189_55_9i,h,114
2444,i189_55_9_8i,i189_55_9i,c,114
2445,i189_55_9_9i,i189_55_9i,c,114
2446,i189_55_9_9_1i,i189_55_9i,h,114
2447,i191_24_2_10i,i191_24_2i,c,115
2448,i191_24_2_10_1i,i191_24_2i,h,115
2449,i191_24_2_11i,i191_24_2i,c,115
2450,i191_24_2_12i,i191_24_2i,c,115
2451,i191_24_2_12_1i,i191_24_2i,h,115
2452,i191_24_2_13i,i191_24_2i,c,115
2453,i191_24_2_13_1i,i191_24_2i,h,115
2454,i191_24_2_14i,i191_24_2i,c,115
2455,i191_24_2_15i,i191_24_2i,c,115
2456,i191_24_2_15_1i,i191_24_2i,h,115
2457,i191_24_2_16i,i191_24_2i,c,115
2458,i191_24_2_16_1i,i191_24_2i,h,115
2459,i191_24_2_17i,i191_24_2i,c,115
2460,i191_24_2_17_1i,i191_24_2i,h,115
2461,i191_24_2_18i,i191_24_2i,c,115
2462,i191_24_2_19i,i191_24_2i,c,115
2463,i191_24_2_1i,i191_24_2i,c,115
2464,i191_24_2_20i,i191_24_2i,c,115
2465,i191_24_2_21i,i191_24_2i,c,115
2466,i191_24_2_22i,i191_24_2i,c,115
2467,i191_24_2_2i,i191_24_2i,c,115
2468,i191_24_2_2_1i,i191_24_2i,h,115
2469,i191_24_2_3i,i191_24_2i,c,115
2470,i191_24_2_3_1i,i191_24_2i,h,115
2471,i191_24_2_4i,i191_24_2i,c,115
2472,i191_24_2_4_1i,i191_24_2i,h,115
2473,i191_24_2_5i,i191_24_2i,c,115
2474,i191_24_2_6i,i191_24_2i,c,115
2475,i191_24_2_6_1i,i191_24_2i,h,115
2476,i191_24_2_7i,i191_24_2i,c,115
2477,i191_24_2_7_1i,i191_24_2i,h,115
2478,i191_24_2_8i,i191_24_2i,c,115
2479,i191_24_2_9i,i191_24_2i,c,115
2480,i191_24_2_9_1i,i191_24_2i,h,115
2481,i193_39_5_10i,i193_39_5i,c,116
2482,i193_39_5_10_1i,i193_39_5i,h,116
2483,i193_39_5_11i,i193_39_5i,c,116
2484,i193_39_5_11_1i,i193_39_5i,h,116
2485,i193_39_5_12i,i193_39_5i,c,116
2486,i193_39_5_13i,i193_39_5i,c,116
2487,i193_39_5_13_1i,i193_39_5i,h,116
2488,i193_39_5_14i,i193_39_5i,c,116
2489,i193_39_5_14_1i,i193_39_5i,h,116
2490,i193_39_5_15i,i193_39_5i,c,116
2491,i193_39_5_16i,i193_39_5i,c,116
2492,i193_39_5_17i,i193_39_5i,c,116
2493,i193_39_5_18i,i193_39_5i,c,116
2494,i193_39_5_18_1i,i193_39_5i,h,116
2495,i193_39_5_19i,i193_39_5i,c,116
2496,i193_39_5_19_1i,i193_39_5i,h,116
2497,i193_39_5_1i,i193_39_5i,c,116
2498,i193_39_5_20i,i193_39_5i,c,116
2499,i193_39_5_20_1i,i193_39_5i,h,116
2500,i193_39_5_21i,i193_39_5i,c,116
2501,i193_39_5_21_1i,i193_39_5i,h,116
2502,i193_39_5_22i,i193_39_5i,c,116
2503,i193_39_5_2i,i193_39_5i,c,116
2504,i193_39_5_3i,i193_39_5i,c,116
2505,i193_39_5_4i,i193_39_5i,c,116
2506,i193_39_5_5i,i193_39_5i,c,116
2507,i193_39_5_5_1i,i193_39_5i,h,116
2508,i193_39_5_6i,i193_39_5i,c,116
2509,i193_39_5_6_1i,i193_39_5i,h,116
2510,i193_39_5_7i,i193_39_5i,c,116
2511,i193_39_5_7_1i,i193_39_5i,h,116
2512,i193_39_5_8i,i193_39_5i,c,116
2513,i193_39_5_8_1i,i193_39_5i,h,116
2514,i193_39_5_9i,i193_39_5i,c,116
2515,i205_99_2_10i,i205_99_2i,c,117
2516,i205_99_2_10_1i,i205_99_2i,h,117
2517,i205_99_2_11i,i205_99_2i,c,117
2518,i205_99_2_11_1i,i205_99_2i,h,117
2519,i205_99_2_12i,i205_99_2i,c,117
