id,molecule_id,activity,mweight,atom_id,type,bond_types,rela_atom_id,group_id,group_type,logp
95,i135_20_6i,7.82244,153.14,i135_20_6_1_1i|i135_20_6_1_2i|i135_20_6_10_1i|i135_20_6_10i|i135_20_6_11_1i|i135_20_6_11i|i135_20_6_1i|i135_20_6_2i|i135_20_6_3i|i135_20_6_4i|i135_20_6_5i|i135_20_6_6i|i135_20_6_7_1i|i135_20_6_7i|i135_20_6_8_1i|i135_20_6_8i|i135_20_6_9_1i|i135_20_6_9i,c|h|n|o,1|1|7|2|7,i135_20_6_1_1i|i135_20_6_1_2i|i135_20_6_2i|i135_20_6_10_1i|i135_20_6_11i|i135_20_6_10i|i135_20_6_9_1i|i135_20_6_11_1i|i135_20_6_11i|i135_20_6_7i|i135_20_6_3i|i135_20_6_4i|i135_20_6_6i|i135_20_6_5i|i135_20_6_7_1i|i135_20_6_8i|i135_20_6_8_1i|i135_20_6_9i,g1079|g1404|g343|g344,amine|benzene|six_ring,-1.73
96,i139_13_9i,6.04025,191.138,i139_13_9_10_1i|i139_13_9_10_2i|i139_13_9_10i|i139_13_9_11i|i139_13_9_12i|i139_13_9_13_1i|i139_13_9_13i|i139_13_9_1i|i139_13_9_2i|i139_13_9_3_1i|i139_13_9_3i|i139_13_9_4_1i|i139_13_9_4_2i|i139_13_9_4i|i139_13_9_5i|i139_13_9_6_1i|i139_13_9_6_2i|i139_13_9_6i|i139_13_9_7i|i139_13_9_8i|i139_13_9_9_1i|i139_13_9_9i,c|h|n|o,1|1|2|2,i139_13_9_10_1i|i139_13_9_10_2i|i139_13_9_11i|i139_13_9_10i|i139_13_9_6i|i139_13_9_12i|i139_13_9_13i|i139_13_9_13_1i|i139_13_9_2i|i139_13_9_3_1i|i139_13_9_3i|i139_13_9_4i|i139_13_9_4_1i|i139_13_9_4_2i|i139_13_9_5i|i139_13_9_6_1i|i139_13_9_6_2i|i139_13_9_7i|i139_13_9_8i|i139_13_9_9i|i139_13_9_9_1i,g345|g554|g555|g556,amine|carboxylic_acid,-3.81
97,i139_65_1i,6.04025,216.307,i139_65_1_10_1i|i139_65_1_10i|i139_65_1_11_1i|i139_65_1_11i|i139_65_1_12i|i139_65_1_13_1i|i139_65_1_13_2i|i139_65_1_13i|i139_65_1_14_1i|i139_65_1_14i|i139_65_1_15_1i|i139_65_1_15i|i139_65_1_1i|i139_65_1_2i|i139_65_1_3_1i|i139_65_1_3i|i139_65_1_4_1i|i139_65_1_4i|i139_65_1_5i|i139_65_1_6_1i|i139_65_1_6_2i|i139_65_1_6i|i139_65_1_7_1i|i139_65_1_7i|i139_65_1_8_1i|i139_65_1_8i|i139_65_1_9i,c|h|n|s,1|1|7|7,i139_65_1_10_1i|i139_65_1_11i|i139_65_1_10i|i139_65_1_15i|i139_65_1_11_1i|i139_65_1_12i|i139_65_1_13_1i|i139_65_1_13_2i|i139_65_1_13i|i139_65_1_14i|i139_65_1_14_1i|i139_65_1_15i|i139_65_1_15_1i|i139_65_1_2i|i139_65_1_9i|i139_65_1_3_1i|i139_65_1_4i|i139_65_1_3i|i139_65_1_8i|i139_65_1_4_1i|i139_65_1_5i|i139_65_1_6_1i|i139_65_1_6_2i|i139_65_1_6i|i139_65_1_7i|i139_65_1_7_1i|i139_65_1_8i|i139_65_1_8_1i,g1080|g1405|g1081|g1406|g346|g347|g491,amine|benzene|six_ring|sulfide,2.46
98,i140_88_5i,4.56435,100.116,i140_88_5_1i|i140_88_5_2i|i140_88_5_3i|i140_88_5_4_1i|i140_88_5_4_2i|i140_88_5_4i|i140_88_5_5_1i|i140_88_5_5_2i|i140_88_5_5_3i|i140_88_5_5i|i140_88_5_6_1i|i140_88_5_6i|i140_88_5_7_1i|i140_88_5_7_2i|i140_88_5_7i,c|h|o,1|1|2|2,i140_88_5_2i|i140_88_5_3i|i140_88_5_6i|i140_88_5_4_1i|i140_88_5_4_2i|i140_88_5_5i|i140_88_5_4i|i140_88_5_5_1i|i140_88_5_5_2i|i140_88_5_5_3i|i140_88_5_6_1i|i140_88_5_7i|i140_88_5_7_1i|i140_88_5_7_2i,g104|g583,ester|methyl,1.22
99,i141_32_2i,4.56435,128.17,i141_32_2_1i|i141_32_2_2i|i141_32_2_3i|i141_32_2_4_1i|i141_32_2_4_2i|i141_32_2_4i|i141_32_2_5_1i|i141_32_2_5_2i|i141_32_2_5i|i141_32_2_6_1i|i141_32_2_6_2i|i141_32_2_6i|i141_32_2_7_1i|i141_32_2_7_2i|i141_32_2_7_3i|i141_32_2_7i|i141_32_2_8_1i|i141_32_2_8i|i141_32_2_9_1i|i141_32_2_9_2i|i141_32_2_9i,c|h|o,1|1|2|2,i141_32_2_2i|i141_32_2_3i|i141_32_2_8i|i141_32_2_4_1i|i141_32_2_4_2i|i141_32_2_5i|i141_32_2_4i|i141_32_2_5_1i|i141_32_2_5_2i|i141_32_2_6i|i141_32_2_6_1i|i141_32_2_6_2i|i141_32_2_7i|i141_32_2_7_1i|i141_32_2_7_2i|i141_32_2_7_3i|i141_32_2_8_1i|i141_32_2_9i|i141_32_2_9_1i|i141_32_2_9_2i,g105|g584,ester|methyl,2.2
100,i141_78_6i,4.56435,88.1052,i141_78_6_1i|i141_78_6_2i|i141_78_6_3i|i141_78_6_4_1i|i141_78_6_4_2i|i141_78_6_4i|i141_78_6_5_1i|i141_78_6_5_2i|i141_78_6_5_3i|i141_78_6_5i|i141_78_6_6_1i|i141_78_6_6_2i|i141_78_6_6_3i|i141_78_6_6i,c|h|o,1|2,i141_78_6_2i|i141_78_6_3i|i141_78_6_6i|i141_78_6_4_1i|i141_78_6_4_2i|i141_78_6_5i|i141_78_6_4i|i141_78_6_5_1i|i141_78_6_5_2i|i141_78_6_5_3i|i141_78_6_6_1i|i141_78_6_6_2i|i141_78_6_6_3i,g106|g107|g585,ester|methyl,0.86
101,i143_50_0i,9.42416,490.639,i143_50_0_10i|i143_50_0_11i|i143_50_0_12i|i143_50_0_13i|i143_50_0_14i|i143_50_0_15i|i143_50_0_16i|i143_50_0_17i|i143_50_0_18i|i143_50_0_19i|i143_50_0_1i|i143_50_0_20i|i143_50_0_21i|i143_50_0_2i|i143_50_0_3i|i143_50_0_4i|i143_50_0_5i|i143_50_0_6i|i143_50_0_7i|i143_50_0_8i|i143_50_0_9i,c|cl|o,1|1|2,i143_50_0_10i|i143_50_0_20i|i143_50_0_9i|i143_50_0_11i|i143_50_0_12i|i143_50_0_13i|i143_50_0_14i|i143_50_0_18i|i143_50_0_14i|i143_50_0_7i|i143_50_0_8i|i143_50_0_15i|i143_50_0_16i|i143_50_0_16i|i143_50_0_3i|i143_50_0_4i|i143_50_0_17i|i143_50_0_18i|i143_50_0_19i|i143_50_0_20i|i143_50_0_20i|i143_50_0_5i|i143_50_0_6i|i143_50_0_21i|i143_50_0_2i,g1289|g1290|g1291|g1292|g1407|g1408|g1409|g1410|g1651|g1654|g1695|g1698|g1289|g1290|g1291|g1292|g1407|g1408|g1409|g1410|g1652|g1653|g1696|g1697|g1289|g1290|g1407|g1408|g1651|g1652|g1695|g1696|g1289|g1291|g1408|g1409|g1651|g1652|g1695|g1696|g1290|g1292|g1407|g1410|g1653|g1654|g1697|g1698|g1291|g1292|g1409|g1410|g1653|g1654|g1697|g1698|g1651|g1652|g1695|g1696|g1653|g1654|g1697|g1698|g690|g691|g692|g693|g694|g695|g696|g697|g698|g699,alkyl_halide|five_ring|non_ar_5c_ring|five_ring|non_ar_5c_ring|non_ar_6c_ring|six_ring,4.91
102,i1464_53_5i,6.04025,86.0894,i1464_53_5_1i|i1464_53_5_2_1i|i1464_53_5_2i|i1464_53_5_3_1i|i1464_53_5_3i|i1464_53_5_4i|i1464_53_5_5_1i|i1464_53_5_5_2i|i1464_53_5_5i|i1464_53_5_6_1i|i1464_53_5_6_2i|i1464_53_5_6i,c|h|o,1,i1464_53_5_2_1i|i1464_53_5_3i|i1464_53_5_6i|i1464_53_5_2i|i1464_53_5_6i|i1464_53_5_3_1i|i1464_53_5_4i|i1464_53_5_5i|i1464_53_5_5_1i|i1464_53_5_5_2i|i1464_53_5_5i|i1464_53_5_6_1i|i1464_53_5_6_2i,g989|g990,epoxy,-0.58
103,i148_82_3i,6.04025,305.203,i148_82_3_1_1i|i148_82_3_1_2i|i148_82_3_10i|i148_82_3_11_1i|i148_82_3_11_2i|i148_82_3_11i|i148_82_3_12_1i|i148_82_3_12_2i|i148_82_3_12i|i148_82_3_13i|i148_82_3_14_1i|i148_82_3_14_2i|i148_82_3_14i|i148_82_3_15_1i|i148_82_3_15_2i|i148_82_3_15i|i148_82_3_16i|i148_82_3_17i|i148_82_3_18_1i|i148_82_3_18i|i148_82_3_19i|i148_82_3_1i|i148_82_3_2_1i|i148_82_3_2i|i148_82_3_3_1i|i148_82_3_3_2i|i148_82_3_3i|i148_82_3_4i|i148_82_3_5_1i|i148_82_3_5i|i148_82_3_6_1i|i148_82_3_6i|i148_82_3_7i|i148_82_3_8_1i|i148_82_3_8i|i148_82_3_9_1i|i148_82_3_9i,c|cl|h|n|o,1|1|2|1|7|7,i148_82_3_1_1i|i148_82_3_1_2i|i148_82_3_2i|i148_82_3_10i|i148_82_3_8i|i148_82_3_11_1i|i148_82_3_11_2i|i148_82_3_12i|i148_82_3_11i|i148_82_3_14i|i148_82_3_12_1i|i148_82_3_12_2i|i148_82_3_13i|i148_82_3_14_1i|i148_82_3_14_2i|i148_82_3_15i|i148_82_3_15_1i|i148_82_3_15_2i|i148_82_3_16i|i148_82_3_17i|i148_82_3_2_1i|i148_82_3_3i|i148_82_3_18_1i|i148_82_3_18i|i148_82_3_19i|i148_82_3_3_1i|i148_82_3_3_2i|i148_82_3_4i|i148_82_3_5_1i|i148_82_3_6i|i148_82_3_5i|i148_82_3_9i|i148_82_3_6_1i|i148_82_3_7i|i148_82_3_8_1i|i148_82_3_9i|i148_82_3_9_1i,g1082|g1411|g348|g349|g557|g700|g701,alkyl_halide|amine|benzene|six_ring|carboxylic_acid,0.39
104,i151_56_4i,6.04025,43.0685,i151_56_4_1_1i|i151_56_4_1i|i151_56_4_2_1i|i151_56_4_2_2i|i151_56_4_2i|i151_56_4_3_1i|i151_56_4_3_2i|i151_56_4_3i,c|h|n,1,i151_56_4_1_1i|i151_56_4_2i|i151_56_4_3i|i151_56_4_2_1i|i151_56_4_2_2i|i151_56_4_3i|i151_56_4_3_1i|i151_56_4_3_2i,g350,amine,-0.28
105,i156_10_5i,7.82244,198.224,i156_10_5_10_1i|i156_10_5_10i|i156_10_5_11_1i|i156_10_5_11i|i156_10_5_12_1i|i156_10_5_12i|i156_10_5_13_1i|i156_10_5_13i|i156_10_5_14_1i|i156_10_5_14i|i156_10_5_15_1i|i156_10_5_15i|i156_10_5_1i|i156_10_5_2i|i156_10_5_3i|i156_10_5_4_1i|i156_10_5_4i|i156_10_5_5_1i|i156_10_5_5i|i156_10_5_6i|i156_10_5_7_1i|i156_10_5_7i|i156_10_5_8i|i156_10_5_9_1i|i156_10_5_9i,c|h|n|o,1|1|7|2|7,i156_10_5_10_1i|i156_10_5_11i|i156_10_5_10i|i156_10_5_9_1i|i156_10_5_11_1i|i156_10_5_12i|i156_10_5_12_1i|i156_10_5_13i|i156_10_5_13_1i|i156_10_5_13i|i156_10_5_9i|i156_10_5_14_1i|i156_10_5_15i|i156_10_5_14i|i156_10_5_7i|i156_10_5_15_1i|i156_10_5_15i|i156_10_5_4i|i156_10_5_2i|i156_10_5_3i|i156_10_5_4_1i|i156_10_5_5i|i156_10_5_5_1i|i156_10_5_6i|i156_10_5_7_1i|i156_10_5_8i,g1083|g1412|g1084|g1413|g351,amine|benzene|six_ring,3.16
106,i156_62_7i,6.04025,80.103,i156_62_7_1i|i156_62_7_2i|i156_62_7_3i|i156_62_7_4i,c|ca|n,1|2|3,i156_62_7_2i|i156_62_7_3i|i156_62_7_4i,,,-0.2
107,i1615_80_1i,6.04025,88.1528,i1615_80_1_1_1i|i1615_80_1_1_2i|i1615_80_1_1_3i|i1615_80_1_1i|i1615_80_1_2_1i|i1615_80_1_2_2i|i1615_80_1_2i|i1615_80_1_3_1i|i1615_80_1_3i|i1615_80_1_4_1i|i1615_80_1_4i|i1615_80_1_5_1i|i1615_80_1_5_2i|i1615_80_1_5i|i1615_80_1_6_1i|i1615_80_1_6_2i|i1615_80_1_6_3i|i1615_80_1_6i,c|h|n,1,i1615_80_1_1_1i|i1615_80_1_1_2i|i1615_80_1_1_3i|i1615_80_1_2i|i1615_80_1_2_1i|i1615_80_1_2_2i|i1615_80_1_3i|i1615_80_1_3_1i|i1615_80_1_4i|i1615_80_1_4_1i|i1615_80_1_5i|i1615_80_1_5_1i|i1615_80_1_5_2i|i1615_80_1_6i|i1615_80_1_6_1i|i1615_80_1_6_2i|i1615_80_1_6_3i,g108|g109|g352|g353,amine|methyl,0.45
108,i1634_04_4i,7.82244,88.1488,i1634_04_4_1i|i1634_04_4_2i|i1634_04_4_3_1i|i1634_04_4_3_2i|i1634_04_4_3_3i|i1634_04_4_3i|i1634_04_4_4_1i|i1634_04_4_4_2i|i1634_04_4_4_3i|i1634_04_4_4i|i1634_04_4_5_1i|i1634_04_4_5_2i|i1634_04_4_5_3i|i1634_04_4_5i|i1634_04_4_6_1i|i1634_04_4_6_2i|i1634_04_4_6_3i|i1634_04_4_6i,c|h|o,1,i1634_04_4_2i|i1634_04_4_6i|i1634_04_4_3_1i|i1634_04_4_3_2i|i1634_04_4_3_3i|i1634_04_4_3i|i1634_04_4_4i|i1634_04_4_5i|i1634_04_4_4_1i|i1634_04_4_4_2i|i1634_04_4_4_3i|i1634_04_4_5_1i|i1634_04_4_5_2i|i1634_04_4_5_3i|i1634_04_4_6_1i|i1634_04_4_6_2i|i1634_04_4_6_3i,g110|g111|g112|g289|g289|g476,ether|methoxy|methoxy|methyl,1.43
109,i1689_99_2i,5.8522,415.207,i1689_99_2_10_1i|i1689_99_2_10i|i1689_99_2_11_1i|i1689_99_2_11_2i|i1689_99_2_11_3i|i1689_99_2_11_4i|i1689_99_2_11_5i|i1689_99_2_11_6i|i1689_99_2_11i|i1689_99_2_12i|i1689_99_2_13_1i|i1689_99_2_13_2i|i1689_99_2_13_3i|i1689_99_2_13_4i|i1689_99_2_13_5i|i1689_99_2_13_6i|i1689_99_2_13i|i1689_99_2_14_1i|i1689_99_2_14_2i|i1689_99_2_14i|i1689_99_2_15_1i|i1689_99_2_15_2i|i1689_99_2_15i|i1689_99_2_16_1i|i1689_99_2_16_2i|i1689_99_2_16i|i1689_99_2_17_1i|i1689_99_2_17_2i|i1689_99_2_17i|i1689_99_2_18_1i|i1689_99_2_18_2i|i1689_99_2_18i|i1689_99_2_19_1i|i1689_99_2_19_2i|i1689_99_2_19i|i1689_99_2_1i|i1689_99_2_20_1i|i1689_99_2_20_2i|i1689_99_2_20_3i|i1689_99_2_20i|i1689_99_2_2i|i1689_99_2_3i|i1689_99_2_4i|i1689_99_2_5i|i1689_99_2_6_1i|i1689_99_2_6i|i1689_99_2_7i|i1689_99_2_8i|i1689_99_2_9i,br|c|h|n|o,1|1|7|2|3|7,i1689_99_2_10_1i|i1689_99_2_12i|i1689_99_2_10i|i1689_99_2_8i|i1689_99_2_11_1i|i1689_99_2_11_2i|i1689_99_2_11_3i|i1689_99_2_11_4i|i1689_99_2_11_5i|i1689_99_2_11_6i|i1689_99_2_11i|i1689_99_2_6i|i1689_99_2_12i|i1689_99_2_5i|i1689_99_2_13_1i|i1689_99_2_13_2i|i1689_99_2_13_3i|i1689_99_2_13_4i|i1689_99_2_13_5i|i1689_99_2_13_6i|i1689_99_2_13i|i1689_99_2_14_1i|i1689_99_2_14_2i|i1689_99_2_15i|i1689_99_2_14i|i1689_99_2_3i|i1689_99_2_15_1i|i1689_99_2_15_2i|i1689_99_2_16i|i1689_99_2_16_1i|i1689_99_2_16_2i|i1689_99_2_17i|i1689_99_2_17_1i|i1689_99_2_17_2i|i1689_99_2_18i|i1689_99_2_18_1i|i1689_99_2_18_2i|i1689_99_2_19i|i1689_99_2_19_1i|i1689_99_2_19_2i|i1689_99_2_20i|i1689_99_2_20_1i|i1689_99_2_20_2i|i1689_99_2_20_3i|i1689_99_2_2i|i1689_99_2_4i|i1689_99_2_6_1i|i1689_99_2_7i|i1689_99_2_9i,g1085|g1414|g113|g586|g908|g909,ar_halide|benzene|six_ring|ester|methyl,5.86
110,i1746_01_6i,9.40063,321.974,i1746_01_6_10i|i1746_01_6_11i|i1746_01_6_12_1i|i1746_01_6_12i|i1746_01_6_13i|i1746_01_6_14i|i1746_01_6_15i|i1746_01_6_16_1i|i1746_01_6_16i|i1746_01_6_17i|i1746_01_6_18i|i1746_01_6_1i|i1746_01_6_2i|i1746_01_6_3_1i|i1746_01_6_3i|i1746_01_6_4i|i1746_01_6_5i|i1746_01_6_6i|i1746_01_6_7_1i|i1746_01_6_7i|i1746_01_6_8i|i1746_01_6_9i,c|cl|h|o,1|1|7|7,i1746_01_6_10i|i1746_01_6_9i|i1746_01_6_11i|i1746_01_6_12i|i1746_01_6_12_1i|i1746_01_6_13i|i1746_01_6_13i|i1746_01_6_7i|i1746_01_6_14i|i1746_01_6_15i|i1746_01_6_15i|i1746_01_6_5i|i1746_01_6_16_1i|i1746_01_6_17i|i1746_01_6_16i|i1746_01_6_17i|i1746_01_6_3i|i1746_01_6_18i|i1746_01_6_2i|i1746_01_6_3_1i|i1746_01_6_4i|i1746_01_6_6i|i1746_01_6_7_1i|i1746_01_6_8i,g1086|g1415|g1086|g1415|g1416|g1087|g1416|g1417|g1087|g1417|g1416|g910|g911|g912|g913,ar_halide|benzene|six_ring|six_ring,6.92
111,i1861_32_1i,7.18539,331.965,i1861_32_1_1_1i|i1861_32_1_1_2i|i1861_32_1_1_3i|i1861_32_1_10i|i1861_32_1_11i|i1861_32_1_12i|i1861_32_1_13i|i1861_32_1_14_1i|i1861_32_1_14_2i|i1861_32_1_14_3i|i1861_32_1_14i|i1861_32_1_15i|i1861_32_1_16i|i1861_32_1_17i|i1861_32_1_18i|i1861_32_1_1i|i1861_32_1_2i|i1861_32_1_3i|i1861_32_1_4i|i1861_32_1_5i|i1861_32_1_6i|i1861_32_1_7i|i1861_32_1_8i|i1861_32_1_9i,c|cl|h|o,1|1|2|1|7|7,i1861_32_1_1_1i|i1861_32_1_1_2i|i1861_32_1_1_3i|i1861_32_1_2i|i1861_32_1_10i|i1861_32_1_9i|i1861_32_1_11i|i1861_32_1_15i|i1861_32_1_12i|i1861_32_1_13i|i1861_32_1_14_1i|i1861_32_1_14_2i|i1861_32_1_14_3i|i1861_32_1_14i|i1861_32_1_16i|i1861_32_1_17i|i1861_32_1_17i|i1861_32_1_6i|i1861_32_1_18i|i1861_32_1_3i|i1861_32_1_4i|i1861_32_1_5i|i1861_32_1_7i|i1861_32_1_8i,g1088|g1418|g290|g290|g587|g291|g291|g588|g587|g588|g914|g915|g916|g917,ar_halide|benzene|six_ring|ester|ester|methoxy|methoxy,4.24
112,i1861_40_1i,7.43367,335.28,i1861_40_1_1_1i|i1861_40_1_1_2i|i1861_40_1_1_3i|i1861_40_1_10_1i|i1861_40_1_10i|i1861_40_1_11i|i1861_40_1_12_1i|i1861_40_1_12i|i1861_40_1_13i|i1861_40_1_14i|i1861_40_1_15i|i1861_40_1_16i|i1861_40_1_17i|i1861_40_1_18i|i1861_40_1_19i|i1861_40_1_1i|i1861_40_1_2_1i|i1861_40_1_2_2i|i1861_40_1_20i|i1861_40_1_21i|i1861_40_1_22i|i1861_40_1_23i|i1861_40_1_2i|i1861_40_1_3_1i|i1861_40_1_3_2i|i1861_40_1_3i|i1861_40_1_4_1i|i1861_40_1_4_2i|i1861_40_1_4i|i1861_40_1_5i|i1861_40_1_6_1i|i1861_40_1_6_2i|i1861_40_1_6i|i1861_40_1_7_1i|i1861_40_1_7_2i|i1861_40_1_7_3i|i1861_40_1_7i|i1861_40_1_8i|i1861_40_1_9i,c|f|h|n|o,1|1|7|2|7,i1861_40_1_1_1i|i1861_40_1_1_2i|i1861_40_1_1_3i|i1861_40_1_2i|i1861_40_1_10_1i|i1861_40_1_11i|i1861_40_1_10i|i1861_40_1_21i|i1861_40_1_12_1i|i1861_40_1_13i|i1861_40_1_12i|i1861_40_1_17i|i1861_40_1_13i|i1861_40_1_9i|i1861_40_1_14i|i1861_40_1_15i|i1861_40_1_16i|i1861_40_1_18i|i1861_40_1_19i|i1861_40_1_20i|i1861_40_1_2_1i|i1861_40_1_2_2i|i1861_40_1_3i|i1861_40_1_22i|i1861_40_1_23i|i1861_40_1_3_1i|i1861_40_1_3_2i|i1861_40_1_4i|i1861_40_1_4_1i|i1861_40_1_4_2i|i1861_40_1_5i|i1861_40_1_6_1i|i1861_40_1_6_2i|i1861_40_1_7i|i1861_40_1_6i|i1861_40_1_8i|i1861_40_1_7_1i|i1861_40_1_7_2i|i1861_40_1_7_3i,g1089|g1419|g114|g115|g13|g14|g354|g702|g703|g704,alkyl_halide|amine|benzene|six_ring|methyl|nitro,5.31
113,i18883_66_4i,6.04025,265.221,i18883_66_4_1_1i|i18883_66_4_1_2i|i18883_66_4_1_3i|i18883_66_4_10_1i|i18883_66_4_10i|i18883_66_4_11i|i18883_66_4_12_1i|i18883_66_4_12i|i18883_66_4_13_1i|i18883_66_4_13_2i|i18883_66_4_13i|i18883_66_4_14_1i|i18883_66_4_14i|i18883_66_4_15_1i|i18883_66_4_15i|i18883_66_4_16_1i|i18883_66_4_16i|i18883_66_4_17_1i|i18883_66_4_17i|i18883_66_4_18_1i|i18883_66_4_18i|i18883_66_4_1i|i18883_66_4_2i|i18883_66_4_3i|i18883_66_4_4i|i18883_66_4_5i|i18883_66_4_6i|i18883_66_4_7_1i|i18883_66_4_7i|i18883_66_4_8_1i|i18883_66_4_8i|i18883_66_4_9_1i|i18883_66_4_9i,c|h|n|o,1|1|2|2,i18883_66_4_1_1i|i18883_66_4_1_2i|i18883_66_4_1_3i|i18883_66_4_2i|i18883_66_4_10_1i|i18883_66_4_10i|i18883_66_4_11i|i18883_66_4_9_1i|i18883_66_4_12_1i|i18883_66_4_13i|i18883_66_4_15i|i18883_66_4_12i|i18883_66_4_13_1i|i18883_66_4_13_2i|i18883_66_4_14i|i18883_66_4_14_1i|i18883_66_4_15_1i|i18883_66_4_16i|i18883_66_4_17i|i18883_66_4_16_1i|i18883_66_4_17_1i|i18883_66_4_18i|i18883_66_4_17i|i18883_66_4_8_1i|i18883_66_4_9i|i18883_66_4_18_1i|i18883_66_4_3i|i18883_66_4_5i|i18883_66_4_4i|i18883_66_4_6i|i18883_66_4_7i|i18883_66_4_7_1i|i18883_66_4_8i,g116|g1311|g1420|g355|g355|g612|g356|g613|g506|g507|g508|g509|g612|g613,alcohol|amide|amide|amine|amine|methyl|non_ar_hetero_6_ring|six_ring,-1.61
114,i189_55_9i,8.8701,302.375,i189_55_9_1_1i|i189_55_9_10_1i|i189_55_9_10i|i189_55_9_11i|i189_55_9_12_1i|i189_55_9_12i|i189_55_9_13i|i189_55_9_14_1i|i189_55_9_14i|i189_55_9_15_1i|i189_55_9_15i|i189_55_9_16_1i|i189_55_9_16i|i189_55_9_17_1i|i189_55_9_17i|i189_55_9_18i|i189_55_9_19i|i189_55_9_1i|i189_55_9_2_1i|i189_55_9_20_1i|i189_55_9_20i|i189_55_9_21_1i|i189_55_9_21i|i189_55_9_22i|i189_55_9_23i|i189_55_9_24i|i189_55_9_2i|i189_55_9_3_1i|i189_55_9_3i|i189_55_9_4i|i189_55_9_5i|i189_55_9_6_1i|i189_55_9_6i|i189_55_9_7_1i|i189_55_9_7i|i189_55_9_8i|i189_55_9_9_1i|i189_55_9_9i,c|h,1|1|7|7,i189_55_9_1_1i|i189_55_9_2i|i189_55_9_6i|i189_55_9_10_1i|i189_55_9_11i|i189_55_9_10i|i189_55_9_9_1i|i189_55_9_12_1i|i189_55_9_13i|i189_55_9_12i|i189_55_9_24i|i189_55_9_14_1i|i189_55_9_15i|i189_55_9_14i|i189_55_9_18i|i189_55_9_15_1i|i189_55_9_16i|i189_55_9_16_1i|i189_55_9_17i|i189_55_9_17_1i|i189_55_9_18i|i189_55_9_19i|i189_55_9_2_1i|i189_55_9_3i|i189_55_9_20_1i|i189_55_9_21i|i189_55_9_20i|i189_55_9_24i|i189_55_9_21_1i|i189_55_9_22i|i189_55_9_22i|i189_55_9_5i|i189_55_9_23i|i189_55_9_23i|i189_55_9_9i|i189_55_9_24i|i189_55_9_3_1i|i189_55_9_4i|i189_55_9_6_1i|i189_55_9_6i|i189_55_9_7i|i189_55_9_7_1i|i189_55_9_8i,g1090|g1095|g1421|g1426|g1090|g1421|g1091|g1092|g1094|g1422|g1423|g1425|g1091|g1092|g1422|g1423|g1091|g1094|g1095|g1422|g1425|g1426|g1091|g1095|g1422|g1426|g1091|g1422|g1092|g1093|g1423|g1424|g1092|g1094|g1423|g1425|g1092|g1423|g1093|g1424|g1094|g1095|g1425|g1426|g1094|g1425|g1095|g1426,benzene|six_ring,7.28
115,i191_24_2i,9.60777,276.337,i191_24_2_10_1i|i191_24_2_10i|i191_24_2_11i|i191_24_2_12_1i|i191_24_2_12i|i191_24_2_13_1i|i191_24_2_13i|i191_24_2_14i|i191_24_2_15_1i|i191_24_2_15i|i191_24_2_16_1i|i191_24_2_16i|i191_24_2_17_1i|i191_24_2_17i|i191_24_2_18i|i191_24_2_19i|i191_24_2_1i|i191_24_2_2_1i|i191_24_2_20i|i191_24_2_21i|i191_24_2_22i|i191_24_2_2i|i191_24_2_3_1i|i191_24_2_3i|i191_24_2_4_1i|i191_24_2_4i|i191_24_2_5i|i191_24_2_6_1i|i191_24_2_6i|i191_24_2_7_1i|i191_24_2_7i|i191_24_2_8i|i191_24_2_9_1i|i191_24_2_9i,c|h,1|7|7,i191_24_2_10_1i|i191_24_2_11i|i191_24_2_10i|i191_24_2_9_1i|i191_24_2_12_1i|i191_24_2_13i|i191_24_2_12i|i191_24_2_20i|i191_24_2_13_1i|i191_24_2_14i|i191_24_2_15_1i|i191_24_2_16i|i191_24_2_15i|i191_24_2_19i|i191_24_2_16_1i|i191_24_2_17i|i191_24_2_17_1i|i191_24_2_18i|i191_24_2_18i|i191_24_2_22i|i191_24_2_2i|i191_24_2_19i|i191_24_2_2_1i|i191_24_2_3i|i191_24_2_20i|i191_24_2_21i|i191_24_2_21i|i191_24_2_9i|i191_24_2_22i|i191_24_2_22i|i191_24_2_6i|i191_24_2_3_1i|i191_24_2_4i|i191_24_2_4_1i|i191_24_2_5i|i191_24_2_6_1i|i191_24_2_7i|i191_24_2_7_1i|i191_24_2_8i,g1096|g1097|g1101|g1427|g1428|g1432|g1096|g1097|g1427|g1428|g1096|g1098|g1099|g1427|g1429|g1430|g1096|g1098|g1101|g1427|g1429|g1432|g1096|g1099|g1100|g1427|g1430|g1431|g1096|g1100|g1427|g1431|g1097|g1101|g1428|g1432|g1097|g1428|g1098|g1099|g1429|g1430|g1098|g1101|g1429|g1432|g1098|g1429|g1099|g1100|g1430|g1431|g1099|g1430|g1100|g1431|g1101|g1432,benzene|six_ring,6.7
