id,atom_id,group_id,fpk_group_id,fpk_atom_id
2081,i1861_40_1_10i,g1419,469,2337
2082,i1861_40_1_11i,g1089,102,2339
2083,i1861_40_1_11i,g1419,469,2339
2084,i1861_40_1_12i,g1089,102,2340
2085,i1861_40_1_12i,g1419,469,2340
2086,i1861_40_1_13i,g1089,102,2342
2087,i1861_40_1_13i,g1419,469,2342
2088,i1861_40_1_14i,g13,336,2343
2089,i1861_40_1_15i,g13,336,2344
2090,i1861_40_1_16i,g13,336,2345
2091,i1861_40_1_18i,g702,1408,2347
2092,i1861_40_1_19i,g703,1409,2348
2093,i1861_40_1_1i,g114,159,2349
2094,i1861_40_1_1_1i,g114,159,2350
2095,i1861_40_1_1_2i,g114,159,2351
2096,i1861_40_1_1_3i,g114,159,2352
2097,i1861_40_1_20i,g704,1410,2353
2098,i1861_40_1_21i,g14,447,2354
2099,i1861_40_1_22i,g14,447,2355
2100,i1861_40_1_23i,g14,447,2356
2101,i1861_40_1_5i,g354,1021,2366
2102,i1861_40_1_7i,g115,170,2370
2103,i1861_40_1_7_1i,g115,170,2371
2104,i1861_40_1_7_2i,g115,170,2372
2105,i1861_40_1_7_3i,g115,170,2373
2106,i1861_40_1_8i,g1089,102,2374
2107,i1861_40_1_8i,g1419,469,2374
2108,i1861_40_1_9i,g1089,102,2375
2109,i1861_40_1_9i,g1419,469,2375
2110,i18883_66_4_10i,g506,1190,2376
2111,i18883_66_4_10_1i,g506,1190,2377
2112,i18883_66_4_11i,g1311,350,2378
2113,i18883_66_4_11i,g1420,471,2378
2114,i18883_66_4_12i,g1311,350,2379
2115,i18883_66_4_12i,g1420,471,2379
2116,i18883_66_4_14i,g507,1191,2384
2117,i18883_66_4_14_1i,g507,1191,2385
2118,i18883_66_4_15i,g1311,350,2386
2119,i18883_66_4_15i,g1420,471,2386
2120,i18883_66_4_16i,g508,1192,2388
2121,i18883_66_4_16_1i,g508,1192,2389
2122,i18883_66_4_17i,g1311,350,2390
2123,i18883_66_4_17i,g1420,471,2390
2124,i18883_66_4_18i,g509,1193,2392
2125,i18883_66_4_18_1i,g509,1193,2393
2126,i18883_66_4_1i,g116,181,2394
2127,i18883_66_4_1_1i,g116,181,2395
2128,i18883_66_4_1_2i,g116,181,2396
2129,i18883_66_4_1_3i,g116,181,2397
2130,i18883_66_4_2i,g356,1023,2398
2131,i18883_66_4_2i,g613,1309,2398
2132,i18883_66_4_5i,g612,1308,2401
2133,i18883_66_4_5i,g613,1309,2401
2134,i18883_66_4_6i,g612,1308,2402
2135,i18883_66_4_6i,g613,1309,2402
2136,i18883_66_4_7i,g355,1022,2403
2137,i18883_66_4_7i,g612,1308,2403
2138,i18883_66_4_7_1i,g355,1022,2404
2139,i18883_66_4_8i,g1311,350,2405
2140,i18883_66_4_8i,g1420,471,2405
2141,i18883_66_4_9i,g1311,350,2407
2142,i18883_66_4_9i,g1420,471,2407
2143,i189_55_9_10i,g1091,105,2409
2144,i189_55_9_10i,g1422,473,2409
2145,i189_55_9_11i,g1091,105,2411
2146,i189_55_9_11i,g1092,106,2411
2147,i189_55_9_11i,g1422,473,2411
2148,i189_55_9_11i,g1423,474,2411
2149,i189_55_9_12i,g1092,106,2412
2150,i189_55_9_12i,g1423,474,2412
2151,i189_55_9_13i,g1092,106,2414
2152,i189_55_9_13i,g1093,107,2414
2153,i189_55_9_13i,g1423,474,2414
2154,i189_55_9_13i,g1424,475,2414
2155,i189_55_9_14i,g1093,107,2415
2156,i189_55_9_14i,g1424,475,2415
2157,i189_55_9_15i,g1093,107,2417
2158,i189_55_9_15i,g1424,475,2417
2159,i189_55_9_16i,g1093,107,2419
2160,i189_55_9_16i,g1424,475,2419
2161,i189_55_9_17i,g1093,107,2421
2162,i189_55_9_17i,g1424,475,2421
2163,i189_55_9_18i,g1092,106,2423
2164,i189_55_9_18i,g1093,107,2423
2165,i189_55_9_18i,g1423,474,2423
2166,i189_55_9_18i,g1424,475,2423
2167,i189_55_9_19i,g1092,106,2424
2168,i189_55_9_19i,g1094,108,2424
2169,i189_55_9_19i,g1423,474,2424
2170,i189_55_9_19i,g1425,476,2424
2171,i189_55_9_1i,g1090,104,2425
2172,i189_55_9_1i,g1421,472,2425
2173,i189_55_9_20i,g1094,108,2427
2174,i189_55_9_20i,g1425,476,2427
2175,i189_55_9_21i,g1094,108,2429
2176,i189_55_9_21i,g1425,476,2429
2177,i189_55_9_22i,g1094,108,2431
2178,i189_55_9_22i,g1095,109,2431
2179,i189_55_9_22i,g1425,476,2431
2180,i189_55_9_22i,g1426,477,2431
2181,i189_55_9_23i,g1091,105,2432
2182,i189_55_9_23i,g1094,108,2432
2183,i189_55_9_23i,g1095,109,2432
2184,i189_55_9_23i,g1422,473,2432
2185,i189_55_9_23i,g1425,476,2432
2186,i189_55_9_23i,g1426,477,2432
2187,i189_55_9_24i,g1091,105,2433
2188,i189_55_9_24i,g1092,106,2433
2189,i189_55_9_24i,g1094,108,2433
2190,i189_55_9_24i,g1422,473,2433
2191,i189_55_9_24i,g1423,474,2433
2192,i189_55_9_24i,g1425,476,2433
2193,i189_55_9_2i,g1090,104,2434
2194,i189_55_9_2i,g1421,472,2434
2195,i189_55_9_3i,g1090,104,2436
2196,i189_55_9_3i,g1421,472,2436
2197,i189_55_9_4i,g1090,104,2438
2198,i189_55_9_4i,g1095,109,2438
2199,i189_55_9_4i,g1421,472,2438
2200,i189_55_9_4i,g1426,477,2438
2201,i189_55_9_5i,g1090,104,2439
2202,i189_55_9_5i,g1095,109,2439
2203,i189_55_9_5i,g1421,472,2439
2204,i189_55_9_5i,g1426,477,2439
2205,i189_55_9_6i,g1090,104,2440
2206,i189_55_9_6i,g1421,472,2440
2207,i189_55_9_7i,g1095,109,2442
2208,i189_55_9_7i,g1426,477,2442
2209,i189_55_9_8i,g1091,105,2444
2210,i189_55_9_8i,g1095,109,2444
2211,i189_55_9_8i,g1422,473,2444
2212,i189_55_9_8i,g1426,477,2444
2213,i189_55_9_9i,g1091,105,2445
2214,i189_55_9_9i,g1422,473,2445
2215,i191_24_2_10i,g1098,112,2447
2216,i191_24_2_10i,g1429,480,2447
2217,i191_24_2_11i,g1098,112,2449
2218,i191_24_2_11i,g1099,113,2449
2219,i191_24_2_11i,g1429,480,2449
2220,i191_24_2_11i,g1430,482,2449
2221,i191_24_2_12i,g1099,113,2450
2222,i191_24_2_12i,g1430,482,2450
2223,i191_24_2_13i,g1099,113,2452
2224,i191_24_2_13i,g1430,482,2452
2225,i191_24_2_14i,g1099,113,2454
2226,i191_24_2_14i,g1100,116,2454
2227,i191_24_2_14i,g1430,482,2454
2228,i191_24_2_14i,g1431,483,2454
2229,i191_24_2_15i,g1100,116,2455
2230,i191_24_2_15i,g1431,483,2455
2231,i191_24_2_16i,g1100,116,2457
2232,i191_24_2_16i,g1431,483,2457
2233,i191_24_2_17i,g1100,116,2459
2234,i191_24_2_17i,g1431,483,2459
2235,i191_24_2_18i,g1096,110,2461
2236,i191_24_2_18i,g1100,116,2461
2237,i191_24_2_18i,g1427,478,2461
2238,i191_24_2_18i,g1431,483,2461
2239,i191_24_2_19i,g1096,110,2462
2240,i191_24_2_19i,g1099,113,2462
2241,i191_24_2_19i,g1100,116,2462
2242,i191_24_2_19i,g1427,478,2462
2243,i191_24_2_19i,g1430,482,2462
2244,i191_24_2_19i,g1431,483,2462
2245,i191_24_2_1i,g1096,110,2463
2246,i191_24_2_1i,g1097,111,2463
2247,i191_24_2_1i,g1427,478,2463
2248,i191_24_2_1i,g1428,479,2463
2249,i191_24_2_20i,g1096,110,2464
2250,i191_24_2_20i,g1098,112,2464
2251,i191_24_2_20i,g1099,113,2464
2252,i191_24_2_20i,g1427,478,2464
2253,i191_24_2_20i,g1429,480,2464
2254,i191_24_2_20i,g1430,482,2464
2255,i191_24_2_21i,g1096,110,2465
2256,i191_24_2_21i,g1098,112,2465
2257,i191_24_2_21i,g1101,117,2465
2258,i191_24_2_21i,g1427,478,2465
2259,i191_24_2_21i,g1429,480,2465
2260,i191_24_2_21i,g1432,484,2465
2261,i191_24_2_22i,g1096,110,2466
2262,i191_24_2_22i,g1097,111,2466
2263,i191_24_2_22i,g1101,117,2466
2264,i191_24_2_22i,g1427,478,2466
2265,i191_24_2_22i,g1428,479,2466
2266,i191_24_2_22i,g1432,484,2466
2267,i191_24_2_2i,g1097,111,2467
2268,i191_24_2_2i,g1428,479,2467
2269,i191_24_2_3i,g1097,111,2469
2270,i191_24_2_3i,g1428,479,2469
2271,i191_24_2_4i,g1097,111,2471
2272,i191_24_2_4i,g1428,479,2471
2273,i191_24_2_5i,g1097,111,2473
2274,i191_24_2_5i,g1101,117,2473
2275,i191_24_2_5i,g1428,479,2473
2276,i191_24_2_5i,g1432,484,2473
2277,i191_24_2_6i,g1101,117,2474
2278,i191_24_2_6i,g1432,484,2474
2279,i191_24_2_7i,g1101,117,2476
2280,i191_24_2_7i,g1432,484,2476
2281,i191_24_2_8i,g1098,112,2478
2282,i191_24_2_8i,g1101,117,2478
2283,i191_24_2_8i,g1429,480,2478
2284,i191_24_2_8i,g1432,484,2478
2285,i191_24_2_9i,g1098,112,2479
2286,i191_24_2_9i,g1429,480,2479
2287,i193_39_5_10i,g1105,121,2481
2288,i193_39_5_10i,g1436,488,2481
2289,i193_39_5_11i,g1105,121,2483
2290,i193_39_5_11i,g1436,488,2483
2291,i193_39_5_12i,g1102,118,2485
2292,i193_39_5_12i,g1105,121,2485
2293,i193_39_5_12i,g1433,485,2485
2294,i193_39_5_12i,g1436,488,2485
2295,i193_39_5_13i,g1102,118,2486
2296,i193_39_5_13i,g1433,485,2486
2297,i193_39_5_14i,g1102,118,2488
2298,i193_39_5_14i,g1433,485,2488
2299,i193_39_5_15i,g1103,119,2490
2300,i193_39_5_15i,g1434,486,2490
2301,i193_39_5_15i,g1639,713,2490
2302,i193_39_5_15i,g1699,779,2490
2303,i193_39_5_16i,g1106,122,2491
2304,i193_39_5_16i,g1437,489,2491
2305,i193_39_5_16i,g1639,713,2491
2306,i193_39_5_16i,g1699,779,2491
2307,i193_39_5_17i,g1106,122,2492
2308,i193_39_5_17i,g1437,489,2492
2309,i193_39_5_17i,g1639,713,2492
2310,i193_39_5_17i,g1699,779,2492
2311,i193_39_5_18i,g1106,122,2493
2312,i193_39_5_18i,g1437,489,2493
2313,i193_39_5_19i,g1106,122,2495
2314,i193_39_5_19i,g1437,489,2495
2315,i193_39_5_1i,g1102,118,2497
2316,i193_39_5_1i,g1103,119,2497
2317,i193_39_5_1i,g1433,485,2497
2318,i193_39_5_1i,g1434,486,2497
2319,i193_39_5_1i,g1639,713,2497
2320,i193_39_5_1i,g1699,779,2497
2321,i193_39_5_20i,g1106,122,2498
2322,i193_39_5_20i,g1437,489,2498
2323,i193_39_5_21i,g1106,122,2500
2324,i193_39_5_21i,g1437,489,2500
2325,i193_39_5_22i,g1102,118,2502
2326,i193_39_5_22i,g1433,485,2502
2327,i193_39_5_22i,g1639,713,2502
2328,i193_39_5_22i,g1699,779,2502
2329,i193_39_5_2i,g1102,118,2503
2330,i193_39_5_2i,g1103,119,2503
2331,i193_39_5_2i,g1105,121,2503
2332,i193_39_5_2i,g1433,485,2503
2333,i193_39_5_2i,g1434,486,2503
2334,i193_39_5_2i,g1436,488,2503
2335,i193_39_5_3i,g1103,119,2504
2336,i193_39_5_3i,g1104,120,2504
2337,i193_39_5_3i,g1105,121,2504
2338,i193_39_5_3i,g1434,486,2504
2339,i193_39_5_3i,g1435,487,2504
2340,i193_39_5_3i,g1436,488,2504
2341,i193_39_5_4i,g1103,119,2505
2342,i193_39_5_4i,g1104,120,2505
2343,i193_39_5_4i,g1434,486,2505
2344,i193_39_5_4i,g1435,487,2505
2345,i193_39_5_5i,g1104,120,2506
2346,i193_39_5_5i,g1435,487,2506
2347,i193_39_5_6i,g1104,120,2508
2348,i193_39_5_6i,g1435,487,2508
2349,i193_39_5_7i,g1104,120,2510
2350,i193_39_5_7i,g1435,487,2510
2351,i193_39_5_8i,g1103,119,2512
2352,i193_39_5_8i,g1434,486,2512
2353,i193_39_5_9i,g1104,120,2514
2354,i193_39_5_9i,g1105,121,2514
2355,i193_39_5_9i,g1435,487,2514
2356,i193_39_5_9i,g1436,488,2514
2357,i205_99_2_10i,g1109,125,2515
2358,i205_99_2_10i,g1440,493,2515
2359,i205_99_2_11i,g1109,125,2517
2360,i205_99_2_11i,g1440,493,2517
2361,i205_99_2_12i,g1109,125,2519
2362,i205_99_2_12i,g1440,493,2519
2363,i205_99_2_13i,g1109,125,2521
2364,i205_99_2_13i,g1440,493,2521
2365,i205_99_2_14i,g1109,125,2523
2366,i205_99_2_14i,g1440,493,2523
2367,i205_99_2_14i,g1640,715,2523
2368,i205_99_2_14i,g1700,782,2523
2369,i205_99_2_15i,g1110,127,2524
2370,i205_99_2_15i,g1441,494,2524
2371,i205_99_2_15i,g1640,715,2524
2372,i205_99_2_15i,g1700,782,2524
2373,i205_99_2_16i,g1107,123,2525
2374,i205_99_2_16i,g1110,127,2525
2375,i205_99_2_16i,g1438,490,2525
2376,i205_99_2_16i,g1441,494,2525
2377,i205_99_2_16i,g1640,715,2525
2378,i205_99_2_16i,g1700,782,2525
2379,i205_99_2_17i,g1107,123,2526
2380,i205_99_2_17i,g1110,127,2526
2381,i205_99_2_17i,g1438,490,2526
2382,i205_99_2_17i,g1441,494,2526
2383,i205_99_2_18i,g1110,127,2527
2384,i205_99_2_18i,g1441,494,2527
2385,i205_99_2_19i,g1110,127,2529
2386,i205_99_2_19i,g1441,494,2529
2387,i205_99_2_1i,g1107,123,2531
2388,i205_99_2_1i,g1108,124,2531
2389,i205_99_2_1i,g1438,490,2531
2390,i205_99_2_1i,g1439,491,2531
2391,i205_99_2_20i,g1110,127,2532
2392,i205_99_2_20i,g1441,494,2532
2393,i205_99_2_2i,g1108,124,2534
2394,i205_99_2_2i,g1439,491,2534
2395,i205_99_2_3i,g1108,124,2536
2396,i205_99_2_3i,g1439,491,2536
2397,i205_99_2_4i,g1108,124,2538
2398,i205_99_2_4i,g1439,491,2538
2399,i205_99_2_5i,g1108,124,2540
2400,i205_99_2_5i,g1439,491,2540
2401,i205_99_2_6i,g1107,123,2542
2402,i205_99_2_6i,g1108,124,2542
2403,i205_99_2_6i,g1438,490,2542
2404,i205_99_2_6i,g1439,491,2542
2405,i205_99_2_7i,g1107,123,2543
2406,i205_99_2_7i,g1438,490,2543
2407,i205_99_2_8i,g1107,123,2545
2408,i205_99_2_8i,g1438,490,2545
2409,i205_99_2_8i,g1640,715,2545
2410,i205_99_2_8i,g1700,782,2545
2411,i205_99_2_9i,g1109,125,2546
2412,i205_99_2_9i,g1440,493,2546
2413,i205_99_2_9i,g1640,715,2546
2414,i205_99_2_9i,g1700,782,2546
2415,i206_44_0_10i,g1113,130,2547
2416,i206_44_0_10i,g1444,497,2547
2417,i206_44_0_10i,g1641,716,2547
2418,i206_44_0_10i,g1701,783,2547
2419,i206_44_0_11i,g1113,130,2548
2420,i206_44_0_11i,g1444,497,2548
2421,i206_44_0_11i,g1641,716,2548
2422,i206_44_0_11i,g1701,783,2548
2423,i206_44_0_12i,g1113,130,2549
2424,i206_44_0_12i,g1444,497,2549
2425,i206_44_0_13i,g1113,130,2551
2426,i206_44_0_13i,g1444,497,2551
2427,i206_44_0_14i,g1113,130,2553
2428,i206_44_0_14i,g1444,497,2553
2429,i206_44_0_15i,g1113,130,2555
2430,i206_44_0_15i,g1444,497,2555
2431,i206_44_0_16i,g1112,129,2557
2432,i206_44_0_16i,g1443,496,2557
2433,i206_44_0_16i,g1641,716,2557
2434,i206_44_0_16i,g1701,783,2557
2435,i206_44_0_1i,g1111,128,2558
2436,i206_44_0_1i,g1112,129,2558
2437,i206_44_0_1i,g1442,495,2558
2438,i206_44_0_1i,g1443,496,2558
2439,i206_44_0_1i,g1641,716,2558
2440,i206_44_0_1i,g1701,783,2558
2441,i206_44_0_2i,g1111,128,2559
2442,i206_44_0_2i,g1112,129,2559
2443,i206_44_0_2i,g1442,495,2559
2444,i206_44_0_2i,g1443,496,2559
2445,i206_44_0_3i,g1111,128,2560
2446,i206_44_0_3i,g1442,495,2560
2447,i206_44_0_4i,g1111,128,2562
2448,i206_44_0_4i,g1442,495,2562
2449,i206_44_0_5i,g1111,128,2564
2450,i206_44_0_5i,g1442,495,2564
2451,i206_44_0_6i,g1112,129,2566
2452,i206_44_0_6i,g1443,496,2566
2453,i206_44_0_7i,g1112,129,2568
2454,i206_44_0_7i,g1443,496,2568
2455,i206_44_0_8i,g1112,129,2570
2456,i206_44_0_8i,g1443,496,2570
2457,i206_44_0_9i,g1111,128,2572
2458,i206_44_0_9i,g1442,495,2572
2459,i206_44_0_9i,g1641,716,2572
2460,i206_44_0_9i,g1701,783,2572
2461,i207_08_9_10i,g1114,131,2573
2462,i207_08_9_10i,g1445,498,2573
2463,i207_08_9_11i,g1116,133,2575
2464,i207_08_9_11i,g1447,500,2575
2465,i207_08_9_11i,g1642,717,2575
2466,i207_08_9_11i,g1702,784,2575
2467,i207_08_9_12i,g1116,133,2576
2468,i207_08_9_12i,g1447,500,2576
2469,i207_08_9_13i,g1116,133,2578
2470,i207_08_9_13i,g1447,500,2578
2471,i207_08_9_14i,g1116,133,2580
2472,i207_08_9_14i,g1447,500,2580
2473,i207_08_9_15i,g1116,133,2582
2474,i207_08_9_15i,g1117,134,2582
2475,i207_08_9_15i,g1447,500,2582
2476,i207_08_9_15i,g1448,501,2582
2477,i207_08_9_16i,g1117,134,2583
2478,i207_08_9_16i,g1448,501,2583
2479,i207_08_9_17i,g1117,134,2585
2480,i207_08_9_17i,g1448,501,2585
2481,i207_08_9_18i,g1117,134,2587
2482,i207_08_9_18i,g1448,501,2587
2483,i207_08_9_19i,g1117,134,2589
2484,i207_08_9_19i,g1448,501,2589
2485,i207_08_9_19i,g1642,717,2589
2486,i207_08_9_19i,g1702,784,2589
2487,i207_08_9_1i,g1114,131,2590
2488,i207_08_9_1i,g1445,498,2590
2489,i207_08_9_20i,g1116,133,2592
2490,i207_08_9_20i,g1117,134,2592
2491,i207_08_9_20i,g1447,500,2592
2492,i207_08_9_20i,g1448,501,2592
2493,i207_08_9_20i,g1642,717,2592
2494,i207_08_9_20i,g1702,784,2592
2495,i207_08_9_2i,g1114,131,2593
2496,i207_08_9_2i,g1445,498,2593
2497,i207_08_9_3i,g1114,131,2595
2498,i207_08_9_3i,g1445,498,2595
2499,i207_08_9_4i,g1114,131,2597
2500,i207_08_9_4i,g1115,132,2597
2501,i207_08_9_4i,g1445,498,2597
2502,i207_08_9_4i,g1446,499,2597
2503,i207_08_9_5i,g1115,132,2598
2504,i207_08_9_5i,g1446,499,2598
2505,i207_08_9_6i,g1115,132,2600
2506,i207_08_9_6i,g1446,499,2600
2507,i207_08_9_6i,g1642,717,2600
2508,i207_08_9_6i,g1702,784,2600
2509,i207_08_9_7i,g1115,132,2601
2510,i207_08_9_7i,g1446,499,2601
2511,i207_08_9_7i,g1642,717,2601
2512,i207_08_9_7i,g1702,784,2601
2513,i207_08_9_8i,g1115,132,2602
2514,i207_08_9_8i,g1446,499,2602
2515,i207_08_9_9i,g1114,131,2604
2516,i207_08_9_9i,g1115,132,2604
2517,i207_08_9_9i,g1445,498,2604
2518,i207_08_9_9i,g1446,499,2604
2519,i208_96_8_10i,g1643,718,2605
2520,i208_96_8_10i,g1703,785,2605
2521,i208_96_8_11i,g1643,718,2607
2522,i208_96_8_11i,g1703,785,2607
2523,i208_96_8_12i,g1119,136,2609
2524,i208_96_8_12i,g1450,504,2609
2525,i208_96_8_12i,g1643,718,2609
2526,i208_96_8_12i,g1703,785,2609
2527,i208_96_8_1i,g1118,135,2610
2528,i208_96_8_1i,g1119,136,2610
2529,i208_96_8_1i,g1449,502,2610
2530,i208_96_8_1i,g1450,504,2610
2531,i208_96_8_1i,g1643,718,2610
2532,i208_96_8_1i,g1703,785,2610
2533,i208_96_8_2i,g1118,135,2611
2534,i208_96_8_2i,g1119,136,2611
2535,i208_96_8_2i,g1449,502,2611
2536,i208_96_8_2i,g1450,504,2611
2537,i208_96_8_3i,g1118,135,2612
2538,i208_96_8_3i,g1449,502,2612
2539,i208_96_8_4i,g1118,135,2614
2540,i208_96_8_4i,g1449,502,2614
2541,i208_96_8_5i,g1118,135,2616
2542,i208_96_8_5i,g1449,502,2616
2543,i208_96_8_6i,g1119,136,2618
2544,i208_96_8_6i,g1450,504,2618
2545,i208_96_8_7i,g1119,136,2620
2546,i208_96_8_7i,g1450,504,2620
2547,i208_96_8_8i,g1119,136,2622
2548,i208_96_8_8i,g1450,504,2622
2549,i208_96_8_9i,g1118,135,2624
2550,i208_96_8_9i,g1449,502,2624
2551,i208_96_8_9i,g1643,718,2624
2552,i208_96_8_9i,g1703,785,2624
2553,i218_01_9_10i,g1121,139,2625
2554,i218_01_9_10i,g1452,506,2625
2555,i218_01_9_11i,g1121,139,2627
2556,i218_01_9_11i,g1452,506,2627
2557,i218_01_9_12i,g1121,139,2629
2558,i218_01_9_12i,g1452,506,2629
2559,i218_01_9_13i,g1121,139,2631
2560,i218_01_9_13i,g1122,140,2631
2561,i218_01_9_13i,g1452,506,2631
2562,i218_01_9_13i,g1453,507,2631
2563,i218_01_9_14i,g1122,140,2632
2564,i218_01_9_14i,g1453,507,2632
2565,i218_01_9_15i,g1122,140,2634
2566,i218_01_9_15i,g1453,507,2634
2567,i218_01_9_16i,g1122,140,2636
2568,i218_01_9_16i,g1123,141,2636
2569,i218_01_9_16i,g1453,507,2636
2570,i218_01_9_16i,g1454,508,2636
2571,i218_01_9_17i,g1120,138,2637
2572,i218_01_9_17i,g1123,141,2637
2573,i218_01_9_17i,g1451,505,2637
2574,i218_01_9_17i,g1454,508,2637
2575,i218_01_9_18i,g1120,138,2638
2576,i218_01_9_18i,g1451,505,2638
2577,i218_01_9_1i,g1120,138,2640
2578,i218_01_9_1i,g1451,505,2640
2579,i218_01_9_2i,g1120,138,2642
2580,i218_01_9_2i,g1451,505,2642
2581,i218_01_9_3i,g1120,138,2644
2582,i218_01_9_3i,g1451,505,2644
2583,i218_01_9_4i,g1120,138,2646
2584,i218_01_9_4i,g1123,141,2646
2585,i218_01_9_4i,g1451,505,2646
2586,i218_01_9_4i,g1454,508,2646
2587,i218_01_9_5i,g1123,141,2647
2588,i218_01_9_5i,g1454,508,2647
2589,i218_01_9_6i,g1123,141,2649
2590,i218_01_9_6i,g1454,508,2649
2591,i218_01_9_7i,g1122,140,2651
2592,i218_01_9_7i,g1123,141,2651
2593,i218_01_9_7i,g1453,507,2651
2594,i218_01_9_7i,g1454,508,2651
2595,i218_01_9_8i,g1121,139,2652
2596,i218_01_9_8i,g1122,140,2652
2597,i218_01_9_8i,g1452,506,2652
2598,i218_01_9_8i,g1453,507,2652
2599,i218_01_9_9i,g1121,139,2653
2600,i218_01_9_9i,g1452,506,2653
2601,i2234_13_1_10i,g1125,143,2655
2602,i2234_13_1_10i,g1456,510,2655
2603,i2234_13_1_11i,g1125,143,2656
2604,i2234_13_1_11i,g1456,510,2656
2605,i2234_13_1_12i,g921,1651,2657
2606,i2234_13_1_13i,g922,1652,2658
2607,i2234_13_1_14i,g923,1653,2659
2608,i2234_13_1_15i,g1124,142,2660
2609,i2234_13_1_15i,g1455,509,2660
2610,i2234_13_1_16i,g924,1654,2661
2611,i2234_13_1_17i,g1125,143,2662
2612,i2234_13_1_17i,g1456,510,2662
2613,i2234_13_1_18i,g925,1655,2663
2614,i2234_13_1_1i,g1124,142,2664
2615,i2234_13_1_1i,g1125,143,2664
2616,i2234_13_1_1i,g1455,509,2664
2617,i2234_13_1_1i,g1456,510,2664
2618,i2234_13_1_2i,g1124,142,2665
2619,i2234_13_1_2i,g1125,143,2665
2620,i2234_13_1_2i,g1455,509,2665
2621,i2234_13_1_2i,g1456,510,2665
2622,i2234_13_1_3i,g1124,142,2666
2623,i2234_13_1_3i,g1455,509,2666
2624,i2234_13_1_4i,g1124,142,2667
2625,i2234_13_1_4i,g1455,509,2667
2626,i2234_13_1_5i,g1124,142,2668
2627,i2234_13_1_5i,g1455,509,2668
2628,i2234_13_1_6i,g918,1647,2669
2629,i2234_13_1_7i,g919,1648,2670
2630,i2234_13_1_8i,g920,1650,2671
2631,i2234_13_1_9i,g1125,143,2672
2632,i2234_13_1_9i,g1456,510,2672
2633,i225_51_4_10i,g1127,145,2673
2634,i225_51_4_10i,g1128,146,2673
2635,i225_51_4_10i,g1458,512,2673
2636,i225_51_4_10i,g1459,513,2673
2637,i225_51_4_11i,g1128,146,2674
2638,i225_51_4_11i,g1459,513,2674
2639,i225_51_4_12i,g1128,146,2676
2640,i225_51_4_12i,g1459,513,2676
2641,i225_51_4_13i,g1128,146,2678
2642,i225_51_4_13i,g1459,513,2678
2643,i225_51_4_14i,g1128,146,2680
2644,i225_51_4_14i,g1459,513,2680
2645,i225_51_4_15i,g1127,145,2682
2646,i225_51_4_15i,g1128,146,2682
2647,i225_51_4_15i,g1458,512,2682
2648,i225_51_4_15i,g1459,513,2682
2649,i225_51_4_16i,g1281,316,2683
2650,i225_51_4_16i,g1460,515,2683
2651,i225_51_4_17i,g1126,144,2685
2652,i225_51_4_17i,g1281,316,2685
2653,i225_51_4_17i,g1457,511,2685
2654,i225_51_4_17i,g1460,515,2685
2655,i225_51_4_18i,g1126,144,2686
2656,i225_51_4_18i,g1457,511,2686
2657,i225_51_4_1i,g1126,144,2688
2658,i225_51_4_1i,g1457,511,2688
2659,i225_51_4_2i,g1126,144,2690
2660,i225_51_4_2i,g1457,511,2690
2661,i225_51_4_3i,g1126,144,2692
2662,i225_51_4_3i,g1457,511,2692
2663,i225_51_4_4i,g1126,144,2694
2664,i225_51_4_4i,g1281,316,2694
2665,i225_51_4_4i,g1457,511,2694
2666,i225_51_4_4i,g1460,515,2694
2667,i225_51_4_5i,g1281,316,2695
2668,i225_51_4_5i,g1460,515,2695
2669,i225_51_4_6i,g1127,145,2696
2670,i225_51_4_6i,g1281,316,2696
2671,i225_51_4_6i,g1458,512,2696
2672,i225_51_4_6i,g1460,515,2696
2673,i225_51_4_7i,g1127,145,2697
2674,i225_51_4_7i,g1281,316,2697
2675,i225_51_4_7i,g1458,512,2697
2676,i225_51_4_7i,g1460,515,2697
2677,i225_51_4_8i,g1127,145,2698
2678,i225_51_4_8i,g1458,512,2698
2679,i225_51_4_9i,g1127,145,2700
2680,i225_51_4_9i,g1458,512,2700
2681,i2303_16_4_10i,g492,1174,2702
2682,i2303_16_4_13i,g705,1411,2707
2683,i2303_16_4_15i,g706,1412,2710
2684,i2303_16_4_1i,g117,192,2711
2685,i2303_16_4_1_1i,g117,192,2712
2686,i2303_16_4_1_2i,g117,192,2713
2687,i2303_16_4_1_3i,g117,192,2714
2688,i2303_16_4_3i,g118,203,2717
2689,i2303_16_4_3_1i,g118,203,2718
2690,i2303_16_4_3_2i,g118,203,2719
2691,i2303_16_4_3_3i,g118,203,2720
2692,i2303_16_4_4i,g357,1024,2721
2693,i2303_16_4_4i,g614,1310,2721
2694,i2303_16_4_6i,g119,214,2724
2695,i2303_16_4_6_1i,g119,214,2725
2696,i2303_16_4_6_2i,g119,214,2726
2697,i2303_16_4_6_3i,g119,214,2727
2698,i2303_16_4_7i,g120,226,2728
2699,i2303_16_4_7_1i,g120,226,2729
2700,i2303_16_4_7_2i,g120,226,2730
2701,i2303_16_4_7_3i,g120,226,2731
2702,i2303_16_4_8i,g614,1310,2732
2703,i2303_16_4_9i,g614,1310,2733
2704,i298_00_0_10i,g1129,147,2734
2705,i298_00_0_10i,g1461,516,2734
2706,i298_00_0_11i,g1129,147,2736
2707,i298_00_0_11i,g1461,516,2736
2708,i298_00_0_12i,g1129,147,2737
