projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,eligible_almost_home_match,date_posted
b267beb79ce5afe3e62496e5bf8f114c,534be63dab7804d2887d4b9673a9633f,9803d87bea4f15dcf5f776b391e6384c,,29.722855,-95.512772,Houston,TX,77063.0,suburban,Texas Dept of Education,Harris,t,f,f,f,t,f,Ms.,t,f,Character Education,Applied Learning,College & Career Prep,Applied Learning,Trips,high poverty,Grades 6-8,30.0,2057.75,2420.88,105.0,f,f,2013-02-19
a06c24f2a25db00a50c38ea670618ec2,681d747bb5d3415efc18fb2f25d592cb,d75562b9d3317290949e003016573883,64299012208.0,33.909333,-118.378554,Hawthorne,CA,90250.0,suburban,Wiseburn School District,Los Angeles,t,f,f,f,f,f,Mr.,f,f,Applied Sciences,Math & Science,Mathematics,Math & Science,Technology,high poverty,Grades 9-12,30.0,1701.74,2002.05,50.0,f,f,2013-02-18
fdbd59dc9b3cac8ffcd28dfd874fc4ae,44f567c8697849875183855e18051c9c,1c3323aebb92f85b67dc9e70fb6e1698,100020000231.0,39.668262,-75.726265,Newark,DE,19713.0,suburban,Christina School District,New Castle,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Visual Arts,Music & The Arts,Technology,highest poverty,Grades 3-5,30.0,412.08,484.8,60.0,f,f,2013-02-18
d9c4a252eef73165fce2acae24772217,9716ac5e73f99d1b27e67ec26481a237,33ab59d5cfb9d7535be0162f783190ef,200795001408.0,39.050135,-94.615356,Kansas City,KS,66103.0,urban,Kansas City Public SD 500,Wyandotte,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades PreK-2,30.0,288.12,338.96,21.0,t,f,2013-02-18
6830c86e8f4aa48b0e8040a7e49434a0,9b403f98a62ceea49b9426db274ecdc9,d556f050b9a4dd24ed0ebafe5502171e,490063000380.0,40.160853,-111.597304,Springville,UT,84663.0,,Nebo School District,Utah,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades PreK-2,30.0,406.65,478.41,51.0,t,f,2013-02-17
16d173d3081c8b7f0ab82b7e01b254b3,d3770c93bed899ffa5c17c062034ab9b,968be82964bec6f1c28835d5fb21d540,61524007518.0,34.237015,-118.253175,La Crescenta,CA,91214.0,,Glendale Unified School Dist,Los Angeles,f,t,f,f,f,f,Mr.,f,f,College & Career Prep,Applied Learning,Extracurricular,Applied Learning,Other,high poverty,Grades 9-12,30.0,728.18,856.68,32.0,f,f,2013-02-16
dc9fd202dd00840189b4b77947dab97c,019bc337feec1d94721cd9f39f832670,21cdc0053735cd5e066dc86ccfcc80a5,63432005531.0,32.809566,-117.250832,San Diego,CA,92109.0,urban,San Diego Unified School Dist,San Diego,f,f,f,f,f,f,Mr.,f,f,Music,Music & The Arts,,,Other,high poverty,Grades PreK-2,30.0,305.46,359.36,22.0,f,f,2013-02-16
0f0809720d8e49b76efac0d5948979e6,cf9a0fbcd8bdd1404761cb69485c5305,c45dbcf31ce83c268eb2477c5afa351d,300387000077.0,45.767563,-108.515747,Billings,MT,59101.0,,Billings School District 2,Yellowstone,f,f,f,f,f,f,Mrs.,f,f,College & Career Prep,Applied Learning,,,Technology,highest poverty,Grades 3-5,30.0,853.98,1004.68,30.0,f,f,2013-02-14
b4d45d90022fe9f3b5a7a755dbb7eb22,c199f3c2c6ff3c29ab01ac3de92b44e3,2949fb37560fa99a5d7c1e21d0cdde45,261200004841.0,42.405605,-82.947416,Detroit,MI,48224.0,,Detroit Public School District,Wayne,f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,Visual Arts,Music & The Arts,Other,highest poverty,Grades 3-5,30.0,626.09,736.58,30.0,f,f,2013-02-14
5201c362451ca22db64ce9fa2e44c983,96f7f0d385afb870d4263765245f7ffe,42766c46b09d8a45943252e796942f20,421899000903.0,40.029048,-75.122934,Philadelphia,PA,19120.0,urban,Philadelphia City School Dist,Philadelphia,t,f,f,f,f,f,Ms.,f,f,Social Sciences,History & Civics,Civics & Government,History & Civics,Supplies,highest poverty,Grades 9-12,30.0,342.07,402.44,125.0,f,f,2013-02-13
70aad865869e5850476c7cbab15d052f,d9c5e4e7cf36040d103bdd25b6e8a77e,71614a94206571ba61971c8c68267339,100008000142.0,39.459496,-75.686005,Middletown,DE,19709.0,rural,Appoquinimink School District,New Castle,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Supplies,moderate poverty,Grades 3-5,30.0,231.98,272.92,100.0,f,f,2013-02-13
3a2fc27a735dbaec0d884ea94c1b3d7f,dea625f5c380f1edab2fe37759f715f1,a8df248ba16324f096328cc49bd258a8,120117001207.0,30.388914,-84.798254,Hosford,FL,32334.0,rural,Liberty Co School District,Liberty,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Supplies,high poverty,Grades 9-12,30.0,2911.66,3425.48,100.0,f,f,2013-02-12
0592d66d29fb6f034bbeb04b8998092d,e2f54252a064a8b99f4a462e880e3e5d,4babba0033ce2841536381a67781bae7,120039000379.0,25.719373,-80.344066,Miami,FL,33165.0,suburban,Miami-dade Co Public Sch Dist,Miami-Dade,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,History & Geography,History & Civics,Books,high poverty,Grades PreK-2,30.0,204.34,240.4,64.0,f,f,2013-02-10
4ede8166e4d9db8b52c7d28839618227,f65bae98e04e95706760f2c7da0ddf59,6e9c490af6544c30873bf35a7c210cb4,90111000178.0,41.327848,-73.088526,Derby,CT,6418.0,suburban,Derby Public School District,New Haven,f,f,f,f,f,f,Mrs.,f,f,Music,Music & The Arts,,,Supplies,high poverty,Grades 3-5,30.0,139.98,164.68,50.0,f,f,2013-02-10
7dab4ccf85ad86299860af95f71c97d9,fc31f2f9a609b7277ce53f0d9d56e726,e3339142968ea4df338b74f1effec4a0,172472002673.0,41.59594,-87.687691,Markham,IL,60428.0,,Prairie Hills Elem SD 144,Cook,f,f,f,f,f,f,Ms.,f,f,Health & Life Science,Math & Science,,,Supplies,highest poverty,Grades 6-8,30.0,239.57,281.85,103.0,f,f,2013-02-08
c9e7528d29d601f3c4d6df7630978629,d7de7bbd26489c5170b70a2f6e575068,67ee3bb86f22b0a42352ff43f63a37b8,381941000841.0,46.813824,-96.880321,Fargo,ND,58104.0,urban,West Fargo School District 6,Cass,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Special Needs,Special Needs,Supplies,moderate poverty,Grades PreK-2,30.0,554.66,652.54,40.0,f,f,2013-02-07
923026cb57297aee90ab03642c5e0eb8,eeda53ba607533e23324a31d7e41b2f7,ee36123f73aecb9572e7c471da0b67d6,61887002284.0,37.662907,-122.487648,Daly City,CA,94015.0,suburban,Jefferson Elem School District,San Mateo,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Supplies,high poverty,Grades 6-8,30.0,495.5,582.94,31.0,f,f,2013-02-07
08ec14cf557d7c4fee21d16453984714,d814b4afd24f987561cb637c558c0a30,32fc1b275741d8fffd45113b591a0a9b,421917006022.0,40.433309,-79.914793,Pittsburgh,PA,15217.0,urban,Pittsburgh Public Sch District,Allegheny,f,t,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,History & Geography,History & Civics,Technology,moderate poverty,Grades 3-5,30.0,498.74,586.75,160.0,f,f,2013-02-05
995db46fd4deee5780a19033daad663d,f87341a653a2315d2b4d284d288062e0,b5ed9cfc2636d957edc641cd50f84f61,250279000323.0,42.30732,-71.085129,Dorchester,MA,2121.0,urban,Boston Public School District,Suffolk,f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,30.0,334.2,393.18,24.0,f,f,2013-02-05
2e0dc8a73799e4dbf9038f5f1327dbab,1d99dfb4f651badb2a48eca218e7c0d7,d09f2a8fa5e0093f89e74ab1fcc83dde,60639005790.0,35.303113,-119.06402,Bakersfield,CA,93313.0,urban,Panama-buena Vista Union SD,Kern,f,f,f,f,f,f,Mr.,f,f,Character Education,Applied Learning,Community Service,Applied Learning,Technology,highest poverty,Grades 6-8,30.0,483.49,568.81,644.0,f,f,2013-02-04
32883b76d3a49a9c788fde8ae13e821d,600d4aef4f081abff6c67111ee2ade7c,71a2fb6e82f38af54906ea0dcd21a68f,262157005855.0,42.157148,-83.61227,Ypsilanti,MI,48197.0,,Lincoln Cons School District,Washtenaw,f,f,f,f,f,f,Ms.,f,f,Music,Music & The Arts,,,Supplies,high poverty,Grades 9-12,30.0,413.67,486.67,165.0,f,f,2013-02-03
302e5a91c18dec24d6eaa089871399cb,a5987bc46670c539e6139da1a5c82830,3e2d30f1e71d18ab7f4e4460e0666297,250978001551.0,41.970957,-70.801068,Plympton,MA,2367.0,rural,Supervisory Union 31,Plymouth,f,f,f,f,f,f,Mr.,f,f,History & Geography,History & Civics,Mathematics,Math & Science,Technology,moderate poverty,Grades 6-8,30.0,1052.94,1238.75,36.0,f,f,2013-02-03
54255a6439b45943fdf09f8a62351705,ed3a2279006fdbde6e257dc5a982dd6c,299c5c861630607e4ebf6ac1c6d40d31,110003000119.0,38.947968,-77.018463,Washington,DC,20011.0,urban,Dc Public Schools,District Of Columbia,f,f,f,t,f,f,Ms.,f,f,Mathematics,Math & Science,Early Development,Applied Learning,Supplies,highest poverty,Grades PreK-2,30.0,433.78,510.33,21.0,f,f,2013-01-29
b4fe8bedf67b180dca19bbe7546ba3ba,796247b7fa4dfc013141c44ffdd943ef,e808ce0c6c500ea0e017b44bf787357d,360012302395.0,40.595921,-73.780975,Far Rockaway,NY,11691.0,urban,New York City Dept Of Ed,Queens,f,f,f,f,f,f,Mr.,f,f,Health & Wellness,Health & Sports,Gym & Fitness,Health & Sports,Supplies,highest poverty,Grades 6-8,30.0,474.37,558.08,300.0,t,f,2013-01-26
8473a6549c9d67bcef34804f5f58dc01,6213d2c9cb1e06c44dfceb3613d64f68,6a19ccc263c193a65f54916752ff8c72,,42.336331,-83.037038,Detroit,MI,48207.0,urban,Michigan Dept of Education,Wayne,t,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,History & Geography,History & Civics,Supplies,high poverty,Grades 6-8,30.0,319.6,376.0,71.0,f,f,2013-01-24
34dc56623ab17493167ca314bcb79102,eb6bb54d78acb6064e0d0bf593ef54ab,d19b57f9c86364ac2a3dd149823d0815,540105000854.0,40.04245,-80.662671,Wheeling,WV,26003.0,urban,Ohio Co School District,Ohio,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Other,high poverty,Grades 6-8,30.0,283.66,333.72,68.0,f,f,2013-01-21
443b74546f7d023a66be3864aefe690d,88c755125dd8e4211d5baa123d597c7f,f0b001f9c50baef4fe7101813059c644,262895006486.0,42.194476,-85.589514,Portage,MI,49002.0,urban,Portage Public School District,Kalamazoo,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Supplies,moderate poverty,Grades PreK-2,30.0,387.24,455.58,18.0,f,f,2013-01-21
d2b150032c9068c8bd6f819aa4ea2bf4,5d8d9721dd7d60d332bf960de6b797b6,abc3c53ad91495c62b81ef9b78757b41,370009000031.0,35.906217,-81.090383,Hiddenite,NC,28636.0,,Alexander Co School District,Alexander,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades 3-5,30.0,302.21,355.54,77.0,t,f,2013-01-20
93ea52287ff22190caf38af68e311842,fe5fe0d1e156864d6b042af9023d7c34,b7126f699e6d74e20f31fff9a35c688e,60962001000.0,33.880304,-118.236681,Compton,CA,90220.0,urban,Compton Unified School Dist,Los Angeles,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Supplies,highest poverty,Grades 6-8,30.0,831.56,978.31,200.0,f,t,2013-01-19
7543497b63b6ffe67e5b425f7d9cca5c,424687c17c29c6e49a964b83af0b92f2,2a867762910e9c3020366cce0c150b4e,40060001418.0,33.521641,-112.115974,Phoenix,AZ,85017.0,urban,Alhambra Elem School Dist 68,Maricopa,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,30.0,625.68,736.09,450.0,f,f,2013-01-19
d3bbb7b4eb0c68cb91334242a2363418,4461a15b0f309744d474860561a4d318,1d12bec24ec61884e857796a7aa3b26f,360007602157.0,40.726032,-73.975037,New York,NY,10009.0,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades 3-5,30.0,419.64,493.69,40.0,t,f,2013-01-19
a89790c57c3ffacffd53c1c2493df04c,92018ca1c24f4a67448da1f5ceddbd6b,4586e515b4d4c6bf5e5d9ba9cdd16b06,480759000050.0,29.502235,-98.454851,San Antonio,TX,78209.0,urban,Alamo Heights Ind School Dist,Bexar,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Social Sciences,History & Civics,Technology,moderate poverty,Grades 3-5,30.0,519.03,610.62,43.0,f,f,2013-01-18
48efe028a3d2f592664a052788b131b6,cf5cc2f3dd57f34dc3a6d25952400e68,adf2b99b1eb38494c0d79998be306dc3,10180000652.0,34.71593,-86.626246,Huntsville,AL,35805.0,urban,Huntsville City School Dist,Madison,f,f,f,f,f,f,Ms.,t,f,Health & Life Science,Math & Science,,,Supplies,highest poverty,Grades 6-8,30.0,382.99,450.58,70.0,f,f,2013-01-14
9d42db6db2030771de8d18f84ab6937f,5fe2439e253956fa3cad1a891dcbee23,e8cba543240f0acad91bba5a65f49cfe,360010202562.0,40.75133,-73.937422,Long Island City,NY,11101.0,urban,New York City Dept Of Ed,Queens,f,t,f,f,f,f,Ms.,f,f,Gym & Fitness,Health & Sports,,,Other,highest poverty,Grades 9-12,30.0,489.94,576.4,700.0,f,f,2013-01-13
bfcc4cef7d6ebd872431abfac0869aad,f2da5fa8c063ae01903d113f3aaa44a0,16fc964f285b526c17693b9a2bfb0a2b,40906000938.0,33.561085,-112.101906,Phoenix,AZ,85021.0,urban,Washington Elem Sch Dist 6,Maricopa,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Performing Arts,Music & The Arts,Books,highest poverty,Grades 6-8,30.0,505.23,594.39,75.0,f,f,2013-01-13
4ae2f32bf14610d8beb5422663a76b2c,ff4951859ef5c82eda24086734c41264,85695c9553d9654d1bab39e885481a8c,482166007070.0,32.89016,-97.092194,Grapevine,TX,76051.0,suburban,Grapevine-colleyville Ind SD,Tarrant,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,low poverty,Grades PreK-2,30.0,326.58,384.21,18.0,f,f,2013-01-12
b532f4d6bce61a64116c38edb59bbc1b,62686183bb8d23c6112f34718ec98677,0b55b45a8928d970b6920e7a9d26f15f,130102000363.0,32.008224,-80.985184,Savannah,GA,31410.0,suburban,Savannah-chatham Co Sch Dist,Chatham,f,f,f,f,f,f,Mrs.,f,f,Social Sciences,History & Civics,Health & Life Science,Math & Science,Technology,moderate poverty,Grades PreK-2,30.0,254.95,299.94,40.0,f,f,2013-01-09
f599af1e86a146cff0e661f8bfdca8ff,e1efcc483cce3a647ff3a3ccadfbf1db,d5d9d39cbd6c7a471a42b4ccfaad23a0,261200000032.0,42.327423,-83.109505,Detroit,MI,48210.0,urban,Detroit Public School District,Wayne,f,t,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Visual Arts,Music & The Arts,Supplies,highest poverty,Grades 3-5,30.0,222.7,262.0,25.0,f,f,2013-01-08
5401a3ea3166441605fb0d2809fff6ec,33184874f24276d3fd04dcd7015ac1a0,db2c84a61d7c830e064e57f6e51f9db4,62513003729.0,37.64423,-120.956116,Modesto,CA,95354.0,urban,Modesto City School District,Stanislaus,f,f,f,f,f,f,Mr.,f,f,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 6-8,30.0,252.67,297.26,34.0,f,f,2013-01-07
e9b99d1865fd0435792a83e5f2aece20,ada05be270077c71b5ff7707687d7c6e,00d117f6279ab840222bf01570906367,481623001341.0,32.732815,-96.801414,Dallas,TX,75216.0,urban,Dallas Ind School District,Dallas,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,30.0,242.9,285.76,40.0,f,f,2013-01-05
d4b1801dcacf283447a961893c0b6448,e5b37fcc45987c4328e4eec45d45795b,6e08593fdc501233ac12716b071e695f,170993001027.0,41.983406,-87.665661,Chicago,IL,60660.0,urban,Ravenswood-ridge Elem Network,Cook,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Other,highest poverty,Grades PreK-2,30.0,301.41,354.6,450.0,f,f,2013-01-02
12b0f4ade7a2d40c6951e022d9e80778,d93f1604a45f4ffd7901e142ce4ab227,b26226981a02d31c55b553e291abad71,60861000882.0,32.634949,-117.088247,Chula Vista,CA,91910.0,suburban,Chula Vista Elem Sch Dist,San Diego,f,f,t,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Character Education,Applied Learning,Books,highest poverty,Grades 3-5,30.0,361.42,425.2,31.0,f,f,2013-01-01
5d3318a42bf64c3406be6f222b688b3c,44eea02e6bb7d4a406ac8289ef9e7769,30913eaa4212b4057c3862eed4de1d8d,370126000535.0,36.045459,-78.935597,Durham,NC,27705.0,urban,Durham Public School District,Durham,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,Literature & Writing,Literacy & Language,Supplies,high poverty,Grades PreK-2,30.0,250.46,294.66,22.0,f,f,2012-12-31
2d8e4b73c175cb2bd989508cd9fa0669,9e3454b9c56eed9ee84d7f7dcc9d4d37,5570a3f1cf4f6fadb6b473bed6befdc8,63583006123.0,38.459623,-122.745806,Santa Rosa,CA,95403.0,urban,Santa Rosa City School Dist,Sonoma,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,,,Technology,highest poverty,Grades 6-8,30.0,484.58,570.09,50.0,f,f,2012-12-28
0ad20dfec74b35e080d8f658b2aa40dc,933b65f4654b659f0d54c69e732dd2d2,4259b8951f986c78ad07e867a331d163,10051000231.0,31.833653,-86.625521,Greenville,AL,36037.0,,Butler Co School District,Butler,f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,30.0,286.74,337.34,18.0,f,f,2012-12-27
58f0e3bd41734bd2a0c8fa28fc69ee81,9e698e2c5ef2e300224a0943b65a9b2a,31f9537a3d552311595c59c41917d302,62271003424.0,34.189315,-118.453275,Van Nuys,CA,91411.0,urban,Los Angeles Unif Sch Dist,Los Angeles,f,t,f,f,f,f,Mr.,f,f,Literature & Writing,Literacy & Language,Visual Arts,Music & The Arts,Other,highest poverty,Grades 9-12,30.0,157.25,185.0,200.0,f,f,2012-12-27
d75fbe71eb75ea45851ea5d37dc38eb8,04da3892a2b5d7cbe079a5047f33c37f,4d4260e529baddf046bc0dc3a99cab44,60007210388.0,37.754852,-122.42616,San Francisco,CA,94114.0,urban,San Francisco Unified Sch Dist,San Francisco,t,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,highest poverty,Grades PreK-2,30.0,542.31,638.01,20.0,t,f,2012-12-26
13bf8659012802b2fa526e823e30c779,97ccaae3c43f8eb9b75b0b5de340c975,b62348e2c394868dce332af9d076eea3,170993005075.0,41.886165,-87.714714,Chicago,IL,60624.0,urban,West Side Hs Network,Cook,f,f,f,f,f,f,Mr.,f,f,Health & Life Science,Math & Science,,,Supplies,highest poverty,Grades 9-12,30.0,298.67,351.38,133.0,f,f,2012-12-24
c0f98b85072fa571c883ca24148e042b,2feb5f2ab8c69fe200d70cbad11c7caf,1841ab1784fc6b8adc65ed056f09b2fe,63753009197.0,37.663681,-122.410065,S San Fran,CA,94080.0,urban,South San Francisco Unified SD,San Mateo,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,30.0,651.67,766.67,24.0,f,f,2012-12-24
84fc42ddd5da4d029b6c14dc00834e9d,0f8d249fdff62b3899b29561d8e7f6c7,1979f00178fb0ab7722a1d092785fb05,51068000792.0,34.774047,-92.190376,N Little Rock,AR,72117.0,suburban,North Little Rock School Dist,Pulaski,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Technology,highest poverty,Grades PreK-2,30.0,385.64,453.69,40.0,t,f,2012-12-23
138d1edb6d201fb3643cc2843b1cb000,9aaf042341b4323ad4a678c712d2b29d,d486eb5468cbea52dcabd379727dcb15,50005101150.0,34.972361,-90.901805,Palestine,AR,72392.0,rural,Palestine Wheatley Sch Dist,St Francis,f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 6-8,30.0,463.46,545.25,180.0,f,f,2012-12-23
c4f6f4591f50f35039d5bdb6b7bdd193,952ba27a7b01c753863be03f97c18532,2472e28e4a382fb318bc0cfff31f1880,120150001555.0,26.674333,-80.132423,West Palm Bch,FL,33415.0,suburban,Palm Beach Co School District,Palm Beach,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,College & Career Prep,Applied Learning,Technology,highest poverty,Grades 3-5,30.0,565.73,665.56,240.0,t,f,2012-12-19
01d799763a0340f43ecfd6ddce2ab021,292dab0c999e766408b0314fbb078b15,9c28edfb5f9534d31b2d39cd16a1eee5,,30.041754,-90.017097,New Orleans,LA,70126.0,,New Orleans Recovery School District,Orleans,t,f,f,f,t,f,Ms.,f,f,History & Geography,History & Civics,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 6-8,30.0,416.25,489.71,100.0,t,f,2012-12-16
42351603d3664f4a8062557a180200e7,a38a24c65eb3451d535046b2009b2695,976bfdc37b28f9cd3648ba21149b32d7,250279002013.0,42.308822,-71.074743,Dorchester,MA,2121.0,urban,Boston Public School District,Suffolk,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 6-8,30.0,633.66,745.48,200.0,f,f,2012-12-15
6b80479f21b4233cf97c70fba78fc1b6,85d2b132e7b5d4c11a811c55d1c7fa4c,b74ae6d69b7a196ccc13d16d53761b82,540117001511.0,39.509082,-79.797701,Kingwood,WV,26537.0,rural,Preston Co School District,Preston,f,f,f,f,f,f,Ms.,f,f,Health & Life Science,Math & Science,Applied Sciences,Math & Science,Technology,high poverty,Grades 9-12,30.0,998.7,1174.94,70.0,t,f,2012-12-15
861d6ba3009c0d7144c4c4b66ab7b10a,d4e8e588cdb30002c6f038b78573f633,96db9747e404c2a91bd471179dd3bbc8,10060000272.0,32.806156,-85.196889,Valley,AL,36854.0,,Chambers Co School District,Chambers,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Books,high poverty,Grades 6-8,30.0,461.42,542.85,700.0,f,f,2012-12-14
84c0411194be1790865fdc51f1bd00d1,8e8a070e387bb47dbe517ca4b6a8ea22,a1225bf0c6e6fcb274694aa0091d0f52,62271012520.0,34.236048,-118.396688,Sun Valley,CA,91352.0,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Special Needs,Special Needs,Technology,highest poverty,Grades 9-12,30.0,318.61,374.84,50.0,f,f,2012-12-13
167680d44ce8b2c6221373591655265d,2936a96d2f16db4e6cec7d78016aa791,1988afc5bd7016d873f0ca04b60cabfb,551266001668.0,43.529915,-90.024475,Reedsburg,WI,53959.0,,School District of Reedsburg,Sauk,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Applied Sciences,Math & Science,Technology,high poverty,Grades 3-5,30.0,632.91,744.6,16.0,f,f,2012-12-13
37ec0625b84c77523bc3764933e8e42e,a9e28b72c431bf74d9f807a38059bbbd,9231edfbd3aa42675e70e69aea8b0a36,170993000689.0,41.745142,-87.717264,Chicago,IL,60652.0,urban,Midway Elementary Network,Cook,f,t,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,,,Other,highest poverty,Grades PreK-2,30.0,278.1,327.18,6.0,f,f,2012-12-13
dc54ed477b74fb92dee9a08ca4cc2a59,9b927418c2e0bc07c90a5e62e3af5b83,0fd944e16ad98c4d6e2ec190a89fd06d,110003000180.0,38.90797,-77.064361,Washington,DC,20007.0,urban,Dc Public Schools,District Of Columbia,f,f,f,t,f,f,Mrs.,t,f,Applied Sciences,Math & Science,Mathematics,Math & Science,Supplies,moderate poverty,Grades 3-5,30.0,264.34,310.99,32.0,f,f,2012-12-13
52a3ecfd6035176aaf009a2114c84271,111639b19530e8dc7946cc52a8d688d2,2ce421399fc2a8302234b4186f18e894,390444001329.0,39.522077,-84.352398,Middletown,OH,45042.0,urban,Middletown City Sch District,Butler,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Technology,highest poverty,Grades 9-12,30.0,331.46,389.95,60.0,f,f,2012-12-13
f76096c7e82b9bd7200360b16f6453ff,7157febede6eadfd5beaac724a76c2d5,e632416c5282e1f8584b58de4abb3de2,130174000741.0,33.856228,-84.258934,Atlanta,GA,30345.0,suburban,Dekalb Co School District,De Kalb,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,Mathematics,Math & Science,Technology,high poverty,Grades 3-5,30.0,244.63,287.8,75.0,f,f,2012-12-13
39f99f4a4dd8876187d2be8613a292ee,04047ce6fd42e05af437164f425679fd,6cfbd8756a76fc422f7a4a0fb1c07cdf,60001912078.0,37.718203,-121.865492,Dublin,CA,94568.0,suburban,Dublin Unified School District,Alameda,f,f,f,f,f,f,Mr.,f,f,Environmental Science,Math & Science,Literature & Writing,Literacy & Language,Technology,low poverty,Grades 3-5,30.0,577.71,679.66,30.0,f,f,2012-12-12
5cb6369533548711b74c65837a754c42,f627e433df7e209d2e945a40ab12c6ee,de33a9e7cc15e4eeeed2ea039efec01b,150003000083.0,21.922963,-159.521867,Kalaheo,HI,96741.0,,Kauai School District,Kauai,f,f,t,f,f,f,Mr.,f,f,Environmental Science,Math & Science,History & Geography,History & Civics,Technology,moderate poverty,Grades 3-5,30.0,868.73,1022.04,30.0,f,f,2012-12-12
