projectid,is_exciting,at_least_1_teacher_referred_donor,fully_funded,at_least_1_green_donation,great_chat,three_or_more_non_teacher_referred_donors,one_non_teacher_referred_donor_giving_100_plus,donation_from_thoughtful_donor,great_messages_proportion,teacher_referred_count,non_teacher_referred_count
33d29d6c483c90725cd377b49b21bd79,t,t,t,t,t,t,t,f,100.0,1.0,4.0
032d2a2ee95918aed3028a43b7d2f1ec,t,t,t,t,t,t,t,f,71.0,8.0,6.0
6ea637cbd907d7cbc39b9ef035863075,f,f,t,t,f,f,t,f,50.0,0.0,2.0
7c0413cc613950daabd20b615e196438,t,t,t,t,t,t,f,f,80.0,9.0,4.0
54b191b104aef9e4faf4a85b77adc56f,f,t,t,t,f,t,t,f,56.0,3.0,35.0
950ac6c9a1bfbcbe52c833c90eb5929e,t,t,t,t,t,t,f,f,62.0,3.0,7.0
9ac71dbeba756529e8546b5b55ba4737,t,t,t,t,t,t,f,f,100.0,1.0,4.0
bc76d265dff33ab775908db1eef27321,t,t,t,t,t,t,t,f,66.0,2.0,6.0
601354b8b24e54c604de6fb8adad8385,t,t,t,t,t,t,t,f,66.0,1.0,8.0
ba7c25a1dd0626b639225861b20cd48b,f,f,t,t,f,t,t,f,57.0,0.0,14.0
a02b428fa8d4759b76ba59e4e1314641,f,t,t,t,f,f,t,f,33.0,2.0,2.0
68072bbd0b846ee4f84b2ca90fee0d62,f,f,t,f,f,f,t,f,0.0,0.0,2.0
16bfb28faa2beab3ac9d8a9627fcab3f,t,t,t,t,t,f,t,f,100.0,1.0,2.0
6734cb1362f692585942f56b1237a0d6,t,t,t,t,t,t,f,f,88.0,2.0,9.0
4de7edf90934b7eb3905d3761090e162,t,t,t,t,t,t,f,f,66.0,3.0,7.0
c0c438b6f94e47a6e00009bd01793c4d,f,,f,,f,,,,,,
582e586cbe843e7dcf564f6c7081acc1,f,t,t,t,f,f,f,f,12.0,1.0,2.0
94389cc0e8b16970e14298a5cbbefb2c,f,f,t,t,f,t,t,f,25.0,0.0,4.0
1d559a253a3bd204dac0abbca1315233,f,f,f,t,t,f,f,f,100.0,0.0,2.0
8b85231f0d46e3ee413491eee84b98a8,f,f,t,t,t,t,t,f,66.0,0.0,4.0
efae95448d70d4e031e183b5c1e44fe8,t,t,t,t,t,t,t,f,63.0,1.0,13.0
d301f8ad3033227abbb29456c84e270e,t,t,t,t,t,t,t,f,80.0,3.0,4.0
e31f6a661cfe3a74e5cb134d60f5bd54,t,t,t,t,t,t,t,f,88.0,5.0,5.0
4ee3369239ce3961467e8c62ce7ec1f2,t,t,t,t,t,t,f,f,72.0,5.0,5.0
7a7fe6015591edf0c4bb86303a51eb60,f,f,t,f,f,f,t,f,,0.0,2.0
a4716fb4719757fd73759ba894cf60a0,t,t,t,t,t,t,f,f,100.0,1.0,9.0
098f51393f873c8b3ab8e54ad389bcfc,t,t,t,t,t,t,t,f,70.0,4.0,5.0
30cc909c5a39c16367cbf8657af51bb9,t,t,t,t,t,t,t,f,100.0,2.0,6.0
941dd64340ba0e44abe33b4e6a9c71c3,t,t,t,t,t,f,t,f,100.0,1.0,2.0
b7c6afa6b0bf6c4f0aec348cf1fb5af9,t,t,t,t,t,t,t,f,90.0,2.0,10.0
072c98ba27fc941ddbe5c95801566b9c,f,,f,,f,,,,,,
46648cd8bfee2affe2fd7c0b234e74f7,t,t,t,t,t,t,f,f,88.0,7.0,6.0
221edc091f47ad4d6d166bb993f222aa,f,f,t,t,f,f,t,f,0.0,0.0,2.0
f2a32bf2e0a7838f8bc697f108af0904,f,f,t,f,f,f,t,f,0.0,0.0,1.0
bdb93f5e01bbb284ae71e33b649fa18a,t,t,t,t,t,t,f,f,66.0,3.0,3.0
34345c5c8cc81d20842749497ba4e280,t,t,t,t,t,t,f,f,66.0,4.0,11.0
c7e67f1c7a1ce9cf357ee6dabebf03f3,t,t,t,t,t,t,t,f,100.0,1.0,9.0
7230cd1851a7949f142d9456da4af0e8,f,t,f,t,f,f,f,f,50.0,3.0,2.0
54255a6439b45943fdf09f8a62351705,f,f,t,t,t,t,t,f,66.0,0.0,4.0
2ab615a63748648671412faa4a5e29fb,f,f,f,t,f,f,f,f,0.0,0.0,1.0
9f003844f0d27fb2f9412b84fa7810a0,t,t,t,t,t,t,f,f,66.0,1.0,5.0
bd9c5f8024d81b5d707ab5f20ff9b3e1,t,t,t,t,t,t,t,t,93.0,10.0,9.0
7d1e27807db36a1de0a6df7b3b95e1e9,t,t,t,t,t,t,t,f,71.0,4.0,8.0
e4f66eae5bc1fe3bc805c40794babc89,t,t,t,t,t,t,f,f,75.0,9.0,6.0
5d66df1eb50bc3be631305a29f680844,f,,f,,f,,,,,,
e4fb780b5088d0130595140c1fbdd644,f,f,t,f,f,f,t,f,0.0,0.0,1.0
d986c9f56f56c4ef2b9ed78f2612dc49,t,t,t,t,t,t,t,f,100.0,1.0,6.0
7f4a8bba1c12449697b804b029918d92,t,t,t,t,t,t,t,f,90.0,1.0,11.0
e69f10a301515cbd983c16bf0ba7862a,f,,f,,f,,,,,,
5e2c3a42d49346512b0d0a62c8eec634,f,f,t,t,t,t,t,f,100.0,0.0,3.0
90fccaae81ee7b63d7e4e5b566d89876,f,t,t,t,f,f,f,f,50.0,2.0,0.0
5cff5a2f40a2570bf6c1442a7471fbeb,t,t,t,t,t,t,t,f,77.0,2.0,10.0
c54c1f291136941456c9b5cc41673233,t,t,t,t,t,f,t,f,66.0,2.0,2.0
52eccad6739605e1cd80c8fdecc296f7,t,t,t,t,t,t,t,f,68.0,10.0,8.0
a7190d4aa6e62ed868c395e594041277,t,t,t,t,t,f,t,f,100.0,2.0,1.0
38711a5662530375666d939d7518c31b,f,,f,,f,,,,,,
64be74f8d7e886c86867590fbee20ec0,f,f,f,t,t,f,f,f,100.0,0.0,1.0
2b2ad826e80a4ad6711d22fa27b4e4ae,f,f,t,t,f,t,t,f,50.0,0.0,4.0
f8fb73a534064fe0c722e160a9c65f06,t,t,t,t,t,t,t,f,81.0,2.0,12.0
d4b1801dcacf283447a961893c0b6448,t,t,t,t,t,t,f,f,75.0,5.0,3.0
426fd1392068ca3c29205b1ffaeef8be,f,t,t,t,f,t,t,f,54.0,1.0,16.0
48ebc8184ebb5186e2debf1e26f91b8c,f,t,t,t,f,t,f,f,23.0,2.0,16.0
b7045fc6817f8085dff441f7701b7541,f,f,t,t,t,f,t,f,100.0,0.0,1.0
6e4400de86c467f9432e7ba0da89fa2d,t,t,t,t,t,f,t,f,66.0,2.0,2.0
b29da1c550a53bb60a10171af6fcdee3,f,f,t,t,t,t,f,f,100.0,0.0,4.0
7c8e5dd5954b5ad470a660327d4261ce,f,f,t,t,f,t,t,f,0.0,0.0,4.0
d29c8600b8f5e45053fa5907c2825fed,f,,f,,f,,,,,,
431cf92ec75e6473ac1a700a26f8b995,f,,f,,f,,,,,,
196a304a4be1e2b19afc8d90e4b11a84,f,f,t,f,f,f,t,f,0.0,0.0,1.0
8a0a3dc0da973d822ba3f486e21a3eb1,f,f,t,t,f,t,t,f,50.0,0.0,6.0
88af46cea8f583b23ddafbf716ef914e,f,f,t,t,f,t,t,f,,0.0,7.0
660996fe1f40d69c467fb9711f244075,f,f,t,t,f,f,t,f,50.0,0.0,2.0
ff62c593703e615166bd8d415072fd04,t,t,t,t,t,f,t,f,66.0,2.0,2.0
fe8668f8f421881ff6913fd445521725,t,t,t,t,t,t,t,f,66.0,1.0,3.0
0a30354e211b589addd640ca5104165b,f,f,f,t,f,f,t,f,,0.0,2.0
e71876386454fc12a5102e4135d6080b,f,f,t,t,f,t,t,f,33.0,0.0,3.0
98080101340a4df67e5c981a292ee7b7,f,f,t,t,f,f,t,f,0.0,0.0,1.0
ed0a14c16ca6d624b209c38c26a42041,t,t,t,t,t,t,t,f,80.0,1.0,4.0
a57a51f00436022c7e6304da0fa5cf5a,t,t,t,t,t,t,t,f,62.0,3.0,5.0
131852c1fa9818729c22c8e58a16d2e9,f,,f,,f,,,,,,
0ead707cd41aa1f7c9c8e9975d7dcd67,t,t,t,t,t,t,t,t,66.0,3.0,3.0
804cba95be004cbd6817810830245d78,t,t,t,t,t,t,t,f,71.0,6.0,4.0
cf1d0bf1c012bbf23077a367ff0c495f,f,f,f,f,t,t,t,f,100.0,0.0,3.0
385a29dccab1d9b72bddf982e47e2e8b,t,t,t,t,t,t,f,f,85.0,1.0,7.0
39f99f4a4dd8876187d2be8613a292ee,t,t,t,t,t,f,t,f,100.0,1.0,2.0
6fa71e8510a1c3dc548304d5965817f2,f,f,t,t,t,t,t,f,71.0,0.0,7.0
6dd83bf4dff42a200275adee5c57173c,t,t,t,t,t,t,t,f,80.0,2.0,3.0
475b0f71372cbf0ca805463673a14a8b,t,t,t,t,t,t,f,f,80.0,4.0,6.0
81c7b9cd0648cf4072ab2adb6c87a013,f,f,t,t,t,t,f,f,66.0,0.0,7.0
f599af1e86a146cff0e661f8bfdca8ff,t,t,t,t,t,t,t,f,80.0,2.0,3.0
93d83c201c1fe033eab25384394e922a,f,f,t,t,t,t,t,f,100.0,0.0,8.0
16d173d3081c8b7f0ab82b7e01b254b3,t,t,t,t,t,t,t,f,70.0,3.0,6.0
25728095f6b275a9138e8931e067fbc5,t,t,t,t,t,t,f,f,71.0,4.0,4.0
94235982cd5bd1d167f7e3c6978dc774,f,f,t,t,f,f,t,f,,0.0,1.0
a4fdf9aadb7812cc51b7df5131c252c4,f,f,f,t,t,t,f,f,75.0,0.0,4.0
0884569b2b69f94141f004f1ccb2b667,t,t,t,t,t,t,f,f,100.0,11.0,3.0
82d7799299ae21f679f35e211a238c60,t,t,t,t,t,t,t,f,87.0,1.0,9.0
a21044b424b038522fe8411451a20925,f,,f,,f,,,,,,
3b1518dbe25b2a2216f193c1a0274839,f,f,t,t,f,t,t,f,,0.0,4.0
261a8aa4a54f1f69b079e0b5483c3760,t,t,t,t,t,f,t,f,91.0,11.0,1.0
e9fbb8494abdcdbf0a8fd24a4849a4bf,f,f,t,f,f,f,t,f,0.0,0.0,2.0
39b23e4fea3d3167f2bbe7fa31bb8c68,f,f,t,f,f,f,t,f,50.0,0.0,2.0
4b3a9ac64a3f7a2d494edc23bf27fd68,t,t,t,t,t,f,t,f,100.0,1.0,2.0
47f29c5676ca17f0722eabea9fe619f8,t,t,t,t,t,t,t,f,80.0,5.0,4.0
0db8cdcca82d0e3a4329b5684670aa71,t,t,t,t,t,f,t,f,66.0,2.0,1.0
1aa629b0c35bf5a796910a6a30470442,f,f,t,t,t,t,t,f,75.0,0.0,4.0
516d6c6e01be9204a05a2a9faf86d67d,f,,f,,f,,,,,,
ed3a0d4f1df61ef2f8793b36c7028d1f,f,t,t,t,t,f,f,f,66.0,1.0,1.0
74f15f6f9b1f6bf94f5895501eb4185b,f,f,f,f,t,f,f,f,100.0,0.0,1.0
9721a3d4d83166baec0e6050e86dd150,f,f,t,t,f,t,t,f,,0.0,4.0
04d5a12c3f5aadd498b162677ea7ee39,f,f,t,t,f,t,f,f,50.0,0.0,4.0
309fa2d53dad60030f104d30374de34d,f,f,t,t,f,t,t,f,50.0,0.0,7.0
4c6f4c2d090bfc2a1e2b8457e2bd93fd,f,f,t,f,f,f,t,f,0.0,0.0,1.0
8b8edd9878d4efe87c9fa255272f566e,f,f,t,t,f,t,t,f,0.0,0.0,4.0
7e4cc4381bcfb4651c2f2a18f15a23f6,f,t,f,f,t,t,f,f,66.0,1.0,5.0
f5a9c08e640e1db19bc40c40f831622a,t,t,t,t,t,f,t,f,66.0,2.0,2.0
2a30f1f3daf4a6f882f82bcd6d1a75d7,f,f,t,t,f,t,t,f,50.0,0.0,17.0
c8d73046f604195733e3e08cbc9b8759,t,t,t,t,t,t,t,f,64.0,3.0,12.0
8c1161d6fc3988c91eeea40ff5878de4,f,,f,,f,,,,,,
fccd162bd3a42dde8f27082a46c6db86,f,f,t,t,t,t,t,f,87.0,0.0,7.0
d53e7b4fa45724a2fd16736585ea02ac,f,f,t,t,t,f,t,f,100.0,0.0,1.0
2f83e46611bb8b0b867d446c237b680a,f,,f,,f,,,,,,
364ffdb18b21d35c5b40dcb9f1d0bd8a,t,t,t,t,t,t,t,f,75.0,1.0,3.0
b69143d1baebbff14735efc56b45fbe7,t,t,t,t,t,t,f,f,100.0,3.0,8.0
8b66dc4b28b96646baca8ae8dd7c813e,t,t,t,t,t,t,t,f,91.0,1.0,11.0
3440ffb764c6a472d4a9335134bfea6b,f,,f,,f,,,,,,
3ae7c071f5e125535b17f4e0f3527753,t,t,t,t,t,t,t,f,87.0,2.0,17.0
fcf3662983cb93dbd6a2ab8c310425c4,t,t,t,t,t,t,t,f,73.0,1.0,17.0
b00a1a1e86529d13e345274c3e8d08a8,f,f,t,t,f,t,t,f,,0.0,7.0
f3bec83930249b2c978340ae2252c848,t,t,t,t,t,t,t,f,83.0,3.0,6.0
ffd5430c07b00d656a233cd20368b069,f,t,t,t,f,t,f,f,61.0,1.0,16.0
8f35e3d8ac2f43719ac8f289eb670546,f,f,f,f,t,f,f,f,100.0,0.0,1.0
e6326291c6b01bd1ebab6949fe08c79e,f,f,t,t,f,t,t,f,25.0,0.0,7.0
4eb105df9ca5415c03a9fdb56bd00da2,f,t,t,t,f,t,t,f,50.0,1.0,4.0
808bd3bf6067d567ccbef11238e9b09d,t,t,t,t,t,t,t,f,80.0,1.0,4.0
861d6ba3009c0d7144c4c4b66ab7b10a,f,f,t,t,f,t,f,f,28.0,0.0,17.0
d02e6c8141c4dd2e75a8c8c73ba02562,f,,f,,f,,,,,,
9a3977bd8b268ab4dc5151dd04107772,t,t,t,t,t,t,t,f,79.0,3.0,28.0
03cece15ba5e45d42f7eef65233f1443,f,f,t,t,t,t,f,f,100.0,0.0,4.0
ce338f1f69033530b237baf85c9044af,t,t,t,t,t,t,t,f,62.0,1.0,7.0
4bc3fce1c6b110a51eab859333f321e0,f,f,f,f,f,t,t,f,0.0,0.0,3.0
541bf53aedbf2593d62a1845d8087337,f,f,t,t,f,f,t,f,50.0,0.0,2.0
827f82b0717f9d7ff816f2006f71671c,t,t,t,t,t,t,t,f,95.0,20.0,8.0
42a50baaaabb78a266a3be33091000da,t,t,t,t,t,t,t,f,63.0,1.0,11.0
bdfc14a1bc4bb383bc9803cf46bf13b0,t,t,t,t,t,t,t,f,78.0,3.0,15.0
674c4e7ef6e888baed921be46038e6c2,f,,f,,f,,,,,,
f6d90d2ee106e07f4db1b3483def29c0,f,f,f,f,f,f,f,f,0.0,0.0,1.0
f360f9466908ab46244d7b5033fe1e5e,t,t,t,t,t,t,t,f,69.0,4.0,9.0
b3fe698522ca71bce72daec33664dafc,f,f,f,t,f,f,f,f,,0.0,1.0
c270e81bd35e2e96122031391788cf20,t,t,t,t,t,t,t,f,71.0,2.0,6.0
8bfae5923095580d56dae1bd67b65843,f,f,t,t,f,t,t,t,61.0,0.0,38.0
6b80479f21b4233cf97c70fba78fc1b6,t,t,t,t,t,t,t,f,72.0,2.0,5.0
ae0c14507fbc7bc25d2ee79318b250a8,t,t,t,t,t,t,t,f,100.0,1.0,5.0
e972fdc53f0986fd458926f50dda2cf4,f,f,f,f,t,f,f,f,100.0,0.0,1.0
8b09aab87d30e80b3e7669bc504942cc,f,f,t,t,t,t,f,f,100.0,0.0,19.0
6bb6a1ac8c67d02fad55389db461b5f1,f,t,f,t,t,t,t,f,75.0,1.0,4.0
f8e8f005eb2b18ca9f13af08cc37b6d8,f,f,f,t,f,t,f,f,33.0,0.0,3.0
fddd9f7a1645ea618ee5d6a7cb0d78e2,t,t,t,t,t,t,t,f,80.0,1.0,4.0
08ec14cf557d7c4fee21d16453984714,t,t,t,t,t,t,f,f,66.0,2.0,15.0
f67b5de4e272d76c93b6d01c59a7f291,t,t,t,t,t,t,f,f,66.0,1.0,6.0
a92e54936e8e8829f327e289767bc2f7,t,t,t,t,t,t,t,f,77.0,5.0,10.0
597c7974abc34db70967ba439760bae6,f,f,t,f,f,f,t,f,0.0,0.0,1.0
b685258ab8cea2cb9f6a5bdaeb0a701f,t,t,t,t,t,t,t,f,69.0,5.0,5.0
7c78cf80f9981037e5b725c49df0c41d,t,t,t,t,t,t,t,f,90.0,3.0,12.0
f9778af116d45f1d723087b32365efbd,f,t,f,t,t,f,t,f,71.0,5.0,2.0
487545c5ebfbc568fed1cbe6eb4d6e7a,f,,f,,f,,,,,,
baa2405ae0d8013b3ad4dd237f3f777d,t,t,t,t,t,t,t,t,83.0,2.0,3.0
9291c111b5ed266c9ae3cda58f87cc1d,t,t,t,t,t,t,t,f,80.0,1.0,4.0
25c18c7f5176e50085dc931f48dc34a2,f,f,t,f,f,f,t,f,0.0,0.0,2.0
d82f2b8d4bf9482567e038c3685c19b2,t,t,t,t,t,t,t,f,66.0,1.0,4.0
9ec6e8fce73fd925627f4aa0fa74164a,t,t,t,t,t,f,t,f,100.0,1.0,1.0
2e905d32781c95de1a5649bd265b5fa6,t,t,t,t,t,t,t,f,92.0,5.0,11.0
65a47a01368805071279ec114563007a,f,f,t,t,f,t,f,f,50.0,0.0,5.0
7e760acea3156ff84bcdcd7e2c9fb928,t,t,t,t,t,t,t,f,71.0,1.0,8.0
05ae71ef88479197fc349ca7b544bbfb,f,f,t,t,f,t,t,f,33.0,0.0,23.0
3a9b525c991672d6a0d973221d5036d1,t,t,t,t,t,t,t,f,85.0,1.0,9.0
1ebaf0d5d9f9d7d3d3443975727632ec,t,t,t,t,t,t,t,f,66.0,3.0,7.0
653f09330460dbbe7b936a82af2745a4,t,t,t,t,t,t,f,f,72.0,1.0,13.0
fddd0d273ad875847d3e1e2cdafb8b98,t,t,t,t,t,t,t,f,66.0,3.0,3.0
9b552e30f36f340fe4ce82789b374e7c,f,f,t,f,f,f,t,f,0.0,0.0,1.0
9c6e92aac39265c0877613ff2d2d43b7,t,t,t,t,t,t,t,f,100.0,1.0,6.0
7af3fc1fd0c72b75984472682274ceb7,f,t,t,t,f,t,t,f,50.0,1.0,5.0
7474406f86a011cc90ab96fd2d853eeb,f,f,f,t,f,f,f,f,50.0,0.0,2.0
e02ecbaf3a20841ae8deee2f58823800,t,t,t,t,t,t,f,f,66.0,1.0,3.0
5a58187aa7132947923e25871d9307ef,f,,f,,f,,,,,,
4498bedab61e051b851d155d9d8e5c02,f,f,t,t,f,f,t,f,,0.0,1.0
36ba182402a02906a85b8955f8f7e565,t,t,t,t,t,t,f,f,63.0,4.0,8.0
10bedc6a755b9f9114d38e851dd2e62c,f,f,t,t,f,f,t,f,0.0,0.0,2.0
aa74ef7a1c82c2f397506bedcaae09a8,t,t,t,t,t,f,t,f,72.0,9.0,2.0
1ab4233d8c77e9c22c99beae0511ea56,t,t,t,t,t,t,t,f,66.0,1.0,6.0
1217dc23769f23f0d3335d2c6ff2e47f,f,f,f,t,f,f,t,f,0.0,0.0,1.0
29166a7e78b4dfb15602fcb3a0098bb3,f,f,t,t,f,t,t,f,,0.0,6.0
a06c24f2a25db00a50c38ea670618ec2,f,f,t,t,t,t,t,f,75.0,0.0,5.0
e2230eacf725a6a391f7a2bf08cc1ef1,t,t,t,t,t,t,t,f,62.0,1.0,7.0
393e4ecaa1faf6ac8290f86445d72a5c,t,t,t,t,t,t,t,f,71.0,5.0,8.0
8c2c77dbc9015807ae5323fd50275abc,f,,f,,f,,,,,,
2cd848c6a5064229000aa4b772d9f739,t,t,t,t,t,t,t,f,62.0,4.0,5.0
c5fc35b615369f07ca22c38876c07c71,t,t,t,t,t,f,t,f,72.0,6.0,2.0
dd8cdd79e970d80f4065198d9e5f0145,f,,f,,f,,,,,,
923026cb57297aee90ab03642c5e0eb8,t,t,t,t,t,t,t,f,71.0,4.0,3.0
836420fac18a01884a6c46437b51f5fb,f,f,t,t,f,t,t,f,33.0,0.0,5.0
d6aec15b64142d031d589f3770d10f05,t,t,t,t,t,t,t,f,75.0,6.0,6.0
ce27aa4115a0ae22efaa9b3891be839a,t,t,t,t,t,t,t,f,100.0,2.0,12.0
48efe028a3d2f592664a052788b131b6,t,t,t,t,t,t,f,f,75.0,4.0,4.0
0edddde1b3549670e3f908435e6186d7,t,t,t,t,t,t,f,f,65.0,15.0,15.0
26b7122f5412a0a3a80508db66372b31,t,t,t,t,t,f,t,f,100.0,1.0,2.0
b4f3d9b6511f784601406322cfe2c7b6,t,t,t,t,t,t,t,f,75.0,1.0,3.0
77e48f43e5591805920307481be896b5,t,t,t,t,t,f,t,f,71.0,4.0,2.0
fac48de8b7f5de7455dd79b1d87aa554,t,t,t,t,t,t,t,f,80.0,1.0,5.0
71faff524d041dca6ee9cc6e8f2aad4c,f,,f,,f,,,,,,
a686bcdb1ca79119aac52756397235ce,t,t,t,t,t,t,t,f,100.0,5.0,8.0
df2539109d9839b9be98634329795acc,f,f,t,f,f,f,t,f,,0.0,2.0
dd49c9dc88a57477ca5d9ed440ae535f,f,,f,,f,,,,,,
3d2a32dc46958294a34e8dc38ab4fa81,t,t,t,t,t,t,f,f,90.0,1.0,14.0
cad3778ec3c9fdcb5072b87c85a00582,f,f,t,f,t,f,f,f,100.0,0.0,1.0
977c25110641d649cedd784c7a0f6077,t,t,t,t,t,t,t,f,66.0,1.0,16.0
e4d9cdb050cfa440d733ca5e0d62cde4,f,f,t,t,t,t,t,f,66.0,0.0,3.0
0888dc0d2bc837376c156bee3fa74a68,f,t,f,t,t,f,f,f,66.0,2.0,1.0
1f740f680bbcec900a02d796dcec7b0c,f,f,t,t,f,f,t,t,50.0,0.0,2.0
15efb943e3671b3931cf3d2222dca01c,t,t,t,t,t,t,t,f,75.0,1.0,6.0
fa38b3a262f067906fde10b50c5cc057,t,t,t,t,t,t,t,f,100.0,1.0,3.0
9075c60ba7a13f2ad3bea4fe18ccf15d,f,f,t,t,t,t,t,f,66.0,0.0,3.0
3157c70a9ae9b81e0ba3fce03009e1bf,t,t,t,t,t,t,t,f,75.0,1.0,30.0
e62607aa05104ee1f77396e213365f9e,t,t,t,t,t,t,t,f,75.0,3.0,3.0
57cdfea19cf5ae4f58351ea8c5775c95,t,t,t,t,t,f,t,f,66.0,2.0,1.0
f45f22b6b674d248999f2401455811e6,f,,f,,f,,,,,,
252096569441118edef8d9680082f663,t,t,t,t,t,t,t,f,62.0,6.0,4.0
138d1edb6d201fb3643cc2843b1cb000,t,t,t,t,t,t,t,f,85.0,3.0,5.0
a8ea4e0fde449629cf4624323af12df8,f,f,t,t,f,t,t,f,10.0,0.0,6.0
d5803a496e85bf4dcf1c6c476475ff2d,t,t,t,t,t,f,t,f,100.0,1.0,2.0
0e46407f9d342cdb5e198d797f5d0de4,t,t,t,t,t,f,t,f,66.0,1.0,2.0
ccc9231c2a6f13007ff30c36cd1bc6c0,f,f,f,f,f,f,t,f,,0.0,1.0
0d6c2031748931ee0c3fdaf546f2fcaf,f,,f,,f,,,,,,
0842263170a6cc838684f5eb694d191e,f,,f,,f,,,,,,
4a568b0e458c1e1e34f6d8b04c00f8b0,t,t,t,t,t,t,f,f,66.0,4.0,6.0
ae9ff9416a86616fb8bebb63d240be34,f,t,t,t,f,f,f,f,50.0,3.0,1.0
de1892b33db7318d967ed858568b0869,t,t,t,t,t,f,t,f,100.0,1.0,1.0
cd254ce4aba607e5c835290e62c67a45,t,t,t,t,t,t,f,f,66.0,1.0,7.0
73fbbce85f3431f82e4eac8368eaab58,t,t,t,t,t,t,f,f,91.0,3.0,13.0
dbd817f3d7a014ac18382a739b6128c9,f,,f,,f,,,,,,
4283b34d63bf77a1f3fd8ce13cc7bee9,t,t,t,t,t,t,t,f,84.0,15.0,5.0
2ca702ebd470a1dea6088815ca27838f,t,t,t,t,t,t,t,f,71.0,5.0,5.0
fe1e70cafb0d32d1ee02d5e3b10a1e7b,t,t,t,t,t,t,t,f,66.0,2.0,7.0
90bb388f6a7e44dc2dc7176f6ca93427,f,t,t,t,t,f,f,f,100.0,1.0,2.0
fddd33a9d81810c45d1778364786aa68,f,f,t,f,f,f,t,f,0.0,0.0,2.0
66bbabd90f0918ccce7fdb3863984046,t,t,t,t,t,t,t,f,72.0,1.0,10.0
19b1679afa018c160db1244059309064,f,f,t,t,t,t,t,f,100.0,0.0,5.0
e28669049503d0a8ae702b9528b536f4,t,t,t,t,t,t,t,f,100.0,2.0,7.0
6dc637870d28be135d41775245c7c788,f,f,t,t,t,t,f,f,75.0,0.0,4.0
8ea1827b9c8a9dda8a476d49e706b442,t,t,t,t,t,t,t,f,100.0,1.0,8.0
0771bbb2629a2885a99aab805805de58,t,t,t,t,t,t,t,f,66.0,1.0,8.0
ffe3ed8b9dc4d3ca9910bac9d87c979e,f,f,t,f,f,t,f,f,,0.0,5.0
dfa798668869076f1aeda9919a21361b,f,f,t,f,f,f,t,f,0.0,0.0,1.0
71f132f0b0cef91dabd676db33540239,t,t,t,t,t,t,t,f,71.0,1.0,7.0
649e3a6bc78c94f183c9129ecadb5a30,f,f,t,t,t,t,f,f,80.0,0.0,19.0
cf3eecc3b35a8b5b9c0debceadd48fe2,t,t,t,t,t,t,t,f,83.0,1.0,5.0
0f3fdc8cad7245386849e9d2416b8777,t,t,t,t,t,t,t,f,71.0,2.0,9.0
7b4508fd2eba8b7dd7fdf34d6e70924d,t,t,t,t,t,t,t,f,80.0,4.0,8.0
8b190891aa3cc232b0478ca13f97d6e9,f,f,t,f,f,f,t,f,0.0,0.0,2.0
8de790332140a64cff5561f3819889c9,f,f,t,f,f,f,t,f,,0.0,1.0
ca3e638751c55ae62436c4129102dcb5,f,f,f,t,f,t,f,f,33.0,0.0,3.0
941d0f5ef4d25da0e47ccf42e2f2fb59,t,t,t,t,t,f,t,f,66.0,1.0,2.0
15511b1cda42901fbbdbfd88d74e9d6e,t,t,t,t,t,t,t,f,91.0,1.0,8.0
1bca099c08ddab4ec86bf7ce7f48dee6,f,f,t,t,f,f,f,f,0.0,0.0,2.0
8318641207b565b92962be668ee75c91,t,t,t,t,t,t,t,f,66.0,2.0,6.0
65655637b15a20c65c449a1a1a2b06c9,f,f,t,t,t,t,t,f,78.0,0.0,15.0
0ef0fb83cde23caa18ff18e71cfd61c2,f,f,t,t,t,t,t,f,66.0,0.0,5.0
e93340b77c4ecad6280d2a24c492b5df,t,t,t,t,t,t,t,f,88.0,1.0,9.0
b2a3a31f774f75947147c3f1eb234a80,t,t,t,t,t,t,t,f,100.0,2.0,6.0
926309108dad7f14dc30ff780d9b7e58,f,f,t,t,t,t,f,f,80.0,0.0,7.0
03d6e7bc15350e4ee6aba9614999b846,t,t,t,t,t,t,t,f,66.0,5.0,5.0
39d4904986f64f93948d345a14e0d1e6,t,t,t,t,t,f,t,f,100.0,1.0,2.0
687c42ba4a5cf4c0c839759d6c3153e6,f,,f,,f,,,,,,
67639fe0e03ab4ecbca78beee1ffd6cb,f,f,t,t,f,t,t,f,,0.0,3.0
e1ea3cdabfad48fbe16039feb3a06716,t,t,t,t,t,t,f,t,79.0,5.0,56.0
2a9c08f14125bf47dd093cd756383e25,f,f,f,t,t,f,f,f,100.0,0.0,1.0
12dee98bc9d0827739f1d86a1df9fc67,t,t,t,t,t,t,t,f,77.0,3.0,7.0
2042bb56b4d597035c0d2ff6bfbb5525,f,f,f,f,t,f,f,f,100.0,0.0,1.0
e1d486611f55ae0a460c198ecec677a5,t,t,t,t,t,t,f,f,63.0,2.0,12.0
36e077670a399fa794e9c00e27c07f2e,f,t,t,t,f,f,f,f,,1.0,0.0
0927bd4d1632085c1ea2ec9dca6953a5,t,t,t,t,t,f,t,f,100.0,1.0,2.0
d7f1931a046f198ee11885ae86c24ddb,t,t,t,t,t,t,t,f,71.0,5.0,6.0
cc25a1e2d2870bfdf6809b940cf32736,f,,f,,f,,,,,,
8f39233fef3caeb4b9bee3c63af99b94,f,t,t,t,f,t,t,f,50.0,2.0,4.0
