id,authorized_flag,card_id,city_id,category_1,installments,category_3,merchant_category_id,merchant_id,month_lag,purchase_amount,purchase_date,category_2,state_id,subsector_id
856,Y,C_ID_bd0f6204c3,137,N,1,B,278,M_ID_8dac30e58d,1,-0.59593643,422466,3.0,19,37
857,Y,C_ID_bd0f6204c3,137,N,1,B,130,M_ID_75f854887a,1,-0.56057905,422851,3.0,19,41
858,Y,C_ID_bd0f6204c3,137,N,1,B,683,M_ID_9e2e89e91d,2,-0.64055014,423642,3.0,19,34
859,Y,C_ID_bd0f6204c3,137,N,-1,,216,M_ID_60cbd655c2,2,-0.32616547,423565,3.0,19,7
860,Y,C_ID_bd0f6204c3,137,N,1,B,834,M_ID_b9c6778a7b,2,-0.59679294,423082,3.0,19,27
861,Y,C_ID_bd0f6204c3,137,N,1,B,307,M_ID_d795efcce7,2,-0.67177524,423091,3.0,19,19
862,Y,C_ID_bd0f6204c3,137,N,1,B,278,M_ID_7380c61c54,2,-0.66426198,423210,3.0,19,37
863,Y,C_ID_bd0f6204c3,146,N,1,B,278,M_ID_b2e237dfca,2,-0.68379645,423204,3.0,19,37
864,Y,C_ID_bd0f6204c3,137,N,1,B,631,M_ID_bde5aff116,1,-0.70032561,422272,3.0,19,25
865,Y,C_ID_bd0f6204c3,137,N,1,B,111,M_ID_feb1b53221,1,-0.57575583,422227,3.0,19,36
866,Y,C_ID_bd0f6204c3,137,N,1,B,307,M_ID_25a125fdee,1,-0.59664268,422776,3.0,19,19
867,Y,C_ID_bd0f6204c3,137,N,1,B,19,M_ID_e18cd2a991,1,-0.71079909,422242,3.0,19,36
868,Y,C_ID_bd0f6204c3,137,N,1,B,278,M_ID_26623027cb,2,-0.59664268,423540,3.0,19,37
869,Y,C_ID_d8968bcd7d,347,N,0,A,222,M_ID_6b6c1e8978,2,-0.54404989,423634,5.0,20,21
870,Y,C_ID_d8968bcd7d,347,N,0,A,80,M_ID_4fad94331a,1,-0.70333091,422755,5.0,20,37
871,Y,C_ID_d8968bcd7d,149,N,0,A,690,M_ID_6a4e4c1001,2,-0.67335302,423281,5.0,20,1
872,Y,C_ID_d8968bcd7d,347,N,0,A,273,M_ID_214c88a07b,2,-0.61918245,423257,5.0,20,20
873,Y,C_ID_d784a5a685,96,N,0,A,80,M_ID_1d286c362d,1,-0.71550239,422360,1.0,9,37
874,Y,C_ID_d784a5a685,69,N,0,A,307,M_ID_23187fb5ea,1,-0.67177524,422798,1.0,9,19
875,Y,C_ID_d784a5a685,69,N,0,A,307,M_ID_9523a2fb06,1,-0.67177524,422584,1.0,9,19
876,Y,C_ID_d784a5a685,96,N,0,A,437,M_ID_961e2d83e2,1,-0.54126998,422801,1.0,9,15
877,Y,C_ID_d784a5a685,69,N,0,A,80,M_ID_7d0587bb35,1,-0.68680175,422898,1.0,9,37
878,Y,C_ID_d784a5a685,96,N,0,A,454,M_ID_3d332307fe,1,-0.71685477,422536,1.0,9,39
879,Y,C_ID_d784a5a685,283,N,0,A,437,M_ID_2a89f77b14,1,-0.68816916,422839,1.0,9,15
880,Y,C_ID_d784a5a685,283,N,0,A,437,M_ID_35286e2419,1,-0.6987328,422628,1.0,9,15
881,Y,C_ID_a62cc5c5aa,311,N,5,C,703,M_ID_66e4c8a13f,2,-0.14629812,421238,1.0,9,29
882,Y,C_ID_a62cc5c5aa,21,N,12,C,434,M_ID_5684ec7149,2,0.72522454,421117,1.0,9,32
883,Y,C_ID_ed1a2737f1,57,N,0,A,884,M_ID_558b641130,2,-0.65674872,423250,5.0,5,27
884,Y,C_ID_ed1a2737f1,57,N,0,A,705,M_ID_ccd0d5871d,2,-0.73037863,423205,5.0,5,33
885,Y,C_ID_ed1a2737f1,12,N,0,A,68,,2,-0.70184329,423350,5.0,5,27
886,Y,C_ID_ed1a2737f1,57,N,0,A,557,M_ID_b27986ee6d,1,-0.73188128,422556,5.0,5,29
887,Y,C_ID_ed1a2737f1,57,N,0,A,19,M_ID_6e4dd54907,2,-0.74239984,423326,5.0,5,36
888,Y,C_ID_ed1a2737f1,57,N,0,A,68,M_ID_2969679b46,2,-0.70257959,423255,5.0,5,27
889,Y,C_ID_ed1a2737f1,57,N,0,A,307,M_ID_4765ea94f6,2,-0.70182826,422983,5.0,5,19
890,Y,C_ID_ed1a2737f1,12,N,0,A,506,M_ID_14dbe3c73a,2,-0.7169299,423015,5.0,5,30
891,Y,C_ID_c0f44242db,69,N,0,A,561,M_ID_50f575c681,1,-0.7369903,421772,1.0,9,7
892,Y,C_ID_c0f44242db,78,N,0,A,606,M_ID_a62e20132d,1,-0.68898059,421528,1.0,9,17
893,Y,C_ID_3dc6288d77,69,N,0,A,273,M_ID_32d73b8ecf,2,-0.694315,422648,1.0,9,20
894,Y,C_ID_3dc6288d77,69,N,0,A,309,M_ID_94c8e55457,2,-0.62115092,422439,1.0,9,21
895,Y,C_ID_3dc6288d77,291,N,0,A,80,M_ID_bb2b782985,2,-0.73203155,422486,1.0,9,37
896,Y,C_ID_3dc6288d77,69,N,0,A,278,M_ID_f86439cec0,2,-0.70633621,422443,1.0,9,37
897,Y,C_ID_3dc6288d77,69,N,0,A,80,M_ID_bdf18f097a,2,-0.69882296,422920,1.0,9,37
898,Y,C_ID_3dc6288d77,69,N,0,A,367,M_ID_f4b0bb7d08,2,-0.73188128,422457,1.0,9,16
899,Y,C_ID_3dc6288d77,69,N,0,A,195,M_ID_cc72dac895,2,-0.73578818,422916,1.0,9,34
900,Y,C_ID_3dc6288d77,69,N,0,A,705,M_ID_7543199982,2,-0.64342021,422438,1.0,9,33
901,Y,C_ID_c319c6a83c,160,N,0,A,518,M_ID_2f81fe80c3,1,-0.64469746,422220,5.0,21,27
902,Y,C_ID_c319c6a83c,281,N,0,A,437,M_ID_7e8c6cb26a,1,-0.70553981,422267,5.0,21,15
903,Y,C_ID_c319c6a83c,160,N,0,A,80,M_ID_e2ea84e410,2,-0.65825138,423040,5.0,21,37
904,Y,C_ID_c319c6a83c,281,N,0,A,560,M_ID_1b75b47fc3,2,-0.72436803,423393,5.0,21,34
905,Y,C_ID_c319c6a83c,281,N,0,A,278,M_ID_20d2b5a421,2,-0.69611819,423394,5.0,21,37
906,Y,C_ID_c319c6a83c,182,N,0,A,367,M_ID_3b0ef8dcfc,1,-0.66686157,422221,5.0,21,16
907,Y,C_ID_2795fedd40,69,N,0,A,560,M_ID_773baed1b1,1,-0.64923547,422273,1.0,9,34
908,Y,C_ID_2795fedd40,69,N,0,A,315,M_ID_413bcaefc8,1,-0.66426198,422229,1.0,9,4
909,Y,C_ID_2795fedd40,19,N,0,A,560,M_ID_d8e0d42e4b,1,-0.71309814,422499,1.0,9,34
910,Y,C_ID_2795fedd40,69,N,0,A,695,M_ID_2922b70fbc,2,-0.73128022,423128,1.0,9,34
911,Y,C_ID_2795fedd40,69,N,0,A,45,M_ID_4e461f7e14,1,-0.67177524,422532,1.0,9,18
912,Y,C_ID_2795fedd40,213,N,0,A,705,M_ID_b98db225f5,1,-0.71986007,422823,1.0,9,33
913,Y,C_ID_2795fedd40,131,N,0,A,705,M_ID_59675625d9,1,-0.58606401,422610,1.0,9,33
914,Y,C_ID_2795fedd40,69,N,0,A,307,M_ID_7ab5e34573,2,-0.72454835,423078,1.0,9,19
915,Y,C_ID_2795fedd40,69,N,0,A,248,M_ID_66adcdcb21,1,-0.67644848,422529,1.0,9,8
916,Y,C_ID_2795fedd40,69,N,0,A,454,M_ID_bf8d855be3,2,-0.73789189,423017,1.0,9,39
917,Y,C_ID_2795fedd40,213,N,0,A,80,M_ID_6e545daa45,1,-0.71865795,422414,1.0,9,37
918,Y,C_ID_2795fedd40,131,N,0,A,68,M_ID_b1f18f0c70,1,-0.67928849,422603,1.0,9,27
919,Y,C_ID_17e87ea13c,213,N,1,B,606,,2,-0.74687774,423438,1.0,9,17
920,Y,C_ID_17e87ea13c,143,N,1,B,195,M_ID_9f44142f0b,1,-0.55772401,422821,5.0,5,34
921,Y,C_ID_17e87ea13c,143,N,1,B,108,M_ID_f8c9b9638a,2,-0.73424045,423542,5.0,5,34
922,Y,C_ID_17e87ea13c,143,N,1,B,560,M_ID_3056b5cb36,1,-0.68919096,422557,5.0,5,34
923,Y,C_ID_17e87ea13c,143,N,1,B,278,M_ID_6ca997e8b7,2,-0.50648361,423550,5.0,5,37
924,Y,C_ID_17e87ea13c,143,N,1,B,506,M_ID_c4d3d50783,2,-0.6883044,423471,5.0,5,30
925,Y,C_ID_17e87ea13c,57,N,1,B,80,M_ID_1359c9b0d1,2,-0.65148945,423641,5.0,5,37
926,Y,C_ID_17e87ea13c,57,N,1,B,360,M_ID_b501552eff,2,-0.67628319,423587,5.0,5,34
927,Y,C_ID_17e87ea13c,69,N,1,B,2,M_ID_d451a9de13,1,-0.59814533,422248,1.0,9,20
928,Y,C_ID_17e87ea13c,57,N,1,B,518,M_ID_81019d4efb,2,-0.71685477,423609,5.0,5,27
929,Y,C_ID_17e87ea13c,143,N,1,B,320,M_ID_14da81714c,2,-0.71685477,423467,5.0,5,7
930,Y,C_ID_cdbd2c0db2,17,N,1,B,307,M_ID_f416f2710c,2,-0.59664268,423092,4.0,22,19
931,Y,C_ID_cdbd2c0db2,17,N,-1,,68,M_ID_07c4c547b5,1,-0.17591537,422224,4.0,22,27
932,Y,C_ID_cdbd2c0db2,17,N,1,B,307,M_ID_6f5019a108,1,-0.43127592,422512,4.0,22,19
933,Y,C_ID_cdbd2c0db2,17,N,1,B,278,M_ID_76460a3ea0,2,-0.70758341,422965,4.0,22,37
934,Y,C_ID_cdbd2c0db2,17,N,1,B,278,M_ID_b6cc7f1e87,2,-0.68908578,423565,4.0,22,37
935,Y,C_ID_cdbd2c0db2,302,N,1,B,631,M_ID_320758db3a,2,-0.45539347,423253,3.0,7,25
936,Y,C_ID_cdbd2c0db2,302,N,1,B,278,M_ID_8d0ff6cba7,2,-0.51264448,423301,3.0,7,37
937,Y,C_ID_cdbd2c0db2,17,N,1,B,80,M_ID_40e0130f8d,1,-0.72602094,422228,4.0,22,37
938,Y,C_ID_cdbd2c0db2,107,N,1,B,823,M_ID_0d177a6f61,2,-0.61166919,422939,4.0,4,25
939,Y,C_ID_cdbd2c0db2,69,N,1,B,80,M_ID_e53e8f05a5,2,-0.68454777,423245,1.0,9,37
940,Y,C_ID_cdbd2c0db2,-1,Y,2,C,808,M_ID_22a472f06d,2,-0.32945627,423067,,-1,3
941,Y,C_ID_cdbd2c0db2,302,N,1,B,278,M_ID_f78b27d085,2,-0.28739706,423373,3.0,7,37
942,Y,C_ID_cdbd2c0db2,302,N,1,B,278,M_ID_163c8a56e5,2,-0.50888785,423380,3.0,7,37
943,Y,C_ID_cdbd2c0db2,-1,Y,1,B,302,M_ID_b9f9332438,1,-0.51940641,422580,,-1,22
944,Y,C_ID_cdbd2c0db2,107,N,1,B,307,M_ID_b89c9764e8,2,-0.59664268,422943,4.0,4,19
945,Y,C_ID_cdbd2c0db2,17,N,1,B,734,M_ID_8442c31b02,1,-0.58161617,422219,4.0,22,25
946,Y,C_ID_cdbd2c0db2,17,N,1,B,278,M_ID_be36cfc1d2,2,-0.63270631,423594,4.0,22,37
947,Y,C_ID_cdbd2c0db2,69,N,1,B,665,M_ID_076cd8a829,1,-0.65780058,422841,1.0,9,3
948,Y,C_ID_cdbd2c0db2,17,N,1,B,80,M_ID_0f8b273774,1,-0.73939454,422635,4.0,22,37
949,Y,C_ID_cdbd2c0db2,17,N,1,B,278,M_ID_0851298221,1,-0.51814418,422894,4.0,22,37
950,Y,C_ID_cdbd2c0db2,302,N,1,B,705,M_ID_00efbe0c7c,2,-0.70783886,423353,3.0,7,33
951,Y,C_ID_cdbd2c0db2,17,N,1,B,278,M_ID_1fe3b4e39d,2,-0.71293285,423157,4.0,22,37
952,Y,C_ID_cdbd2c0db2,17,N,1,B,278,M_ID_89feed9bed,1,-0.66538897,422541,4.0,22,37
953,Y,C_ID_cdbd2c0db2,107,N,1,B,80,M_ID_59ed262f95,1,-0.71986007,422927,4.0,4,37
954,Y,C_ID_cdbd2c0db2,17,N,1,B,278,M_ID_f3defee658,1,-0.59664268,422730,4.0,22,37
955,Y,C_ID_cdbd2c0db2,17,N,1,B,307,M_ID_18bc6062c8,1,-0.71685477,422490,4.0,22,19
956,Y,C_ID_cdbd2c0db2,107,N,1,B,80,M_ID_96ef9d502a,1,-0.61963324,422921,4.0,4,37
957,Y,C_ID_cdbd2c0db2,302,N,1,B,652,M_ID_065d619231,2,0.45088551,423251,3.0,7,7
958,Y,C_ID_cdbd2c0db2,17,N,1,B,705,M_ID_7be6e8777f,2,-0.60322429,423110,4.0,22,33
959,Y,C_ID_cdbd2c0db2,17,N,1,B,884,M_ID_7d4ad1d36c,2,-0.46290672,423182,4.0,22,27
960,Y,C_ID_cdbd2c0db2,17,N,1,B,278,M_ID_6cdb811cdb,2,-0.67372868,423205,4.0,22,37
961,Y,C_ID_cdbd2c0db2,17,N,1,B,111,M_ID_107ab78a2f,2,-0.73188128,423491,4.0,22,36
962,Y,C_ID_cdbd2c0db2,17,N,1,B,637,M_ID_9a06a8cf31,1,-0.65224077,422269,4.0,22,37
963,Y,C_ID_cdbd2c0db2,17,N,1,B,560,M_ID_5f43fc3f46,1,-0.726622,422459,4.0,22,34
964,Y,C_ID_cdbd2c0db2,302,N,1,B,683,M_ID_7a55edec48,2,-0.26605942,423375,3.0,7,34
965,Y,C_ID_cdbd2c0db2,17,N,1,B,68,M_ID_1d5afb8b1f,1,-0.5590764,422459,4.0,22,27
966,Y,C_ID_7df488e4f0,78,N,0,A,80,M_ID_9204753724,2,-0.71159549,418765,1.0,9,37
967,Y,C_ID_7df488e4f0,78,N,0,A,126,M_ID_4dcdcc8706,2,-0.63420896,418794,1.0,9,27
968,Y,C_ID_7df488e4f0,78,N,0,A,419,M_ID_e7f04378b1,1,-0.04246492,418092,1.0,9,1
969,Y,C_ID_7df488e4f0,78,N,0,A,367,M_ID_ca38001da9,1,-0.61529058,418192,1.0,9,16
970,Y,C_ID_7df488e4f0,78,N,0,A,367,M_ID_ba88bafc10,1,-0.6838265,418310,1.0,9,16
971,Y,C_ID_7df488e4f0,78,N,0,A,111,M_ID_18e634d1d4,2,-0.63420896,418598,1.0,9,36
972,Y,C_ID_177b07c0ad,339,N,0,A,783,M_ID_ff18401903,1,-0.64172221,422628,1.0,9,19
973,Y,C_ID_177b07c0ad,213,N,0,A,195,M_ID_729dccfb3e,1,-0.70182826,422891,1.0,9,34
974,Y,C_ID_177b07c0ad,69,N,0,A,45,M_ID_83c141b83b,1,-0.67177524,422674,1.0,9,18
975,Y,C_ID_177b07c0ad,339,N,0,A,307,M_ID_d2ae7c46c4,1,-0.59664268,422626,1.0,9,19
976,Y,C_ID_177b07c0ad,213,N,0,A,705,M_ID_cfe95a8425,1,-0.71634387,422915,1.0,9,33
977,Y,C_ID_177b07c0ad,69,N,0,A,307,M_ID_61f3c50ede,1,-0.67177524,422777,1.0,9,19
978,Y,C_ID_177b07c0ad,69,N,0,A,278,M_ID_2637773dd2,1,-0.72887598,422793,1.0,9,37
979,Y,C_ID_177b07c0ad,213,N,0,A,683,M_ID_f71b72bde9,1,-0.68379645,422877,1.0,9,34
980,Y,C_ID_177b07c0ad,213,N,0,A,705,M_ID_c7ca9e32b9,2,-0.70227906,423364,1.0,9,33
981,Y,C_ID_177b07c0ad,19,N,0,A,683,M_ID_98b342c0e3,2,-0.73638924,423018,1.0,9,34
982,Y,C_ID_177b07c0ad,339,N,0,A,307,M_ID_5ebc54bee7,1,-0.70964205,422222,1.0,9,19
983,Y,C_ID_177b07c0ad,19,N,0,A,737,M_ID_7cbdbf3b78,1,-0.52151012,422653,1.0,9,18
984,Y,C_ID_177b07c0ad,213,N,0,A,307,M_ID_a1568718c3,2,-0.67177524,423367,1.0,9,19
985,Y,C_ID_177b07c0ad,69,N,0,A,705,M_ID_1f4773aa76,2,-0.72309077,423417,1.0,9,33
986,Y,C_ID_177b07c0ad,213,N,0,A,307,M_ID_684c49dc37,1,-0.67177524,422898,1.0,9,19
987,Y,C_ID_a3da4a70c6,25,N,1,B,454,M_ID_454139b99e,1,-0.73789189,422916,3.0,7,39
988,Y,C_ID_a3da4a70c6,25,N,1,B,195,M_ID_262f4591b6,2,-0.62121102,423036,3.0,7,34
989,Y,C_ID_a3da4a70c6,25,N,-1,,369,M_ID_c0fa604657,1,-0.64176729,422916,3.0,7,27
990,Y,C_ID_a3da4a70c6,302,N,1,B,813,M_ID_39bf1bbf3c,1,-0.6361624,422605,3.0,7,29
991,Y,C_ID_a3da4a70c6,25,N,4,C,690,M_ID_afed490713,1,-0.55157817,422657,3.0,7,1
992,Y,C_ID_a3da4a70c6,25,N,1,B,195,M_ID_758832bb82,1,-0.5819167,422918,3.0,7,34
993,Y,C_ID_a3da4a70c6,25,N,1,B,419,M_ID_97af1f5192,1,-0.66305986,422918,3.0,7,1
994,Y,C_ID_74ad414a55,-1,Y,6,C,302,M_ID_b9f9332438,1,1.795578,422361,,-1,22
995,Y,C_ID_74ad414a55,-1,Y,-1,,2,M_ID_6808666b8d,2,-0.41632454,423203,,-1,20
996,Y,C_ID_9946da7d84,19,N,0,A,842,M_ID_97f0959810,1,-0.64172221,422729,1.0,9,37
997,Y,C_ID_9946da7d84,19,N,0,A,206,M_ID_7c08c710fa,1,-0.58462147,422915,1.0,9,1
998,Y,C_ID_9946da7d84,63,N,0,A,367,M_ID_814c255227,2,-0.68635095,423566,1.0,9,16
999,Y,C_ID_9946da7d84,19,N,0,A,278,M_ID_88d2f51e02,2,-0.68680175,423162,1.0,9,37
1000,Y,C_ID_9946da7d84,19,N,0,A,278,M_ID_2ab01e3ac1,1,-0.70197853,422530,1.0,9,37
1001,Y,C_ID_9946da7d84,63,N,0,A,454,M_ID_87ba2022e2,2,-0.73789189,423377,1.0,9,39
1002,Y,C_ID_9946da7d84,19,N,0,A,34,M_ID_1718633dac,2,-0.52181065,423165,1.0,9,38
1003,Y,C_ID_9946da7d84,63,N,0,A,278,M_ID_28bbd72f40,2,-0.6316845,423562,1.0,9,37
1004,Y,C_ID_9946da7d84,69,N,0,A,879,M_ID_00a6ca8a8a,1,-0.56454605,422412,1.0,9,29
1005,Y,C_ID_9946da7d84,19,N,0,A,307,M_ID_7ecf760fa0,2,-0.52151012,422972,1.0,9,19
1006,Y,C_ID_9946da7d84,19,N,0,A,607,M_ID_96c5e6b8f6,1,-0.4974677,422490,1.0,9,29
1007,Y,C_ID_9946da7d84,117,N,0,A,278,M_ID_7946f866f4,2,-0.6523159,423380,1.0,9,37
1008,Y,C_ID_d8d468aa00,322,N,0,A,307,M_ID_f80b60434d,2,-0.59664268,423297,4.0,4,19
1009,Y,C_ID_d8d468aa00,322,N,0,A,307,M_ID_ea29c86d93,1,-0.64172221,422793,4.0,4,19
1010,Y,C_ID_d8d468aa00,212,N,0,A,705,M_ID_9a7214bbdb,2,-0.40544534,423586,4.0,4,33
1011,Y,C_ID_d8d468aa00,212,N,0,A,437,M_ID_5a6a544037,2,-0.64923547,423536,4.0,4,15
1012,Y,C_ID_bb8dedf426,87,N,0,A,34,M_ID_afcfc03e1c,1,-0.67928849,422216,3.0,11,38
1013,Y,C_ID_bb8dedf426,87,N,0,A,307,M_ID_f9d113381e,2,-0.67177524,423540,3.0,11,19
1014,Y,C_ID_bb8dedf426,87,N,0,A,222,M_ID_10d6a6f211,1,-0.58612412,422317,3.0,11,21
1015,Y,C_ID_bb8dedf426,322,N,0,A,307,M_ID_091d0dd6f2,2,-0.67177524,423162,3.0,11,19
1016,Y,C_ID_bb8dedf426,87,N,0,A,705,M_ID_145ecb41d1,2,-0.67939368,423130,3.0,11,33
1017,Y,C_ID_bb8dedf426,87,N,0,A,411,M_ID_07c38fc82b,1,-0.65825138,422793,3.0,11,21
1018,Y,C_ID_bb8dedf426,87,N,1,B,40,M_ID_4765ad0031,2,-0.61067744,423374,3.0,11,21
1019,Y,C_ID_bb8dedf426,87,N,0,A,307,M_ID_e8b2721781,1,-0.71685477,422505,3.0,11,19
1020,Y,C_ID_bb8dedf426,322,N,0,A,215,M_ID_d6c2d4e314,1,-0.46140407,422344,3.0,11,21
1021,Y,C_ID_bb8dedf426,322,N,0,A,307,M_ID_d5523c2017,1,-0.67177524,422753,3.0,11,19
1022,Y,C_ID_bb8dedf426,87,N,0,A,367,M_ID_9887b81467,1,-0.72436803,422242,3.0,11,16
1023,Y,C_ID_bb8dedf426,322,N,0,A,307,M_ID_89d5b463f1,2,-0.67177524,423127,3.0,11,19
1024,Y,C_ID_bb8dedf426,87,N,0,A,705,M_ID_a0ca5ad907,2,-0.69523162,423042,3.0,11,33
1025,Y,C_ID_7c341c1897,20,N,1,B,34,M_ID_5b320aed4c,1,-0.52151012,422576,3.0,19,38
1026,Y,C_ID_7c341c1897,20,N,1,B,557,M_ID_23a2311101,1,-0.71384947,422435,3.0,19,29
1027,Y,C_ID_7c341c1897,20,N,1,B,367,M_ID_767c7d006f,2,-0.70034064,423200,3.0,19,16
1028,Y,C_ID_7c341c1897,20,N,-1,,45,M_ID_54127b29b2,1,0.50029268,422244,3.0,19,18
1029,Y,C_ID_7c341c1897,30,N,1,B,885,M_ID_c2920ec4b9,2,-0.52759586,423284,3.0,17,12
1030,Y,C_ID_7c341c1897,30,N,1,B,637,M_ID_bf2310304c,2,-0.57665742,423280,3.0,17,37
1031,Y,C_ID_7c341c1897,20,N,1,B,560,M_ID_c92b9ceafe,1,-0.71407487,422381,3.0,19,34
1032,Y,C_ID_7c341c1897,30,N,1,B,367,M_ID_b38b07c67c,2,-0.694315,423294,3.0,17,16
1033,Y,C_ID_dbd93f8d06,96,N,1,B,307,M_ID_7793d38baf,2,-0.68680175,423213,2.0,24,19
1034,Y,C_ID_dbd93f8d06,96,N,3,C,309,M_ID_d1f1503c2b,1,-0.10568146,422577,2.0,24,21
1035,Y,C_ID_dbd93f8d06,96,N,1,B,367,M_ID_bf1f08925d,1,-0.65073812,422770,2.0,24,16
1036,Y,C_ID_dbd93f8d06,96,N,5,C,751,M_ID_34067955cc,2,-0.21046132,423297,2.0,24,38
1037,Y,C_ID_dbd93f8d06,96,N,3,C,705,M_ID_30f1f93203,2,-0.47208792,423372,2.0,24,33
1038,Y,C_ID_dbd93f8d06,96,N,1,B,367,M_ID_0f9e3c5779,2,-0.65270659,423182,2.0,24,16
1039,Y,C_ID_9e458daeee,286,N,1,B,80,M_ID_e4dbe753ff,2,-0.71460079,423424,3.0,3,37
1040,Y,C_ID_9e458daeee,286,N,2,C,506,M_ID_7b04b24998,1,-0.65383358,422581,3.0,3,30
1041,Y,C_ID_9e458daeee,286,N,1,B,497,M_ID_d8dfa2e8b2,1,-0.70182826,422613,3.0,3,27
1042,Y,C_ID_9e458daeee,286,N,1,B,683,M_ID_5e7b14e8dd,1,-0.71249708,422581,3.0,3,34
1043,Y,C_ID_9e458daeee,286,N,1,B,544,M_ID_ecac5e6b52,1,-0.71009284,422581,3.0,3,29
1044,Y,C_ID_9e458daeee,286,N,1,B,80,M_ID_db76f7d37f,2,-0.67703452,423427,3.0,3,37
1045,Y,C_ID_9e458daeee,286,N,1,B,367,M_ID_b1bb7c4830,1,-0.69362378,422216,3.0,3,16
1046,Y,C_ID_9e458daeee,286,N,1,B,703,M_ID_9f0ca864d7,1,-0.629701,422747,3.0,3,29
1047,Y,C_ID_9e458daeee,69,N,1,B,302,M_ID_725a60d404,2,-0.65689899,423326,1.0,9,22
1048,Y,C_ID_9e458daeee,286,N,1,B,607,M_ID_7e4e97e39c,1,-0.694315,422610,3.0,3,29
1049,Y,C_ID_9e458daeee,286,N,1,B,80,M_ID_d69059e2c7,1,-0.68618566,422611,3.0,3,37
1050,Y,C_ID_9e458daeee,286,N,1,B,367,M_ID_b1e49eb78b,1,-0.5586256,422704,3.0,3,16
1051,Y,C_ID_9e458daeee,286,N,1,B,367,M_ID_da55cc472d,1,-0.70804924,422704,3.0,3,16
1052,Y,C_ID_e7789facad,69,N,0,A,80,M_ID_a2d956b51e,1,-0.73488659,422418,1.0,9,37
1053,Y,C_ID_e7789facad,137,N,0,A,422,M_ID_93aa47602a,2,-0.68995732,423421,3.0,19,27
1054,Y,C_ID_e7789facad,137,N,0,A,34,M_ID_e5c56d7eff,1,-0.71685477,422508,3.0,19,38
1055,Y,C_ID_e7789facad,137,N,0,A,278,M_ID_dacdb26cbc,1,-0.73714056,422253,3.0,19,37
1056,Y,C_ID_e7789facad,137,N,0,A,529,M_ID_92e5153c73,1,-0.74179878,422340,3.0,19,20
1057,Y,C_ID_e7789facad,137,N,0,A,195,M_ID_d475362374,2,-0.71662937,423300,3.0,19,34
1058,Y,C_ID_e7789facad,137,N,0,A,705,M_ID_1691e83915,2,-0.72587068,423330,3.0,19,33
1059,Y,C_ID_e7789facad,137,N,0,A,705,M_ID_b1fc88154d,2,-0.67805632,423615,3.0,19,33
1060,Y,C_ID_e7789facad,69,N,0,A,879,M_ID_00a6ca8a8a,1,-0.73188128,422436,1.0,9,29
1061,Y,C_ID_bdf8a74876,2,N,0,A,690,M_ID_5d954b7f56,1,-0.71691488,422532,3.0,11,1
1062,Y,C_ID_bdf8a74876,2,N,0,A,560,M_ID_f51b7a6c06,2,-0.73473632,423112,3.0,11,34
1063,Y,C_ID_bdf8a74876,2,N,0,A,80,M_ID_7fb0bdd126,2,-0.69145997,423032,3.0,11,37
1064,Y,C_ID_bdf8a74876,322,N,0,A,278,M_ID_930686b78c,1,-0.67177524,422612,3.0,11,37
1065,Y,C_ID_bdf8a74876,2,N,0,A,367,M_ID_f9c37160ca,1,-0.7176061,422489,3.0,11,16
1066,Y,C_ID_0b70ca7347,327,N,0,A,307,M_ID_d4fe6f0882,2,-0.71685477,423640,1.0,9,19
1067,Y,C_ID_0b70ca7347,19,N,0,A,278,M_ID_af4d50fca7,2,-0.70949178,423090,1.0,9,37
1068,Y,C_ID_0b70ca7347,265,N,0,A,690,M_ID_5d6deb7a96,1,-0.55163827,422916,1.0,9,1
1069,Y,C_ID_0b70ca7347,19,N,0,A,278,M_ID_e9cd3c6371,1,-0.72812466,422525,1.0,9,37
1070,Y,C_ID_0b70ca7347,314,N,0,A,307,M_ID_db79869c29,2,-0.70182826,423341,1.0,9,19
1071,Y,C_ID_0b70ca7347,233,N,0,A,278,M_ID_f9cfeae314,2,-0.73140044,423515,1.0,9,37
1072,Y,C_ID_0b70ca7347,327,N,0,A,737,M_ID_7cbdbf3b78,2,-0.68680175,423637,1.0,9,18
1073,Y,C_ID_0b70ca7347,327,N,0,A,307,M_ID_c300875c77,2,-0.71685477,423631,1.0,9,19
1074,Y,C_ID_0b70ca7347,331,N,0,A,842,M_ID_a1c68fa302,2,-0.68680175,423260,1.0,16,37
1075,Y,C_ID_0b70ca7347,265,N,0,A,367,M_ID_8c95c1e04b,1,-0.57410291,422915,1.0,9,16
1076,Y,C_ID_0b70ca7347,19,N,0,A,278,M_ID_30e9ff662c,2,-0.71610345,423222,1.0,9,37
1077,Y,C_ID_0b70ca7347,139,N,0,A,307,M_ID_40c31defc9,2,-0.71685477,423305,1.0,9,19
1078,Y,C_ID_0b70ca7347,69,N,0,A,771,M_ID_0fcd8521ec,2,-0.58732624,422937,1.0,9,31
1079,Y,C_ID_0b70ca7347,69,N,0,A,506,M_ID_42947214eb,2,-0.675607,423208,1.0,9,30
1080,Y,C_ID_0b70ca7347,83,N,0,A,511,M_ID_6b8b88f39e,1,-0.70333091,422514,1.0,9,7
1081,Y,C_ID_0b70ca7347,57,N,0,A,307,M_ID_12e5198eb2,1,-0.73338393,422478,5.0,5,19
1082,Y,C_ID_0b70ca7347,265,N,0,A,360,M_ID_57d079093e,1,-0.59664268,422921,1.0,9,34
