merchant_id,merchant_group_id,merchant_category_id,subsector_id,numerical_1,numerical_2,category_1,most_recent_sales_range,most_recent_purchases_range,avg_sales_lag3,avg_purchases_lag3,active_months_lag3,avg_sales_lag6,avg_purchases_lag6,active_months_lag6,avg_sales_lag12,avg_purchases_lag12,active_months_lag12,category_4,city_id,state_id,category_2
M_ID_94d638844f,81505,518,27,-0.05747065,-0.05747065,N,D,D,0.56,0.62100457,3,0.59,0.59512938,6,0.61,0.63013699,12,Y,143,5,5.0
M_ID_3df41313dd,100436,419,1,-0.05747065,-0.05747065,N,D,D,1.01,1.01950355,3,0.82,0.83953901,6,0.93,0.94060284,12,N,-1,9,1.0
M_ID_f0402c151a,27527,307,19,-0.05747065,-0.05747065,N,D,D,0.88,0.93240093,3,0.79,0.93822844,6,0.72,0.94463869,12,N,-1,19,3.0
M_ID_4da9403c7a,91669,307,19,-0.05747065,-0.05747065,N,D,D,1.67,1.29817444,3,1.94,1.43002028,6,2.24,1.50118323,12,Y,25,7,3.0
M_ID_d00d04a17b,35,769,32,0.02184858,0.02184858,N,D,D,0.93,0.92117117,3,0.93,0.93271396,6,0.98,0.94791667,12,Y,246,1,3.0
M_ID_a7c3b18935,400,683,34,-0.05747065,-0.05747065,N,D,D,1.21,1.25326797,3,1.17,1.23447712,6,1.1,1.18464052,12,N,42,19,3.0
M_ID_0e705eadda,40330,779,27,-0.05747065,-0.05747065,N,D,E,0.66,0.76984127,3,0.57,0.70039683,6,0.53,0.67261905,12,Y,4,10,2.0
M_ID_44d4b32347,57808,80,37,-0.04755575,-0.05747065,N,D,C,0.94,0.97198068,3,1.0,1.02608696,6,0.96,0.99577295,12,N,146,19,3.0
M_ID_c4efbaf32d,111706,560,34,-0.05747065,-0.05747065,N,D,D,0.91,0.95268362,3,1.07,1.07803672,6,1.23,1.2065678,12,N,12,5,5.0
M_ID_6af8a0b975,95351,80,37,-0.05747065,-0.05747065,N,D,D,1.07,1.00528169,3,1.1,1.03755869,6,1.27,1.18045775,12,N,233,9,1.0
M_ID_739b60d0da,37979,705,33,-0.05747065,-0.05747065,N,D,D,0.78,0.90509259,3,0.71,0.87152778,6,0.68,0.91840278,12,N,-1,9,1.0
M_ID_0e65ec650c,5789,763,36,-0.03764084,-0.04755575,N,D,D,1.34,1.21018062,3,1.29,1.19950739,6,1.65,1.65332512,12,Y,160,21,5.0
M_ID_7ee962d5ea,23847,80,37,-0.02772594,-0.03764084,N,D,D,1.12,1.13425926,3,1.18,1.18004115,6,1.34,1.33513374,12,N,-1,9,1.0
M_ID_b0f78d0547,34950,278,37,-0.05747065,-0.05747065,N,D,D,1.04,1.06969697,3,1.16,1.20378788,6,1.03,1.06875,12,Y,17,22,4.0
M_ID_f710af783c,92414,367,16,-0.04755575,-0.04755575,N,D,D,1.11,1.04670913,3,1.1,1.0428167,6,1.07,1.00778485,12,Y,88,16,1.0
M_ID_c3ffdabd11,14492,80,37,-0.02772594,-0.02772594,N,D,D,1.06,1.0534188,3,1.04,1.03044872,6,1.04,1.03305288,12,Y,88,16,1.0
M_ID_1d5c8f6f8e,50936,111,36,-0.05747065,-0.05747065,N,D,D,0.88,0.92857143,3,0.95,0.97108844,6,1.1,1.09736395,12,N,234,21,5.0
M_ID_28906d2db3,35,114,7,-0.00789613,-0.00789613,N,D,D,1.03,0.98675497,3,0.92,0.99779249,6,0.97,0.99724062,12,N,190,7,3.0
M_ID_8bdf41b6a0,101881,683,34,-0.05747065,-0.05747065,N,D,D,0.76,0.82394366,3,0.72,0.84037559,6,0.72,0.83568075,12,Y,143,5,5.0
M_ID_07c4b626b0,38758,367,16,-0.05747065,-0.05747065,N,D,D,1.0,0.99070848,3,0.85,0.82636469,6,0.56,0.53077816,12,Y,69,9,1.0
M_ID_302e09aaa2,64183,544,29,-0.05747065,-0.05747065,N,D,D,1.4,1.63095238,3,2.37,2.67931548,6,3.02,3.38541667,12,N,-1,-1,
M_ID_0f7c8f53aa,35,63,27,0.08133801,0.0714231,N,D,D,1.07,1.03737374,3,1.2,1.18383838,6,1.36,1.3457825,12,N,259,21,5.0
M_ID_71cbe3926d,35799,683,34,-0.05747065,-0.05747065,N,D,D,0.91,0.94699454,3,0.84,0.89398907,6,0.83,0.89904372,12,N,63,9,1.0
M_ID_20e666a65c,94163,544,29,-0.05747065,-0.05747065,N,D,D,0.9,0.90938511,3,0.57,0.59223301,6,0.6,0.60962783,12,N,12,5,5.0
M_ID_ef6cc08ba1,105219,80,37,-0.05747065,-0.05747065,N,D,D,0.96,0.99177632,3,0.74,0.76480263,4,0.74,0.76480263,4,Y,246,1,3.0
M_ID_152317ccf9,47546,557,29,-0.05747065,-0.05747065,N,D,D,1.05,0.98595147,3,1.07,0.91443167,6,1.0,0.81960409,12,Y,158,15,1.0
M_ID_cb43af117d,47060,367,16,-0.05747065,-0.05747065,N,D,D,1.06,1.00313725,3,1.08,1.01960784,6,1.16,1.07254902,12,Y,17,22,4.0
M_ID_1fea081d71,51096,307,19,-0.05747065,-0.05747065,N,D,E,1.06,1.18181818,3,1.16,1.20779221,6,1.01,1.04545455,12,N,-1,12,1.0
M_ID_d0dfea9c10,8392,360,34,-0.04755575,-0.04755575,N,D,E,0.68,0.88541667,3,0.62,0.890625,6,0.64,0.98046875,12,Y,88,16,1.0
M_ID_4e51ab0433,77666,705,33,-0.03764084,-0.04755575,N,D,D,0.83,0.82325581,3,0.67,0.66976744,6,0.62,0.59270026,12,Y,53,20,5.0
M_ID_7c6bc17f5c,3662,278,37,-0.05747065,-0.05747065,N,D,D,0.99,1.06538462,3,1.07,1.1875,6,1.12,1.27275641,12,Y,88,16,1.0
M_ID_a9ec844cd2,434,489,16,-0.05747065,-0.05747065,N,D,E,1.02,0.89583333,3,0.74,0.6875,6,0.6,0.55729167,12,N,51,16,1.0
M_ID_e92cfa1517,35,706,26,0.08133801,0.08133801,N,D,E,0.95,0.91139241,3,0.85,0.79957806,6,0.78,0.75035162,12,N,283,9,1.0
M_ID_753cd1d939,109651,683,34,-0.05747065,-0.05747065,N,D,D,1.15,1.11136364,3,1.16,1.07575758,6,1.17,1.02090909,10,Y,17,22,4.0
M_ID_a940ec04ed,77900,884,27,-0.05747065,-0.05747065,N,D,D,1.57,1.60730594,3,1.36,1.5673516,6,1.58,1.82260274,10,Y,69,9,1.0
M_ID_72043ed08b,64154,278,37,-0.04755575,-0.05747065,N,D,D,1.21,1.23925385,3,1.28,1.31143552,6,1.52,1.57583131,12,Y,246,1,3.0
M_ID_dc1cd9bf86,89534,298,10,-0.03764084,-0.04755575,N,D,E,0.52,0.95238095,3,0.44,1.01785714,6,0.4,1.03571429,12,N,-1,20,5.0
M_ID_ffe7dab839,7849,387,36,-0.05747065,-0.05747065,N,D,D,0.79,0.88546256,3,0.97,0.88472834,6,1.09,1.04185022,12,N,13,9,1.0
M_ID_1536c4d0ad,35,19,36,0.09125291,0.09125291,N,D,D,1.1,1.02836879,3,1.66,1.22639874,6,1.47,1.15457053,12,N,91,12,1.0
M_ID_2185542e0a,48263,278,37,-0.05747065,-0.05747065,N,D,D,0.92,0.96350365,3,0.95,0.99452555,6,0.99,1.02341849,12,Y,17,22,4.0
M_ID_207d1635b9,1145,367,16,-0.04755575,-0.05747065,N,D,D,1.07,1.07977883,3,1.13,1.13625592,6,1.09,1.11795682,12,N,-1,-1,
M_ID_5284a3216d,4146,278,37,-0.04755575,-0.04755575,N,D,D,1.54,1.33564815,3,2.0,1.56076389,6,1.96,1.5162037,12,Y,88,16,1.0
M_ID_97efab2bbd,1820,769,32,-0.05747065,-0.05747065,N,D,D,0.85,0.84652278,3,0.88,0.8501199,6,0.86,0.85491607,12,N,268,21,5.0
M_ID_e9bb41964f,12616,367,16,-0.05747065,-0.05747065,N,D,D,1.14,1.11965812,3,1.08,1.07521368,6,1.09,1.07307692,12,Y,69,9,1.0
M_ID_8a630e7de1,88061,307,19,-0.04755575,-0.04755575,N,D,D,8.71,12.2457265,3,10.1,14.65811966,6,11.04,16.46901709,12,N,62,9,1.0
M_ID_95c0af4da0,8280,683,34,-0.04755575,-0.04755575,N,D,D,1.08,1.08035714,3,1.07,1.08333333,6,1.16,1.18526786,12,Y,69,9,1.0
M_ID_53fa5dd974,80053,278,37,-0.04755575,-0.04755575,N,D,D,1.0,0.96446701,3,1.21,1.15566836,6,1.34,1.31079285,12,Y,53,20,5.0
M_ID_f26c96d6a2,84283,278,37,-0.04755575,-0.04755575,N,D,D,0.97,0.97149938,3,1.02,1.04089219,6,1.06,1.08519207,12,N,-1,9,1.0
M_ID_6aef1ce1bb,12207,504,25,-0.05747065,-0.05747065,N,D,D,1.0,0.96041667,3,1.36,1.28020833,6,1.59,1.45989583,12,Y,212,4,4.0
M_ID_8c39a5ea7b,11217,45,18,-0.05747065,-0.05747065,N,D,E,0.86,0.90833333,3,0.72,0.84791667,6,0.63,0.80416667,12,N,231,9,1.0
M_ID_c6b1d021f5,4902,68,27,-0.05747065,-0.05747065,N,D,E,1.19,1.08064516,3,1.36,1.1155914,6,1.42,1.0766129,12,Y,161,3,3.0
M_ID_96b050e4a2,107798,705,33,-0.05747065,-0.05747065,N,D,D,1.02,0.99902818,3,0.95,0.99173955,6,0.96,0.95942663,12,N,136,4,4.0
M_ID_f9e6b1eab5,20013,68,27,-0.03764084,-0.04755575,N,D,E,1.15,1.13541667,3,0.98,1.07465278,6,1.11,1.21006944,12,N,-1,16,1.0
M_ID_a25c3164bf,90038,45,18,-0.05747065,-0.05747065,N,D,E,1.11,1.02941176,3,1.19,1.13480392,6,1.32,1.23406863,12,N,140,9,1.0
M_ID_45831783ce,84059,278,37,-0.04755575,-0.04755575,N,D,D,0.96,0.92618493,3,1.11,1.03302253,6,1.08,0.96768972,12,N,-1,17,3.0
M_ID_7dee16063f,43861,607,29,-0.05747065,-0.05747065,N,D,D,1.02,1.31223629,3,0.89,1.28481013,6,1.11,1.57383966,12,N,219,15,1.0
M_ID_8686b8f2b9,35,462,31,0.59691303,0.59691303,N,D,D,1.13,1.19770774,3,1.18,1.23500478,6,1.17,1.27225747,12,N,-1,-1,
M_ID_4675d65a04,35,499,32,0.00201877,0.00201877,N,D,E,1.03,1.7,3,1.07,1.65833333,6,1.06,1.61666667,12,Y,161,3,3.0
M_ID_c7449f022b,79780,683,34,-0.05747065,-0.05747065,N,D,C,0.79,0.78622816,3,0.52,0.54590613,6,0.41,0.45295711,11,Y,-1,14,4.0
M_ID_7c2b72cefa,45498,383,2,-0.04755575,-0.05747065,N,D,E,0.88,0.91287879,3,0.98,1.02083333,6,1.03,1.15530303,12,Y,69,9,1.0
M_ID_63ab5debfd,80169,80,37,-0.05747065,-0.05747065,N,D,D,1.2,1.24604966,3,1.24,1.20353649,6,1.24,1.19055681,12,N,-1,5,5.0
M_ID_de674ccd11,46204,278,37,-0.05747065,-0.05747065,N,D,D,0.96,0.97377327,3,0.9,0.88451777,6,0.95,0.91307107,12,N,193,15,1.0
M_ID_f1e0655988,1103,222,21,-0.04755575,-0.04755575,N,D,D,1.12,1.04059829,3,1.04,1.02457265,6,1.07,1.01655983,12,Y,76,2,3.0
M_ID_451c787078,822,80,37,-0.05747065,-0.05747065,N,D,D,1.02,1.03721683,3,1.16,1.16666667,6,1.14,1.13733819,12,N,-1,16,1.0
M_ID_4e0612d5e5,50479,278,37,-0.05747065,-0.05747065,N,D,D,1.14,1.16099291,3,1.11,1.11985816,6,1.15,1.17322695,12,N,33,15,1.0
M_ID_b3c32a2be5,35,769,32,0.02184858,0.02184858,N,D,D,1.31,1.17530864,3,1.29,1.27592593,6,1.45,1.31899551,12,N,290,15,1.0
M_ID_e7ca047dab,21345,884,27,-0.01781104,-0.02772594,N,D,E,1.56,1.78403756,3,2.41,2.80516432,6,3.06,3.48004695,12,Y,69,9,1.0
M_ID_b53a40a99c,35,637,37,0.18048705,0.18048705,N,D,D,1.28,1.29910213,3,1.41,1.3647587,6,1.41,1.40397773,12,N,156,7,3.0
M_ID_811aaf6215,35,184,40,0.10116782,0.10116782,N,D,D,1.12,1.08052434,3,1.11,1.00037453,6,1.11,0.99925094,12,N,276,9,1.0
M_ID_2253330731,2848,683,34,-0.05747065,-0.05747065,N,D,D,0.8,0.75597092,3,0.94,0.91433022,6,1.05,1.07268951,12,N,140,9,1.0
M_ID_50d93ed729,84778,278,37,-0.05747065,-0.05747065,N,D,D,0.95,1.02982456,3,0.91,1.04649123,6,0.84,0.97061404,12,N,-1,16,1.0
M_ID_35e70d8a34,5030,422,27,-0.05747065,-0.05747065,N,D,E,1.06,1.03859649,3,1.07,1.06491228,6,1.12,1.08157895,12,Y,-1,14,4.0
M_ID_2dd3f45c19,71146,367,16,-0.05747065,-0.05747065,N,D,D,0.95,0.96341463,3,0.95,0.92344173,6,0.99,0.92767615,12,N,213,9,1.0
M_ID_cf98fff500,49812,80,37,-0.05747065,-0.05747065,N,D,D,1.03,1.04585538,3,1.05,1.05467372,6,0.96,0.99426808,12,N,-1,9,1.0
M_ID_1b91a90d06,59326,411,21,-0.05747065,-0.05747065,N,D,E,0.59,1.01515152,3,0.49,0.98106061,6,0.61,1.01136364,12,N,151,9,1.0
M_ID_612e368cc3,25576,705,33,-0.04755575,-0.04755575,N,D,D,0.92,1.03679654,3,0.93,1.10497835,6,0.9,1.11742424,12,N,-1,7,3.0
M_ID_de146132c0,1690,692,21,-0.05747065,-0.05747065,N,D,E,0.71,0.85416667,3,0.58,0.85416667,6,0.75,0.97916667,12,Y,143,5,5.0
M_ID_22a472f06d,25974,808,3,-0.05747065,-0.05747065,Y,D,E,185.49,37.10945274,3,164.27,31.76119403,5,164.27,31.76119403,5,Y,-1,-1,
M_ID_0e551ac164,87919,80,37,-0.05747065,-0.05747065,N,D,D,1.01,1.05089059,3,1.03,1.05979644,6,1.01,1.03435115,12,Y,17,22,4.0
M_ID_758832bb82,44675,195,34,-0.05747065,-0.05747065,N,D,D,0.9,1.00142755,3,1.29,1.10206995,6,1.3,1.15720914,12,Y,25,7,3.0
M_ID_c9b82825b4,91986,184,40,-0.05747065,-0.05747065,N,D,D,0.96,0.95071336,3,0.89,0.87094682,6,0.77,0.79053178,12,N,219,15,1.0
M_ID_b9d04ca9e0,14530,195,34,-0.05747065,-0.05747065,N,D,D,0.79,0.76566416,3,0.86,0.80225564,5,0.86,0.80225564,5,N,312,16,1.0
M_ID_7a8fc839bd,16343,80,37,-0.05747065,-0.05747065,N,D,D,1.04,1.09049255,3,1.05,1.10309278,6,1.07,1.11454754,12,N,-1,4,4.0
M_ID_66a9557986,106201,278,37,-0.05747065,-0.05747065,N,D,D,1.07,1.06060606,3,1.06,1.05172414,6,1.03,1.02324974,12,N,-1,19,3.0
M_ID_6595689407,60730,222,21,-0.05747065,-0.05747065,N,D,E,0.45,0.63414634,3,0.35,0.63414634,6,0.26,0.60772358,12,N,-1,19,3.0
M_ID_ef175aaeb4,47564,278,37,-0.05747065,-0.05747065,N,D,D,0.9,0.93780369,3,0.92,0.97473275,6,0.97,1.04810496,12,N,289,5,5.0
M_ID_bd2f71edd9,81131,278,37,-0.04755575,-0.04755575,N,D,D,0.99,0.94047619,3,2.46,2.16865079,6,3.91,3.46924603,12,Y,76,2,3.0
M_ID_d900a5e9c2,95842,68,27,-0.04755575,-0.04755575,N,D,E,0.85,1.0620155,3,0.71,0.94573643,6,0.82,1.01937984,12,Y,25,7,3.0
M_ID_f1c747ba2d,26851,80,37,-0.05747065,-0.05747065,N,D,D,0.79,0.934375,3,0.69,0.840625,6,0.64,0.81744792,12,N,188,9,1.0
M_ID_2802bd9c60,84644,557,29,-0.05747065,-0.05747065,N,D,D,0.88,0.94444444,3,0.93,0.97453704,6,0.97,1.00289352,12,Y,143,5,5.0
M_ID_2d755c05ec,9508,631,25,-0.05747065,-0.05747065,N,D,D,0.96,0.99427262,3,1.15,1.16494845,6,1.21,1.25486827,12,Y,143,5,5.0
M_ID_fa7ad3ed55,10229,307,19,-0.05747065,-0.05747065,N,D,D,1.16,1.17804552,3,1.24,1.25100402,6,1.19,1.28781794,12,Y,251,8,3.0
M_ID_d96d15faca,14442,422,27,-0.04755575,-0.04755575,N,D,D,0.56,0.62777778,3,0.46,0.575,6,0.43,0.54722222,12,N,-1,19,3.0
M_ID_62ece1b99a,89154,278,37,-0.05747065,-0.05747065,N,D,E,0.86,0.94252874,3,0.74,0.81896552,6,0.78,0.91954023,12,Y,17,22,4.0
M_ID_5c7090caa1,23923,367,16,-0.05747065,-0.05747065,N,D,D,0.97,0.96636771,3,0.97,0.95852018,6,0.93,0.89536622,12,N,-1,11,3.0
M_ID_a989c42582,4353,367,16,-0.04755575,-0.05747065,N,D,D,0.9,0.98782772,3,0.9,0.95786517,6,0.95,1.00187266,12,N,68,16,1.0
M_ID_4cd08cd687,5911,884,27,-0.05747065,-0.05747065,N,D,D,0.41,0.44940476,3,0.23,0.2485119,6,0.14,0.16443452,12,N,-1,16,1.0
M_ID_6f0cabd5e5,85392,60,13,-0.05747065,-0.05747065,N,D,E,0.84,1.2962963,3,0.7,1.24691358,6,0.74,1.2191358,12,N,-1,24,2.0
M_ID_9edd6cc3a8,78808,195,34,-0.04755575,-0.04755575,N,D,D,0.8,0.87121212,3,1.26,1.06439394,6,1.19,1.06204906,12,N,-1,23,2.0
M_ID_76618632c5,25032,705,33,-0.05747065,-0.05747065,N,D,D,0.81,0.84461806,3,0.8,0.80121528,6,0.63,0.64084201,12,N,-1,11,3.0
M_ID_0c11e902a2,106065,278,37,-0.04755575,-0.04755575,N,D,D,1.01,0.93459119,3,1.0,0.91886792,6,1.05,0.9591195,12,N,-1,13,4.0
M_ID_fcf10f929e,104465,80,37,-0.05747065,-0.05747065,N,D,D,1.05,1.09868875,3,1.05,1.07556936,6,1.02,1.0194962,12,Y,69,9,1.0
M_ID_1eb76b0a3d,49957,783,19,-0.05747065,-0.05747065,N,D,E,1.08,0.92361111,3,1.06,0.97569444,6,1.08,1.00520833,12,N,-1,2,3.0
M_ID_ff6096af48,419,195,34,-0.02772594,-0.05747065,N,D,D,0.87,0.83956386,3,1.44,0.94626168,6,1.35,0.98319982,12,N,300,15,1.0
M_ID_6f5606a440,21905,80,37,-0.05747065,-0.05747065,N,D,D,0.89,0.92241379,3,1.3,1.33764368,6,1.27,1.35560345,12,N,-1,20,5.0
M_ID_73ac3f379e,35,19,36,-0.02772594,-0.02772594,N,D,D,0.95,1.05943152,3,1.14,1.14082687,6,0.96,1.05620155,12,N,123,19,3.0
M_ID_94ef8e4556,35,420,31,0.09125291,0.09125291,N,D,D,1.31,1.31140351,3,1.21,1.35672515,6,1.18,1.3162768,12,N,283,9,1.0
M_ID_b0f6715ba5,11134,705,33,-0.05747065,-0.05747065,N,D,D,0.9,0.97093023,3,0.91,1.01647287,6,0.83,0.94282946,12,N,-1,11,3.0
M_ID_540f56ceed,37647,80,37,-0.05747065,-0.05747065,N,D,D,0.8,0.80337942,3,0.71,0.71198157,6,0.54,0.53264209,12,Y,212,4,4.0
M_ID_984fdfd20e,1660,273,20,-0.05747065,-0.05747065,N,D,E,0.88,0.9484127,3,0.86,0.9265873,6,0.75,0.93551587,12,N,157,13,4.0
M_ID_903ab1c6f3,35,456,21,0.15074234,0.15074234,N,D,E,0.99,1.53911565,3,1.18,1.81122449,6,1.26,1.95311534,12,N,51,16,1.0
M_ID_a1e82c0c43,13100,111,36,-0.05747065,-0.05747065,N,D,D,0.69,0.82587065,3,0.87,0.92661692,6,0.89,0.95024876,12,N,248,15,1.0
M_ID_6146574496,100219,274,36,-0.05747065,-0.05747065,N,D,E,0.76,0.78313253,3,0.79,0.79919679,6,0.87,0.90261044,12,Y,88,16,1.0
M_ID_67dac9ddaa,70016,307,19,-0.05747065,-0.05747065,N,D,D,1.17,1.12873563,3,1.16,1.17586207,6,1.11,1.15804598,12,N,-1,12,1.0
M_ID_1c043bbdfd,101034,391,7,-0.05747065,-0.05747065,N,D,D,1.02,0.95892019,3,1.22,1.12206573,6,1.3,1.18339202,12,Y,212,4,4.0
M_ID_11bb088500,112408,544,29,-0.02772594,-0.04755575,N,D,D,0.86,0.92509363,3,0.91,0.95318352,6,1.01,1.03370787,12,N,259,21,5.0
M_ID_2f3fa03d3c,69111,683,34,-0.05747065,-0.05747065,N,D,C,1.05,1.03248588,3,1.0,0.95070621,6,1.02,0.9355226,12,Y,69,9,1.0
M_ID_a011a40721,1660,273,20,-0.05747065,-0.05747065,N,D,E,0.96,1.04761905,3,0.78,0.97619048,6,0.65,0.99702381,12,N,296,15,1.0
M_ID_ab8451c9ca,50487,419,1,-0.05747065,-0.05747065,N,D,D,1.0,1.0,3,1.0,0.98115079,6,1.07,1.03918651,12,N,51,16,1.0
M_ID_cdd7494b74,101123,278,37,-0.05747065,-0.05747065,N,D,D,0.93,0.96109359,3,0.87,0.89747634,6,0.77,0.81992639,12,N,168,9,1.0
M_ID_2a71b2c60e,38841,307,19,-0.05747065,-0.05747065,N,D,D,1.06,1.16484848,3,1.01,1.18181818,6,1.0,1.20242424,12,N,116,9,1.0
M_ID_7c8b4cc72b,2305,884,27,-0.05747065,-0.05747065,N,D,E,0.63,0.69005848,3,0.63,0.84210526,6,0.88,1.09649123,12,N,144,11,3.0
M_ID_823efbce45,39349,422,27,-0.05747065,-0.05747065,N,D,E,1.53,1.16666667,3,1.31,1.02579365,6,1.36,1.16269841,12,Y,-1,14,4.0
M_ID_a98c7e1a69,35200,111,36,-0.05747065,-0.05747065,N,D,D,0.76,0.76455026,3,0.61,0.6313933,6,0.64,0.66159612,12,Y,88,16,1.0
M_ID_7b93e5899d,11740,307,19,-0.05747065,-0.05747065,N,D,D,0.96,1.07843137,3,0.99,1.12091503,6,0.95,1.13126362,12,N,33,15,1.0
M_ID_4a4a00723a,19339,779,27,-0.05747065,-0.05747065,N,D,D,0.8,0.78947368,3,0.77,0.75146199,6,0.78,0.7997076,12,Y,69,9,1.0
M_ID_73c3083db7,35,57,7,-0.01781104,-0.01781104,N,D,D,1.1,0.81303419,3,1.19,0.91559829,6,1.23,0.91666667,12,Y,251,8,3.0
M_ID_95579bc2c3,7959,705,33,-0.05747065,-0.05747065,N,D,D,1.06,1.03552769,3,0.95,0.96551724,6,0.9,0.9407001,12,N,169,20,5.0
M_ID_4f86f61d66,17929,705,33,-0.05747065,-0.05747065,N,D,D,0.86,0.88235294,3,1.19,0.94375645,6,1.66,1.27708978,12,Y,137,19,3.0
M_ID_b2d26e107e,103804,360,34,-0.05747065,-0.05747065,N,D,D,1.09,1.01459854,3,1.09,1.03223844,6,1.03,0.97506083,12,N,242,9,1.0
M_ID_505f4d7018,35730,363,18,-0.05747065,-0.05747065,N,D,E,0.48,0.70114943,3,0.48,0.67816092,6,0.41,0.65229885,12,N,-1,9,1.0
M_ID_72e8ffe734,91800,367,16,-0.05747065,-0.05747065,N,D,D,1.18,1.04240631,3,1.22,1.09615385,6,1.17,0.99728797,12,N,-1,13,4.0
M_ID_36f4701f73,81356,278,37,-0.03764084,-0.03764084,N,D,D,1.02,1.0402859,3,0.96,1.00032489,6,0.93,0.99122807,12,Y,69,9,1.0
M_ID_8b01819cbf,90601,246,7,-0.05747065,-0.05747065,N,D,E,0.72,1.17592593,3,0.61,1.09722222,6,0.6,0.99537037,12,N,285,9,1.0
M_ID_05fa135fa8,96802,222,21,-0.05747065,-0.05747065,N,D,E,1.34,0.95,3,1.15,1.0375,6,1.0,0.95208333,12,N,-1,9,1.0
M_ID_23a3771b9f,29732,518,27,-0.04755575,-0.04755575,N,D,D,0.8,0.84079602,3,0.59,0.63432836,6,0.82,0.83022388,12,N,189,9,1.0
M_ID_760401603e,98784,705,33,-0.05747065,-0.05747065,N,D,D,0.89,0.86606244,3,0.8,0.79506546,6,0.85,0.79934542,12,N,290,15,1.0
M_ID_cbf9bc807d,27710,278,37,-0.05747065,-0.05747065,N,D,D,1.14,1.16252588,3,1.17,1.22204969,6,1.24,1.3113354,12,N,283,9,1.0
M_ID_306762017d,41297,278,37,-0.05747065,-0.05747065,N,D,C,1.06,1.05964612,3,0.93,0.86101598,6,0.9,0.85958904,12,N,162,20,5.0
M_ID_99360f0e27,35,309,21,-0.01781104,-0.01781104,N,D,D,2.92,2.11653117,3,3.04,2.21544715,6,3.03,2.20189702,12,N,145,5,5.0
M_ID_c0f3eb9299,111616,80,37,-0.05747065,-0.05747065,N,D,C,0.98,1.00865801,3,0.93,0.97284534,6,0.88,0.91007477,12,Y,69,9,1.0
M_ID_9204753724,50312,80,37,-0.05747065,-0.05747065,N,D,D,0.93,0.94488712,3,0.99,1.00265604,6,1.05,1.07436919,12,N,78,9,1.0
M_ID_d83c43ccf4,35,36,7,0.05159329,0.05159329,N,D,D,1.47,1.49462366,3,1.46,1.52275986,6,1.45,1.49498208,12,N,-1,19,3.0
M_ID_5d135c7764,11569,607,29,-0.05747065,-0.05747065,N,D,D,0.88,0.93480547,3,0.98,0.9957939,6,1.02,1.02891693,12,Y,137,19,3.0
M_ID_38283d5c72,19966,422,27,-0.05747065,-0.05747065,N,D,D,0.82,0.89463602,3,0.72,0.81992337,6,0.7,0.83045977,12,N,308,16,1.0
M_ID_43aace3ce9,32419,278,37,-0.05747065,-0.05747065,N,D,E,1.0,1.00564972,3,0.97,0.99152542,6,0.9,0.93926554,12,Y,69,9,1.0
M_ID_bb1510c037,99735,45,18,-0.05747065,-0.05747065,N,D,E,1.42,1.19298246,3,1.36,1.40350877,6,0.99,1.25438596,12,N,-1,2,3.0
M_ID_8d631acf26,35795,884,27,-0.05747065,-0.05747065,N,D,D,0.9,0.8997669,3,0.84,0.88869464,6,0.99,0.94463869,12,N,290,15,1.0
M_ID_601d4e88c1,35906,705,33,-0.05747065,-0.05747065,N,D,D,0.92,1.01886792,3,1.01,1.01383648,6,0.97,0.97075472,12,N,-1,16,1.0
M_ID_2e5386aca6,3121,683,34,-0.05747065,-0.05747065,N,D,D,0.79,0.96525516,3,0.78,0.97937025,6,0.78,1.03393051,12,Y,11,23,2.0
M_ID_635ecf52b0,60272,333,10,-0.05747065,-0.05747065,N,D,E,1.15,1.20430108,3,1.23,1.27419355,6,1.33,1.35483871,12,N,-1,-1,
M_ID_26273760f0,6735,333,10,-0.04755575,-0.05747065,N,D,E,1.29,1.75,3,1.37,1.60416667,6,1.47,1.59375,12,N,189,9,1.0
M_ID_40436aeb55,19174,278,37,-0.05747065,-0.05747065,N,D,D,1.06,1.02433628,3,0.99,0.95022124,6,0.95,0.92090708,12,N,-1,9,1.0
M_ID_4d8b13e8cd,14193,367,16,-0.05747065,-0.05747065,N,D,D,1.0,1.05875706,3,1.0,1.08079096,6,0.89,0.99784284,11,Y,158,15,1.0
M_ID_62058151d3,18876,80,37,-0.01781104,-0.01781104,N,D,D,1.05,1.0569669,3,1.32,1.46959199,6,1.64,1.88799076,12,N,-1,9,1.0
M_ID_25a99a1f00,95489,222,21,-0.05747065,-0.05747065,N,D,E,0.9,0.82437276,3,0.98,0.79569892,6,1.04,0.86648746,12,N,78,9,1.0
M_ID_5326be9400,3627,68,27,-0.05747065,-0.05747065,N,D,D,0.9,0.83828383,3,0.99,0.87541254,6,1.24,0.99463696,12,Y,246,1,3.0
M_ID_3e5c47f7c2,111020,373,18,-0.05747065,-0.05747065,N,D,E,0.79,1.24603175,3,0.76,1.23809524,6,0.73,1.30357143,12,N,117,9,1.0
M_ID_96703362ea,109403,222,21,-0.05747065,-0.05747065,N,D,E,1.09,0.76587302,3,1.13,0.75396825,6,1.21,0.71230159,12,N,-1,-1,
M_ID_49ceff6f57,95628,171,34,-0.05747065,-0.05747065,N,D,D,0.69,0.86630037,3,0.62,0.83058608,6,0.65,0.91437729,12,Y,69,9,1.0
